Customer_ID,Cluster,Customer_Segment
CUST_0000668,2,Everyday Active Transactors
CUST_0000669,0,Young Digital Starters
CUST_0000670,0,Young Digital Starters
CUST_0000671,1,Affluent Low-Engagement
CUST_0000672,1,Affluent Low-Engagement
CUST_0000673,4,High-Value Multi-Product
CUST_0000674,2,Everyday Active Transactors
CUST_0000675,4,High-Value Multi-Product
CUST_0000676,1,Affluent Low-Engagement
CUST_0000677,0,Young Digital Starters
CUST_0000678,4,High-Value Multi-Product
CUST_0000679,4,High-Value Multi-Product
CUST_0000680,1,Affluent Low-Engagement
CUST_0000681,0,Young Digital Starters
CUST_0000682,2,Everyday Active Transactors
CUST_0000683,3,At-Risk Declining Activity
CUST_0000684,1,Affluent Low-Engagement
CUST_0000685,2,Everyday Active Transactors
CUST_0000686,4,High-Value Multi-Product
CUST_0000687,2,Everyday Active Transactors
CUST_0000688,2,Everyday Active Transactors
CUST_0000689,4,High-Value Multi-Product
CUST_0000690,2,Everyday Active Transactors
CUST_0000691,1,Affluent Low-Engagement
CUST_0000692,2,Everyday Active Transactors
CUST_0000693,1,Affluent Low-Engagement
CUST_0000694,1,Affluent Low-Engagement
CUST_0000695,0,Young Digital Starters
CUST_0000696,4,High-Value Multi-Product
CUST_0000697,0,Young Digital Starters
CUST_0000698,0,Young Digital Starters
CUST_0000699,2,Everyday Active Transactors
CUST_0000700,0,Young Digital Starters
CUST_0000701,3,At-Risk Declining Activity
CUST_0000702,0,Young Digital Starters
CUST_0000703,4,High-Value Multi-Product
CUST_0000704,0,Young Digital Starters
CUST_0000705,2,Everyday Active Transactors
CUST_0000706,0,Young Digital Starters
CUST_0000707,0,Young Digital Starters
CUST_0000708,1,Affluent Low-Engagement
CUST_0000709,0,Young Digital Starters
CUST_0000710,4,High-Value Multi-Product
CUST_0000711,1,Affluent Low-Engagement
CUST_0000712,0,Young Digital Starters
CUST_0000713,3,At-Risk Declining Activity
CUST_0000714,2,Everyday Active Transactors
CUST_0000715,2,Everyday Active Transactors
CUST_0000716,2,Everyday Active Transactors
CUST_0000717,0,Young Digital Starters
CUST_0000718,3,At-Risk Declining Activity
CUST_0000719,0,Young Digital Starters
CUST_0000720,1,Affluent Low-Engagement
CUST_0000721,4,High-Value Multi-Product
CUST_0000722,4,High-Value Multi-Product
CUST_0000723,1,Affluent Low-Engagement
CUST_0000724,2,Everyday Active Transactors
CUST_0000725,1,Affluent Low-Engagement
CUST_0000726,4,High-Value Multi-Product
CUST_0000727,4,High-Value Multi-Product
CUST_0000728,1,Affluent Low-Engagement
CUST_0000729,2,Everyday Active Transactors
CUST_0000730,2,Everyday Active Transactors
CUST_0000731,2,Everyday Active Transactors
CUST_0000732,4,High-Value Multi-Product
CUST_0000733,1,Affluent Low-Engagement
CUST_0000734,1,Affluent Low-Engagement
CUST_0000735,0,Young Digital Starters
CUST_0000736,0,Young Digital Starters
CUST_0000737,3,At-Risk Declining Activity
CUST_0000738,2,Everyday Active Transactors
CUST_0000739,1,Affluent Low-Engagement
CUST_0000740,2,Everyday Active Transactors
CUST_0000741,4,High-Value Multi-Product
CUST_0000742,3,At-Risk Declining Activity
CUST_0000743,1,Affluent Low-Engagement
CUST_0000744,4,High-Value Multi-Product
CUST_0000745,2,Everyday Active Transactors
CUST_0000746,3,At-Risk Declining Activity
CUST_0000747,1,Affluent Low-Engagement
CUST_0000748,4,High-Value Multi-Product
CUST_0000749,1,Affluent Low-Engagement
CUST_0000750,2,Everyday Active Transactors
CUST_0000751,0,Young Digital Starters
CUST_0000752,0,Young Digital Starters
CUST_0000753,1,Affluent Low-Engagement
CUST_0000754,1,Affluent Low-Engagement
CUST_0000755,2,Everyday Active Transactors
CUST_0000756,1,Affluent Low-Engagement
CUST_0000757,2,Everyday Active Transactors
CUST_0000758,1,Affluent Low-Engagement
CUST_0000759,2,Everyday Active Transactors
CUST_0000760,2,Everyday Active Transactors
CUST_0000761,0,Young Digital Starters
CUST_0000762,2,Everyday Active Transactors
CUST_0000763,1,Affluent Low-Engagement
CUST_0000764,2,Everyday Active Transactors
CUST_0000765,3,At-Risk Declining Activity
CUST_0000766,2,Everyday Active Transactors
CUST_0000767,2,Everyday Active Transactors
CUST_0000768,3,At-Risk Declining Activity
CUST_0000769,2,Everyday Active Transactors
CUST_0000770,4,High-Value Multi-Product
CUST_0000771,4,High-Value Multi-Product
CUST_0000772,2,Everyday Active Transactors
CUST_0000773,3,At-Risk Declining Activity
CUST_0000774,2,Everyday Active Transactors
CUST_0000775,1,Affluent Low-Engagement
CUST_0000776,2,Everyday Active Transactors
CUST_0000777,0,Young Digital Starters
CUST_0000778,4,High-Value Multi-Product
CUST_0000779,1,Affluent Low-Engagement
CUST_0000780,3,At-Risk Declining Activity
CUST_0000781,2,Everyday Active Transactors
CUST_0000782,1,Affluent Low-Engagement
CUST_0000783,4,High-Value Multi-Product
CUST_0000784,3,At-Risk Declining Activity
CUST_0000785,1,Affluent Low-Engagement
CUST_0000786,4,High-Value Multi-Product
CUST_0000787,1,Affluent Low-Engagement
CUST_0000788,1,Affluent Low-Engagement
CUST_0000789,2,Everyday Active Transactors
CUST_0000790,4,High-Value Multi-Product
CUST_0000791,1,Affluent Low-Engagement
CUST_0000792,4,High-Value Multi-Product
CUST_0000793,0,Young Digital Starters
CUST_0000794,1,Affluent Low-Engagement
CUST_0000795,0,Young Digital Starters
CUST_0000796,2,Everyday Active Transactors
CUST_0000797,0,Young Digital Starters
CUST_0000798,3,At-Risk Declining Activity
CUST_0000799,0,Young Digital Starters
CUST_0000800,4,High-Value Multi-Product
CUST_0000801,1,Affluent Low-Engagement
CUST_0000802,4,High-Value Multi-Product
CUST_0000803,2,Everyday Active Transactors
CUST_0000804,3,At-Risk Declining Activity
CUST_0000805,4,High-Value Multi-Product
CUST_0000806,4,High-Value Multi-Product
CUST_0000807,2,Everyday Active Transactors
CUST_0000808,2,Everyday Active Transactors
CUST_0000809,4,High-Value Multi-Product
CUST_0000810,4,High-Value Multi-Product
CUST_0000811,2,Everyday Active Transactors
CUST_0000812,4,High-Value Multi-Product
CUST_0000813,2,Everyday Active Transactors
CUST_0000814,2,Everyday Active Transactors
CUST_0000815,3,At-Risk Declining Activity
CUST_0000816,2,Everyday Active Transactors
CUST_0000817,2,Everyday Active Transactors
CUST_0000818,2,Everyday Active Transactors
CUST_0000819,2,Everyday Active Transactors
CUST_0000820,1,Affluent Low-Engagement
CUST_0000821,1,Affluent Low-Engagement
CUST_0000822,3,At-Risk Declining Activity
CUST_0000823,0,Young Digital Starters
CUST_0000824,0,Young Digital Starters
CUST_0000825,4,High-Value Multi-Product
CUST_0000826,2,Everyday Active Transactors
CUST_0000827,2,Everyday Active Transactors
CUST_0000828,2,Everyday Active Transactors
CUST_0000829,2,Everyday Active Transactors
CUST_0000830,3,At-Risk Declining Activity
CUST_0000831,2,Everyday Active Transactors
CUST_0000832,2,Everyday Active Transactors
CUST_0000833,0,Young Digital Starters
CUST_0000834,2,Everyday Active Transactors
CUST_0000835,1,Affluent Low-Engagement
CUST_0000836,3,At-Risk Declining Activity
CUST_0000837,3,At-Risk Declining Activity
CUST_0000838,2,Everyday Active Transactors
CUST_0000839,0,Young Digital Starters
CUST_0000840,1,Affluent Low-Engagement
CUST_0000841,2,Everyday Active Transactors
CUST_0000842,0,Young Digital Starters
CUST_0000843,2,Everyday Active Transactors
CUST_0000844,2,Everyday Active Transactors
CUST_0000845,0,Young Digital Starters
CUST_0000846,0,Young Digital Starters
CUST_0000847,1,Affluent Low-Engagement
CUST_0000848,3,At-Risk Declining Activity
CUST_0000849,1,Affluent Low-Engagement
CUST_0000850,4,High-Value Multi-Product
CUST_0000851,2,Everyday Active Transactors
CUST_0000852,2,Everyday Active Transactors
CUST_0000853,2,Everyday Active Transactors
CUST_0000854,4,High-Value Multi-Product
CUST_0000855,2,Everyday Active Transactors
CUST_0000856,0,Young Digital Starters
CUST_0000857,4,High-Value Multi-Product
CUST_0000858,4,High-Value Multi-Product
CUST_0000859,1,Affluent Low-Engagement
CUST_0000860,0,Young Digital Starters
CUST_0000861,0,Young Digital Starters
CUST_0000862,3,At-Risk Declining Activity
CUST_0000863,2,Everyday Active Transactors
CUST_0000864,2,Everyday Active Transactors
CUST_0000865,1,Affluent Low-Engagement
CUST_0000866,1,Affluent Low-Engagement
CUST_0000867,0,Young Digital Starters
CUST_0000868,1,Affluent Low-Engagement
CUST_0000869,2,Everyday Active Transactors
CUST_0000870,2,Everyday Active Transactors
CUST_0000871,1,Affluent Low-Engagement
CUST_0000872,1,Affluent Low-Engagement
CUST_0000873,4,High-Value Multi-Product
CUST_0000874,2,Everyday Active Transactors
CUST_0000875,2,Everyday Active Transactors
CUST_0000876,3,At-Risk Declining Activity
CUST_0000877,1,Affluent Low-Engagement
CUST_0000878,2,Everyday Active Transactors
CUST_0000879,4,High-Value Multi-Product
CUST_0000880,4,High-Value Multi-Product
CUST_0000881,0,Young Digital Starters
CUST_0000882,1,Affluent Low-Engagement
CUST_0000883,2,Everyday Active Transactors
CUST_0000884,1,Affluent Low-Engagement
CUST_0000885,2,Everyday Active Transactors
CUST_0000886,1,Affluent Low-Engagement
CUST_0000887,1,Affluent Low-Engagement
CUST_0000888,0,Young Digital Starters
CUST_0000889,1,Affluent Low-Engagement
CUST_0000890,1,Affluent Low-Engagement
CUST_0000891,4,High-Value Multi-Product
CUST_0000892,2,Everyday Active Transactors
CUST_0000893,2,Everyday Active Transactors
CUST_0000894,1,Affluent Low-Engagement
CUST_0000895,3,At-Risk Declining Activity
CUST_0000896,0,Young Digital Starters
CUST_0000897,0,Young Digital Starters
CUST_0000898,0,Young Digital Starters
CUST_0000899,1,Affluent Low-Engagement
CUST_0000900,2,Everyday Active Transactors
CUST_0000901,0,Young Digital Starters
CUST_0000902,4,High-Value Multi-Product
CUST_0000903,4,High-Value Multi-Product
CUST_0000904,0,Young Digital Starters
CUST_0000905,0,Young Digital Starters
CUST_0000906,1,Affluent Low-Engagement
CUST_0000907,4,High-Value Multi-Product
CUST_0000908,1,Affluent Low-Engagement
CUST_0000909,1,Affluent Low-Engagement
CUST_0000910,3,At-Risk Declining Activity
CUST_0000911,4,High-Value Multi-Product
CUST_0000912,3,At-Risk Declining Activity
CUST_0000913,2,Everyday Active Transactors
CUST_0000914,1,Affluent Low-Engagement
CUST_0000915,1,Affluent Low-Engagement
CUST_0000916,4,High-Value Multi-Product
CUST_0000917,4,High-Value Multi-Product
CUST_0000918,2,Everyday Active Transactors
CUST_0000919,4,High-Value Multi-Product
CUST_0000920,2,Everyday Active Transactors
CUST_0000921,2,Everyday Active Transactors
CUST_0000922,0,Young Digital Starters
CUST_0000923,1,Affluent Low-Engagement
CUST_0000924,2,Everyday Active Transactors
CUST_0000925,2,Everyday Active Transactors
CUST_0000926,3,At-Risk Declining Activity
CUST_0000927,0,Young Digital Starters
CUST_0000928,4,High-Value Multi-Product
CUST_0000929,4,High-Value Multi-Product
CUST_0000930,2,Everyday Active Transactors
CUST_0000931,2,Everyday Active Transactors
CUST_0000932,4,High-Value Multi-Product
CUST_0000933,0,Young Digital Starters
CUST_0000934,1,Affluent Low-Engagement
CUST_0000935,1,Affluent Low-Engagement
CUST_0000936,4,High-Value Multi-Product
CUST_0000937,0,Young Digital Starters
CUST_0000938,1,Affluent Low-Engagement
CUST_0000939,0,Young Digital Starters
CUST_0000940,0,Young Digital Starters
CUST_0000941,2,Everyday Active Transactors
CUST_0000942,4,High-Value Multi-Product
CUST_0000943,4,High-Value Multi-Product
CUST_0000944,1,Affluent Low-Engagement
CUST_0000945,1,Affluent Low-Engagement
CUST_0000946,2,Everyday Active Transactors
CUST_0000947,4,High-Value Multi-Product
CUST_0000948,0,Young Digital Starters
CUST_0000949,3,At-Risk Declining Activity
CUST_0000950,0,Young Digital Starters
CUST_0000951,2,Everyday Active Transactors
CUST_0000952,4,High-Value Multi-Product
CUST_0000953,1,Affluent Low-Engagement
CUST_0000954,3,At-Risk Declining Activity
CUST_0000955,2,Everyday Active Transactors
CUST_0000956,2,Everyday Active Transactors
CUST_0000957,4,High-Value Multi-Product
CUST_0000958,0,Young Digital Starters
CUST_0000959,1,Affluent Low-Engagement
CUST_0000960,2,Everyday Active Transactors
CUST_0000961,0,Young Digital Starters
CUST_0000962,1,Affluent Low-Engagement
CUST_0000963,2,Everyday Active Transactors
CUST_0000964,1,Affluent Low-Engagement
CUST_0000965,0,Young Digital Starters
CUST_0000966,2,Everyday Active Transactors
CUST_0000967,0,Young Digital Starters
CUST_0000968,2,Everyday Active Transactors
CUST_0000969,0,Young Digital Starters
CUST_0000970,1,Affluent Low-Engagement
CUST_0000971,4,High-Value Multi-Product
CUST_0000972,4,High-Value Multi-Product
CUST_0000973,0,Young Digital Starters
CUST_0000974,2,Everyday Active Transactors
CUST_0000975,4,High-Value Multi-Product
CUST_0000976,2,Everyday Active Transactors
CUST_0000977,4,High-Value Multi-Product
CUST_0000978,2,Everyday Active Transactors
CUST_0000979,3,At-Risk Declining Activity
CUST_0000980,2,Everyday Active Transactors
CUST_0000981,0,Young Digital Starters
CUST_0000982,4,High-Value Multi-Product
CUST_0000983,1,Affluent Low-Engagement
CUST_0000984,4,High-Value Multi-Product
CUST_0000985,0,Young Digital Starters
CUST_0000986,2,Everyday Active Transactors
CUST_0000987,2,Everyday Active Transactors
CUST_0000988,1,Affluent Low-Engagement
CUST_0000989,2,Everyday Active Transactors
CUST_0000990,0,Young Digital Starters
CUST_0000991,1,Affluent Low-Engagement
CUST_0000992,0,Young Digital Starters
CUST_0000993,4,High-Value Multi-Product
CUST_0000994,4,High-Value Multi-Product
CUST_0000995,4,High-Value Multi-Product
CUST_0000996,4,High-Value Multi-Product
CUST_0000997,1,Affluent Low-Engagement
CUST_0000998,4,High-Value Multi-Product
CUST_0000999,2,Everyday Active Transactors
CUST_0001000,4,High-Value Multi-Product
CUST_0001001,4,High-Value Multi-Product
CUST_0001002,0,Young Digital Starters
CUST_0001003,0,Young Digital Starters
CUST_0001004,2,Everyday Active Transactors
CUST_0001005,0,Young Digital Starters
CUST_0001006,2,Everyday Active Transactors
CUST_0001007,1,Affluent Low-Engagement
CUST_0001008,1,Affluent Low-Engagement
CUST_0001009,4,High-Value Multi-Product
CUST_0001010,4,High-Value Multi-Product
CUST_0001011,1,Affluent Low-Engagement
CUST_0001012,1,Affluent Low-Engagement
CUST_0001013,2,Everyday Active Transactors
CUST_0001014,1,Affluent Low-Engagement
CUST_0001015,2,Everyday Active Transactors
CUST_0001016,0,Young Digital Starters
CUST_0001017,2,Everyday Active Transactors
CUST_0001018,2,Everyday Active Transactors
CUST_0001019,2,Everyday Active Transactors
CUST_0001020,0,Young Digital Starters
CUST_0001021,2,Everyday Active Transactors
CUST_0001022,2,Everyday Active Transactors
CUST_0001023,2,Everyday Active Transactors
CUST_0001024,4,High-Value Multi-Product
CUST_0001025,2,Everyday Active Transactors
CUST_0001026,3,At-Risk Declining Activity
CUST_0001027,2,Everyday Active Transactors
CUST_0001028,4,High-Value Multi-Product
CUST_0001029,2,Everyday Active Transactors
CUST_0001030,0,Young Digital Starters
CUST_0001031,4,High-Value Multi-Product
CUST_0001032,0,Young Digital Starters
CUST_0001033,1,Affluent Low-Engagement
CUST_0001034,1,Affluent Low-Engagement
CUST_0001035,4,High-Value Multi-Product
CUST_0001036,1,Affluent Low-Engagement
CUST_0001037,2,Everyday Active Transactors
CUST_0001038,4,High-Value Multi-Product
CUST_0001039,1,Affluent Low-Engagement
CUST_0001040,1,Affluent Low-Engagement
CUST_0001041,2,Everyday Active Transactors
CUST_0001042,1,Affluent Low-Engagement
CUST_0001043,2,Everyday Active Transactors
CUST_0001044,0,Young Digital Starters
CUST_0001045,2,Everyday Active Transactors
CUST_0001046,1,Affluent Low-Engagement
CUST_0001047,4,High-Value Multi-Product
CUST_0001048,4,High-Value Multi-Product
CUST_0001049,0,Young Digital Starters
CUST_0001050,1,Affluent Low-Engagement
CUST_0001051,0,Young Digital Starters
CUST_0001052,0,Young Digital Starters
CUST_0001053,2,Everyday Active Transactors
CUST_0001054,4,High-Value Multi-Product
CUST_0001055,2,Everyday Active Transactors
CUST_0001056,0,Young Digital Starters
CUST_0001057,1,Affluent Low-Engagement
CUST_0001058,0,Young Digital Starters
CUST_0001059,3,At-Risk Declining Activity
CUST_0001060,3,At-Risk Declining Activity
CUST_0001061,2,Everyday Active Transactors
CUST_0001062,4,High-Value Multi-Product
CUST_0001063,3,At-Risk Declining Activity
CUST_0001064,2,Everyday Active Transactors
CUST_0001065,2,Everyday Active Transactors
CUST_0001066,3,At-Risk Declining Activity
CUST_0001067,1,Affluent Low-Engagement
CUST_0001068,0,Young Digital Starters
CUST_0001069,3,At-Risk Declining Activity
CUST_0001070,0,Young Digital Starters
CUST_0001071,4,High-Value Multi-Product
CUST_0001072,2,Everyday Active Transactors
CUST_0001073,2,Everyday Active Transactors
CUST_0001074,2,Everyday Active Transactors
CUST_0001075,4,High-Value Multi-Product
CUST_0001076,2,Everyday Active Transactors
CUST_0001077,3,At-Risk Declining Activity
CUST_0001078,2,Everyday Active Transactors
CUST_0001079,4,High-Value Multi-Product
CUST_0001080,4,High-Value Multi-Product
CUST_0001081,1,Affluent Low-Engagement
CUST_0001082,4,High-Value Multi-Product
CUST_0001083,0,Young Digital Starters
CUST_0001084,1,Affluent Low-Engagement
CUST_0001085,0,Young Digital Starters
CUST_0001086,1,Affluent Low-Engagement
CUST_0001087,0,Young Digital Starters
CUST_0001088,2,Everyday Active Transactors
CUST_0001089,2,Everyday Active Transactors
CUST_0001090,2,Everyday Active Transactors
CUST_0001091,0,Young Digital Starters
CUST_0001092,4,High-Value Multi-Product
CUST_0001093,4,High-Value Multi-Product
CUST_0001094,2,Everyday Active Transactors
CUST_0001095,0,Young Digital Starters
CUST_0001096,1,Affluent Low-Engagement
CUST_0001097,2,Everyday Active Transactors
CUST_0001098,4,High-Value Multi-Product
CUST_0001099,1,Affluent Low-Engagement
CUST_0001100,4,High-Value Multi-Product
CUST_0001101,0,Young Digital Starters
CUST_0001102,2,Everyday Active Transactors
CUST_0001103,3,At-Risk Declining Activity
CUST_0001104,2,Everyday Active Transactors
CUST_0001105,4,High-Value Multi-Product
CUST_0001106,1,Affluent Low-Engagement
CUST_0001107,1,Affluent Low-Engagement
CUST_0001108,3,At-Risk Declining Activity
