Customer_ID,True_Archetype
CUST_0000768,Dormant At-Risk
CUST_0000769,Everyday Digital Transactor
CUST_0000770,High-Value Multi-Product
CUST_0000771,High-Value Multi-Product
CUST_0000772,Everyday Digital Transactor
CUST_0000773,Dormant At-Risk
CUST_0000774,Everyday Digital Transactor
CUST_0000775,Affluent Low-Activity
CUST_0000776,Everyday Digital Transactor
CUST_0000777,Young Starter
CUST_0000778,High-Value Multi-Product
CUST_0000779,Affluent Low-Activity
CUST_0000780,Dormant At-Risk
CUST_0000781,Everyday Digital Transactor
CUST_0000782,Affluent Low-Activity
CUST_0000783,High-Value Multi-Product
CUST_0000784,Dormant At-Risk
CUST_0000785,Affluent Low-Activity
CUST_0000786,High-Value Multi-Product
CUST_0000787,Affluent Low-Activity
CUST_0000788,Affluent Low-Activity
CUST_0000789,Everyday Digital Transactor
CUST_0000790,High-Value Multi-Product
CUST_0000791,Affluent Low-Activity
CUST_0000792,High-Value Multi-Product
CUST_0000793,Young Starter
CUST_0000794,Affluent Low-Activity
CUST_0000795,Young Starter
CUST_0000796,Everyday Digital Transactor
CUST_0000797,Young Starter
CUST_0000798,Dormant At-Risk
CUST_0000799,Young Starter
CUST_0000800,High-Value Multi-Product
CUST_0000801,Affluent Low-Activity
CUST_0000802,High-Value Multi-Product
CUST_0000803,Everyday Digital Transactor
CUST_0000804,Dormant At-Risk
CUST_0000805,High-Value Multi-Product
CUST_0000806,High-Value Multi-Product
CUST_0000807,Everyday Digital Transactor
CUST_0000808,Everyday Digital Transactor
CUST_0000809,High-Value Multi-Product
CUST_0000810,High-Value Multi-Product
CUST_0000811,Everyday Digital Transactor
CUST_0000812,High-Value Multi-Product
CUST_0000813,Everyday Digital Transactor
CUST_0000814,Everyday Digital Transactor
CUST_0000815,Dormant At-Risk
CUST_0000816,Everyday Digital Transactor
CUST_0000817,Everyday Digital Transactor
CUST_0000818,Everyday Digital Transactor
CUST_0000819,Everyday Digital Transactor
CUST_0000820,Affluent Low-Activity
CUST_0000821,Affluent Low-Activity
CUST_0000822,Dormant At-Risk
CUST_0000823,Young Starter
CUST_0000824,Young Starter
CUST_0000825,High-Value Multi-Product
CUST_0000826,Everyday Digital Transactor
CUST_0000827,Everyday Digital Transactor
CUST_0000828,Everyday Digital Transactor
CUST_0000829,Everyday Digital Transactor
CUST_0000830,Dormant At-Risk
CUST_0000831,Everyday Digital Transactor
CUST_0000832,Everyday Digital Transactor
CUST_0000833,Young Starter
CUST_0000834,Everyday Digital Transactor
CUST_0000835,Affluent Low-Activity
CUST_0000836,Dormant At-Risk
CUST_0000837,Dormant At-Risk
CUST_0000838,Everyday Digital Transactor
CUST_0000839,Young Starter
CUST_0000840,Affluent Low-Activity
CUST_0000841,Everyday Digital Transactor
CUST_0000842,Young Starter
CUST_0000843,Everyday Digital Transactor
CUST_0000844,Everyday Digital Transactor
CUST_0000845,Young Starter
CUST_0000846,Young Starter
CUST_0000847,Affluent Low-Activity
CUST_0000848,Dormant At-Risk
CUST_0000849,Affluent Low-Activity
CUST_0000850,High-Value Multi-Product
CUST_0000851,Everyday Digital Transactor
CUST_0000852,Everyday Digital Transactor
CUST_0000853,Everyday Digital Transactor
CUST_0000854,High-Value Multi-Product
CUST_0000855,Everyday Digital Transactor
CUST_0000856,Young Starter
CUST_0000857,High-Value Multi-Product
CUST_0000858,High-Value Multi-Product
CUST_0000859,Affluent Low-Activity
CUST_0000860,Young Starter
CUST_0000861,Young Starter
CUST_0000862,Dormant At-Risk
CUST_0000863,Everyday Digital Transactor
CUST_0000864,Everyday Digital Transactor
CUST_0000865,Affluent Low-Activity
CUST_0000866,Affluent Low-Activity
CUST_0000867,Young Starter
CUST_0000868,Affluent Low-Activity
CUST_0000869,Everyday Digital Transactor
CUST_0000870,Everyday Digital Transactor
CUST_0000871,Affluent Low-Activity
CUST_0000872,Affluent Low-Activity
CUST_0000873,High-Value Multi-Product
CUST_0000874,Everyday Digital Transactor
CUST_0000875,Everyday Digital Transactor
CUST_0000876,Dormant At-Risk
CUST_0000877,Affluent Low-Activity
CUST_0000878,Everyday Digital Transactor
CUST_0000879,High-Value Multi-Product
CUST_0000880,High-Value Multi-Product
CUST_0000881,Young Starter
CUST_0000882,Affluent Low-Activity
CUST_0000883,Everyday Digital Transactor
CUST_0000884,Affluent Low-Activity
CUST_0000885,Everyday Digital Transactor
CUST_0000886,Affluent Low-Activity
CUST_0000887,Affluent Low-Activity
CUST_0000888,Young Starter
CUST_0000889,Affluent Low-Activity
CUST_0000890,Affluent Low-Activity
CUST_0000891,High-Value Multi-Product
CUST_0000892,Everyday Digital Transactor
CUST_0000893,Everyday Digital Transactor
CUST_0000894,Affluent Low-Activity
CUST_0000895,Dormant At-Risk
CUST_0000896,Young Starter
CUST_0000897,Young Starter
CUST_0000898,Young Starter
CUST_0000899,Affluent Low-Activity
CUST_0000900,Everyday Digital Transactor
CUST_0000901,Young Starter
CUST_0000902,High-Value Multi-Product
CUST_0000903,High-Value Multi-Product
CUST_0000904,Young Starter
CUST_0000905,Young Starter
CUST_0000906,Affluent Low-Activity
CUST_0000907,High-Value Multi-Product
CUST_0000908,Affluent Low-Activity
CUST_0000909,Affluent Low-Activity
CUST_0000910,Dormant At-Risk
CUST_0000911,High-Value Multi-Product
CUST_0000912,Dormant At-Risk
CUST_0000913,Everyday Digital Transactor
CUST_0000914,Affluent Low-Activity
CUST_0000915,Affluent Low-Activity
CUST_0000916,High-Value Multi-Product
CUST_0000917,High-Value Multi-Product
CUST_0000918,Everyday Digital Transactor
CUST_0000919,High-Value Multi-Product
CUST_0000920,Everyday Digital Transactor
CUST_0000921,Everyday Digital Transactor
CUST_0000922,Young Starter
CUST_0000923,Affluent Low-Activity
CUST_0000924,Everyday Digital Transactor
CUST_0000925,Everyday Digital Transactor
CUST_0000926,Dormant At-Risk
CUST_0000927,Young Starter
CUST_0000928,High-Value Multi-Product
CUST_0000929,High-Value Multi-Product
CUST_0000930,Everyday Digital Transactor
CUST_0000931,Everyday Digital Transactor
CUST_0000932,High-Value Multi-Product
CUST_0000933,Young Starter
CUST_0000934,Affluent Low-Activity
CUST_0000935,Affluent Low-Activity
CUST_0000936,High-Value Multi-Product
CUST_0000937,Young Starter
CUST_0000938,Affluent Low-Activity
CUST_0000939,Young Starter
CUST_0000940,Young Starter
CUST_0000941,Everyday Digital Transactor
CUST_0000942,High-Value Multi-Product
CUST_0000943,High-Value Multi-Product
CUST_0000944,Affluent Low-Activity
CUST_0000945,Affluent Low-Activity
CUST_0000946,Everyday Digital Transactor
CUST_0000947,High-Value Multi-Product
CUST_0000948,Young Starter
CUST_0000949,Dormant At-Risk
CUST_0000950,Young Starter
CUST_0000951,Everyday Digital Transactor
CUST_0000952,High-Value Multi-Product
CUST_0000953,Affluent Low-Activity
CUST_0000954,Dormant At-Risk
CUST_0000955,Everyday Digital Transactor
CUST_0000956,Everyday Digital Transactor
CUST_0000957,High-Value Multi-Product
CUST_0000958,Young Starter
CUST_0000959,Affluent Low-Activity
CUST_0000960,Everyday Digital Transactor
CUST_0000961,Young Starter
CUST_0000962,Affluent Low-Activity
CUST_0000963,Everyday Digital Transactor
CUST_0000964,Affluent Low-Activity
CUST_0000965,Young Starter
CUST_0000966,Everyday Digital Transactor
CUST_0000967,Young Starter
CUST_0000968,Everyday Digital Transactor
CUST_0000969,Young Starter
CUST_0000970,Affluent Low-Activity
CUST_0000971,High-Value Multi-Product
CUST_0000972,High-Value Multi-Product
CUST_0000973,Young Starter
CUST_0000974,Everyday Digital Transactor
CUST_0000975,High-Value Multi-Product
CUST_0000976,Everyday Digital Transactor
CUST_0000977,High-Value Multi-Product
CUST_0000978,Everyday Digital Transactor
CUST_0000979,Dormant At-Risk
CUST_0000980,Everyday Digital Transactor
CUST_0000981,Young Starter
CUST_0000982,High-Value Multi-Product
CUST_0000983,Affluent Low-Activity
CUST_0000984,High-Value Multi-Product
CUST_0000985,Young Starter
CUST_0000986,Everyday Digital Transactor
CUST_0000987,Everyday Digital Transactor
CUST_0000988,Affluent Low-Activity
CUST_0000989,Everyday Digital Transactor
CUST_0000990,Young Starter
CUST_0000991,Affluent Low-Activity
CUST_0000992,Young Starter
CUST_0000993,High-Value Multi-Product
CUST_0000994,High-Value Multi-Product
CUST_0000995,High-Value Multi-Product
CUST_0000996,High-Value Multi-Product
CUST_0000997,Affluent Low-Activity
CUST_0000998,High-Value Multi-Product
CUST_0000999,Everyday Digital Transactor
CUST_0001000,High-Value Multi-Product
CUST_0001001,High-Value Multi-Product
CUST_0001002,Young Starter
CUST_0001003,Young Starter
CUST_0001004,Everyday Digital Transactor
CUST_0001005,Young Starter
CUST_0001006,Everyday Digital Transactor
CUST_0001007,Affluent Low-Activity
CUST_0001008,Affluent Low-Activity
CUST_0001009,High-Value Multi-Product
CUST_0001010,High-Value Multi-Product
CUST_0001011,Affluent Low-Activity
CUST_0001012,Affluent Low-Activity
CUST_0001013,Everyday Digital Transactor
CUST_0001014,Affluent Low-Activity
CUST_0001015,Everyday Digital Transactor
CUST_0001016,Young Starter
CUST_0001017,Everyday Digital Transactor
CUST_0001018,Everyday Digital Transactor
CUST_0001019,Everyday Digital Transactor
CUST_0001020,Young Starter
CUST_0001021,Everyday Digital Transactor
CUST_0001022,Everyday Digital Transactor
CUST_0001023,Everyday Digital Transactor
CUST_0001024,High-Value Multi-Product
CUST_0001025,Everyday Digital Transactor
CUST_0001026,Dormant At-Risk
CUST_0001027,Everyday Digital Transactor
CUST_0001028,High-Value Multi-Product
CUST_0001029,Everyday Digital Transactor
CUST_0001030,Young Starter
CUST_0001031,High-Value Multi-Product
CUST_0001032,Young Starter
CUST_0001033,Affluent Low-Activity
CUST_0001034,Affluent Low-Activity
CUST_0001035,High-Value Multi-Product
CUST_0001036,Affluent Low-Activity
CUST_0001037,Everyday Digital Transactor
CUST_0001038,High-Value Multi-Product
CUST_0001039,Affluent Low-Activity
CUST_0001040,Affluent Low-Activity
CUST_0001041,Everyday Digital Transactor
CUST_0001042,Affluent Low-Activity
CUST_0001043,Everyday Digital Transactor
CUST_0001044,Young Starter
CUST_0001045,Everyday Digital Transactor
CUST_0001046,Affluent Low-Activity
CUST_0001047,High-Value Multi-Product
CUST_0001048,High-Value Multi-Product
CUST_0001049,Young Starter
CUST_0001050,Affluent Low-Activity
CUST_0001051,Young Starter
CUST_0001052,Young Starter
CUST_0001053,Everyday Digital Transactor
CUST_0001054,High-Value Multi-Product
CUST_0001055,Everyday Digital Transactor
CUST_0001056,Young Starter
CUST_0001057,Affluent Low-Activity
CUST_0001058,Young Starter
CUST_0001059,Dormant At-Risk
CUST_0001060,Dormant At-Risk
CUST_0001061,Everyday Digital Transactor
CUST_0001062,High-Value Multi-Product
CUST_0001063,Dormant At-Risk
CUST_0001064,Everyday Digital Transactor
CUST_0001065,Everyday Digital Transactor
CUST_0001066,Dormant At-Risk
CUST_0001067,Affluent Low-Activity
CUST_0001068,Young Starter
CUST_0001069,Dormant At-Risk
CUST_0001070,Young Starter
CUST_0001071,High-Value Multi-Product
CUST_0001072,Everyday Digital Transactor
CUST_0001073,Everyday Digital Transactor
CUST_0001074,Everyday Digital Transactor
CUST_0001075,High-Value Multi-Product
CUST_0001076,Everyday Digital Transactor
CUST_0001077,Dormant At-Risk
CUST_0001078,Everyday Digital Transactor
CUST_0001079,High-Value Multi-Product
CUST_0001080,High-Value Multi-Product
CUST_0001081,Affluent Low-Activity
CUST_0001082,High-Value Multi-Product
CUST_0001083,Young Starter
CUST_0001084,Affluent Low-Activity
CUST_0001085,Young Starter
CUST_0001086,Affluent Low-Activity
CUST_0001087,Young Starter
CUST_0001088,Everyday Digital Transactor
CUST_0001089,Everyday Digital Transactor
CUST_0001090,Everyday Digital Transactor
CUST_0001091,Young Starter
CUST_0001092,High-Value Multi-Product
CUST_0001093,High-Value Multi-Product
CUST_0001094,Everyday Digital Transactor
CUST_0001095,Young Starter
CUST_0001096,Affluent Low-Activity
CUST_0001097,Everyday Digital Transactor
CUST_0001098,High-Value Multi-Product
CUST_0001099,Affluent Low-Activity
CUST_0001100,High-Value Multi-Product
CUST_0001101,Young Starter
CUST_0001102,Everyday Digital Transactor
CUST_0001103,Dormant At-Risk
CUST_0001104,Everyday Digital Transactor
CUST_0001105,High-Value Multi-Product
CUST_0001106,Affluent Low-Activity
CUST_0001107,Affluent Low-Activity
CUST_0001108,Dormant At-Risk
CUST_0001109,Everyday Digital Transactor
CUST_0001110,Affluent Low-Activity
CUST_0001111,Young Starter
CUST_0001112,Everyday Digital Transactor
CUST_0001113,Young Starter
CUST_0001114,Dormant At-Risk
CUST_0001115,High-Value Multi-Product
CUST_0001116,Affluent Low-Activity
CUST_0001117,Young Starter
CUST_0001118,High-Value Multi-Product
CUST_0001119,Everyday Digital Transactor
CUST_0001120,Dormant At-Risk
CUST_0001121,Affluent Low-Activity
CUST_0001122,High-Value Multi-Product
CUST_0001123,Young Starter
CUST_0001124,High-Value Multi-Product
CUST_0001125,Dormant At-Risk
CUST_0001126,High-Value Multi-Product
CUST_0001127,Affluent Low-Activity
CUST_0001128,Dormant At-Risk
CUST_0001129,Everyday Digital Transactor
CUST_0001130,Everyday Digital Transactor
CUST_0001131,Everyday Digital Transactor
CUST_0001132,Young Starter
CUST_0001133,Young Starter
CUST_0001134,High-Value Multi-Product
CUST_0001135,Affluent Low-Activity
CUST_0001136,Everyday Digital Transactor
CUST_0001137,Everyday Digital Transactor
CUST_0001138,High-Value Multi-Product
CUST_0001139,Young Starter
CUST_0001140,Young Starter
CUST_0001141,Dormant At-Risk
CUST_0001142,Young Starter
CUST_0001143,Everyday Digital Transactor
CUST_0001144,Affluent Low-Activity
CUST_0001145,Everyday Digital Transactor
CUST_0001146,High-Value Multi-Product
CUST_0001147,Young Starter
CUST_0001148,Affluent Low-Activity
CUST_0001149,Everyday Digital Transactor
CUST_0001150,Everyday Digital Transactor
CUST_0001151,Young Starter
CUST_0001152,Young Starter
CUST_0001153,High-Value Multi-Product
CUST_0001154,Everyday Digital Transactor
CUST_0001155,Everyday Digital Transactor
CUST_0001156,Young Starter
CUST_0001157,High-Value Multi-Product
CUST_0001158,Dormant At-Risk
CUST_0001159,Everyday Digital Transactor
CUST_0001160,High-Value Multi-Product
CUST_0001161,Young Starter
CUST_0001162,High-Value Multi-Product
CUST_0001163,Everyday Digital Transactor
CUST_0001164,Affluent Low-Activity
CUST_0001165,High-Value Multi-Product
CUST_0001166,Everyday Digital Transactor
CUST_0001167,High-Value Multi-Product
CUST_0001168,Young Starter
CUST_0001169,Young Starter
CUST_0001170,Affluent Low-Activity
CUST_0001171,Dormant At-Risk
CUST_0001172,Affluent Low-Activity
CUST_0001173,High-Value Multi-Product
CUST_0001174,High-Value Multi-Product
CUST_0001175,Everyday Digital Transactor
CUST_0001176,Affluent Low-Activity
CUST_0001177,High-Value Multi-Product
CUST_0001178,Everyday Digital Transactor
CUST_0001179,Affluent Low-Activity
CUST_0001180,Young Starter
CUST_0001181,Everyday Digital Transactor
CUST_0001182,Everyday Digital Transactor
CUST_0001183,Young Starter
CUST_0001184,High-Value Multi-Product
CUST_0001185,High-Value Multi-Product
CUST_0001186,Affluent Low-Activity
CUST_0001187,Everyday Digital Transactor
CUST_0001188,Young Starter
CUST_0001189,High-Value Multi-Product
CUST_0001190,Affluent Low-Activity
CUST_0001191,Young Starter
CUST_0001192,High-Value Multi-Product
CUST_0001193,Everyday Digital Transactor
CUST_0001194,Everyday Digital Transactor
CUST_0001195,Young Starter
CUST_0001196,Everyday Digital Transactor
CUST_0001197,High-Value Multi-Product
CUST_0001198,Affluent Low-Activity
CUST_0001199,Everyday Digital Transactor
CUST_0001200,Affluent Low-Activity
CUST_0001201,Dormant At-Risk
CUST_0001202,Everyday Digital Transactor
CUST_0001203,High-Value Multi-Product
CUST_0001204,High-Value Multi-Product
CUST_0001205,High-Value Multi-Product
CUST_0001206,Everyday Digital Transactor
CUST_0001207,Affluent Low-Activity
CUST_0001208,Everyday Digital Transactor
CUST_0001209,High-Value Multi-Product
CUST_0001210,Dormant At-Risk
CUST_0001211,Affluent Low-Activity
CUST_0001212,Dormant At-Risk
CUST_0001213,High-Value Multi-Product
CUST_0001214,High-Value Multi-Product
CUST_0001215,Dormant At-Risk
CUST_0001216,High-Value Multi-Product
CUST_0001217,High-Value Multi-Product
CUST_0001218,Everyday Digital Transactor
CUST_0001219,Affluent Low-Activity
CUST_0001220,Dormant At-Risk
CUST_0001221,Affluent Low-Activity
CUST_0001222,Everyday Digital Transactor
CUST_0001223,High-Value Multi-Product
CUST_0001224,Young Starter
CUST_0001225,Young Starter
CUST_0001226,High-Value Multi-Product
CUST_0001227,Everyday Digital Transactor
CUST_0001228,High-Value Multi-Product
CUST_0001229,High-Value Multi-Product
CUST_0001230,Everyday Digital Transactor
CUST_0001231,Everyday Digital Transactor
CUST_0001232,Affluent Low-Activity
CUST_0001233,High-Value Multi-Product
CUST_0001234,Everyday Digital Transactor
CUST_0001235,Affluent Low-Activity
CUST_0001236,High-Value Multi-Product
CUST_0001237,Young Starter
CUST_0001238,Young Starter
CUST_0001239,Dormant At-Risk
CUST_0001240,Affluent Low-Activity
CUST_0001241,Affluent Low-Activity
CUST_0001242,Young Starter
CUST_0001243,Affluent Low-Activity
CUST_0001244,Young Starter
CUST_0001245,Dormant At-Risk
CUST_0001246,Young Starter
CUST_0001247,Young Starter
CUST_0001248,Affluent Low-Activity
CUST_0001249,Everyday Digital Transactor
CUST_0001250,High-Value Multi-Product
CUST_0001251,Affluent Low-Activity
CUST_0001252,Young Starter
CUST_0001253,Affluent Low-Activity
CUST_0001254,High-Value Multi-Product
CUST_0001255,Affluent Low-Activity
CUST_0001256,Everyday Digital Transactor
CUST_0001257,Young Starter
CUST_0001258,Dormant At-Risk
CUST_0001259,High-Value Multi-Product
CUST_0001260,Dormant At-Risk
CUST_0001261,Everyday Digital Transactor
CUST_0001262,Affluent Low-Activity
CUST_0001263,Dormant At-Risk
CUST_0001264,High-Value Multi-Product
CUST_0001265,Affluent Low-Activity
CUST_0001266,Dormant At-Risk
CUST_0001267,Affluent Low-Activity
CUST_0001268,Everyday Digital Transactor
CUST_0001269,Young Starter
CUST_0001270,Young Starter
CUST_0001271,High-Value Multi-Product
CUST_0001272,Dormant At-Risk
CUST_0001273,Everyday Digital Transactor
CUST_0001274,Dormant At-Risk
CUST_0001275,Everyday Digital Transactor
CUST_0001276,Everyday Digital Transactor
CUST_0001277,Everyday Digital Transactor
CUST_0001278,Young Starter
