Claim_ID,Policy_Tenure_Months,Premium_Amount,Claim_Amount,Num_Prior_Claims,Claim_Response_Days,Customer_Age,Fraud
900523,1.0,1229.26,3151.02,1,12.7,50,0
900524,108.7,691.15,4754.28,1,1.7,70,0
900525,56.4,1502.98,3079.75,1,4.5,28,0
900526,1.7,2362.17,7164.45,1,11.6,77,0
900527,17.9,1577.37,2146.37,0,1.4,28,0
900528,56.4,1087.5,5740.52,1,1.2,51,0
900529,3.8,1244.46,100.0,1,0.2,47,0
900530,47.6,1139.32,1893.26,0,22.3,46,0
900531,18.8,1773.91,100.0,1,38.0,47,0
900532,52.0,1335.73,321.82,0,0.2,74,0
900533,96.8,922.02,8349.2,1,9.5,75,0
900534,27.0,1312.0,6448.26,0,36.1,66,0
900535,46.0,918.06,5404.52,1,7.1,64,0
900536,4.4,1713.83,5300.96,1,3.9,62,0
900537,99.7,1544.28,3733.3,1,13.1,24,0
900538,10.3,1057.52,4413.61,2,18.5,78,0
900539,7.7,1485.79,3192.15,1,0.1,41,0
900540,12.8,1077.32,5338.55,1,1.8,62,0
900541,70.0,1773.11,5463.95,2,1.5,78,0
900542,50.2,1511.67,376.36,3,8.4,47,0
900543,22.6,963.54,5542.08,2,1.3,49,0
900544,1.6,1152.37,7844.08,0,16.1,51,0
900545,4.5,1310.25,6481.95,0,18.4,49,0
900546,17.3,1111.82,4299.03,0,1.8,55,0
900547,20.1,1186.51,3799.6,1,15.1,54,0
900548,1.0,1624.14,745.99,1,7.6,22,0
900549,67.1,1385.13,1652.71,0,9.7,75,0
900550,59.1,2134.72,610.25,0,17.9,61,0
900551,7.2,475.72,2731.22,0,13.8,78,0
900552,32.3,1423.64,1843.05,2,4.2,68,0
900553,2.9,931.72,8503.7,0,8.7,59,0
900554,28.5,1155.66,2459.64,0,14.2,43,0
900555,51.0,1488.77,1552.88,0,7.8,60,0
900556,11.2,1241.94,2473.95,0,2.7,55,0
900557,45.7,956.72,4292.92,1,14.7,50,0
900558,37.9,1128.18,2985.55,1,5.0,59,0
900559,5.7,1011.19,5943.35,0,2.0,75,1
900560,18.8,432.9,3547.3,0,10.4,59,0
900561,25.3,1170.68,2925.62,0,13.8,62,0
900562,28.9,1735.94,1756.0,2,5.2,43,0
900563,154.8,1426.34,2519.06,0,3.8,35,0
900564,2.9,982.49,982.88,2,17.1,30,0
900565,54.8,300.0,5487.1,1,7.1,38,1
900566,86.7,300.0,4358.98,0,24.6,62,1
900567,16.2,1737.06,6071.59,2,7.1,68,0
900568,1.5,1152.3,1297.85,0,1.2,44,0
900569,53.5,1383.8,8967.86,0,25.1,73,0
900570,72.6,1530.76,1596.09,0,4.6,67,0
900571,32.0,650.75,5618.92,0,8.4,75,0
900572,105.6,1522.42,1500.33,2,19.4,57,0
900573,11.8,641.84,7662.49,1,6.6,74,1
900574,14.0,1132.01,100.0,0,22.8,74,0
900575,36.3,985.08,100.0,0,24.2,57,0
900576,11.2,1554.95,4162.23,0,13.3,52,0
900577,24.5,2120.08,2359.48,0,0.5,67,0
900578,64.0,903.37,4051.03,0,12.0,58,0
900579,10.6,1462.28,4784.6,0,30.3,67,0
900580,1.0,1224.38,1085.15,0,2.2,51,0
900581,240.0,975.73,6210.43,1,1.5,65,0
900582,29.7,1161.59,100.0,2,1.4,47,0
900583,18.4,1064.19,3829.81,0,42.0,40,0
900584,19.0,965.11,4916.81,1,4.2,77,0
900585,82.2,1713.26,100.0,1,9.7,29,0
900586,61.9,1346.21,780.1,1,4.0,23,0
900587,42.4,1674.61,3084.66,0,3.7,71,0
900588,64.2,776.03,5272.38,0,6.7,65,0
900589,70.4,1198.77,1889.17,2,6.4,53,0
900590,55.0,1314.54,4103.03,1,8.1,52,0
900591,7.2,373.72,948.84,0,4.1,69,0
900592,12.3,1207.33,6308.29,1,14.0,51,0
900593,6.4,1370.54,3051.89,0,4.0,55,0
900594,5.0,1125.39,2374.34,0,10.3,68,0
900595,4.3,1303.52,1480.45,2,14.5,20,0
900596,112.6,1259.32,5979.21,0,24.1,42,0
900597,197.9,1736.12,3610.43,0,16.7,50,0
900598,6.9,1456.04,5706.92,0,0.5,50,0
900599,32.3,1087.98,8505.55,1,2.6,78,0
900600,5.5,1090.9,5447.98,1,3.8,37,0
900601,71.6,1393.84,2203.48,0,14.1,21,0
900602,25.5,887.52,9201.36,1,7.6,54,0
900603,2.6,1108.67,5044.05,1,3.3,44,1
900604,5.5,1066.6,4496.15,1,8.6,67,0
900605,61.5,1754.44,5602.19,1,25.3,32,0
900606,32.9,1889.8,2736.07,0,6.7,59,0
900607,85.1,1210.89,5345.73,0,24.3,79,0
900608,2.7,1541.73,2874.75,1,10.1,49,0
900609,19.0,1227.32,100.0,0,3.2,24,0
900610,110.6,1581.48,463.57,0,13.5,64,0
900611,32.3,758.08,6174.16,0,26.0,56,0
900612,76.9,1122.14,4569.95,2,0.5,60,0
900613,64.4,1883.55,3085.45,0,2.7,19,0
900614,4.4,1866.91,1400.27,0,7.2,24,0
900615,1.0,1395.23,2547.43,1,2.7,33,0
900616,63.4,1340.66,6059.77,2,14.2,28,0
900617,59.3,808.65,100.0,0,14.1,75,0
900618,18.5,1288.22,2854.54,1,7.2,48,0
900619,65.9,1261.76,2125.74,0,16.3,66,0
900620,68.4,1288.77,4293.6,0,8.5,20,0
900621,114.9,1092.59,3453.21,1,12.3,49,0
900622,26.6,846.47,7047.82,0,6.7,49,0
900623,129.2,1044.46,100.0,1,0.2,55,0
900624,30.4,1261.06,8738.55,1,1.9,74,0
900625,49.6,1499.04,3070.67,0,4.6,57,0
900626,34.7,806.1,100.0,2,0.2,74,0
900627,9.8,1153.8,6335.98,1,1.7,60,0
900628,9.2,822.05,3560.51,2,10.5,21,1
900629,7.3,1183.21,4884.96,0,7.4,79,0
900630,23.7,1361.62,1838.4,0,9.5,52,0
900631,36.1,614.73,1953.7,1,2.8,45,0
900632,31.5,1175.13,3569.32,2,23.2,53,0
900633,2.5,779.25,4237.97,1,3.8,46,1
900634,10.1,741.82,6990.23,0,0.6,44,0
900635,14.0,1482.34,8459.18,0,2.2,64,0
900636,16.6,937.14,4481.27,1,2.7,18,0
900637,62.2,1366.96,3496.94,1,12.2,34,0
900638,50.2,300.0,6854.46,3,5.9,75,1
900639,92.3,1377.67,2345.25,1,5.5,75,0
900640,55.3,1453.0,5893.14,0,2.1,30,0
900641,27.6,725.72,1297.33,0,3.0,68,0
900642,21.2,1515.0,100.0,1,7.1,62,0
900643,18.7,1111.87,580.08,1,4.4,67,0
900644,22.4,1636.65,1277.2,1,23.9,37,0
900645,20.0,1293.96,5920.15,0,11.8,28,0
900646,48.9,1027.68,3998.08,2,3.8,31,0
900647,64.0,1178.96,100.0,2,12.8,58,0
900648,56.2,401.32,5411.85,2,7.0,56,1
900649,2.6,410.99,4339.49,1,6.6,27,0
900650,156.4,1447.12,4840.42,0,2.1,42,0
900651,44.6,1040.79,2149.57,1,2.4,71,0
900652,17.3,1449.08,5462.36,1,0.1,56,0
900653,2.6,1253.74,5786.07,0,0.8,76,0
900654,52.1,618.68,384.61,0,0.9,49,0
900655,5.9,901.76,6037.4,3,2.3,61,1
900656,23.5,1140.67,4889.01,1,17.3,73,0
900657,12.8,777.01,4414.56,0,9.0,48,0
900658,9.4,909.17,3484.24,0,4.2,77,0
900659,5.9,1787.89,7039.34,4,5.2,63,0
900660,87.3,1285.48,1774.8,0,3.0,61,0
900661,11.0,1350.56,4965.47,0,4.5,38,0
900662,6.9,1449.64,5354.1,0,3.1,39,0
900663,62.5,1810.59,7343.95,1,61.8,39,0
900664,11.5,1493.74,5896.69,3,2.6,28,0
900665,24.4,1100.09,3677.91,0,0.7,20,1
900666,14.8,436.23,100.0,0,17.6,49,0
900667,1.1,1766.26,2560.56,1,21.9,54,0
900668,120.5,1180.97,5573.49,0,0.9,30,0
900669,1.0,1423.71,4472.11,0,1.1,79,0
900670,15.5,566.53,574.74,0,2.8,42,0
900671,44.4,1443.94,4701.02,0,11.3,70,0
900672,39.5,1645.16,1930.42,0,4.4,52,0
900673,6.8,1260.65,4223.01,0,4.7,36,0
900674,32.3,1159.04,6316.68,0,0.1,18,0
900675,49.7,1504.71,2720.09,1,15.2,32,0
900676,13.9,1476.15,4703.19,1,11.2,35,0
900677,24.4,1864.82,948.36,0,14.0,26,0
900678,119.7,1158.8,3023.36,2,1.0,75,0
900679,110.3,953.69,3476.2,2,30.1,60,0
900680,3.4,569.25,1473.94,1,13.6,67,0
900681,63.9,1440.2,100.0,0,24.0,22,0
900682,12.9,717.42,5350.53,0,15.3,79,0
900683,6.5,300.0,4763.97,0,2.0,23,1
900684,130.6,1826.69,100.0,1,5.7,63,0
900685,163.3,695.48,100.0,1,28.9,73,0
900686,38.7,1129.8,3639.68,0,10.8,47,0
900687,16.4,1238.61,2709.27,1,5.5,52,0
900688,11.2,916.9,5041.43,0,1.7,20,0
900689,31.8,1236.76,1136.75,3,13.3,64,0
900690,9.3,653.33,2537.75,0,5.5,20,0
900691,11.5,1283.67,5819.84,0,10.3,34,0
900692,209.1,984.29,4856.06,1,14.2,63,0
900693,36.2,1854.19,5482.32,2,9.5,55,0
900694,14.1,1033.28,4978.98,0,0.3,77,0
900695,10.7,1983.28,3749.86,1,19.7,61,0
900696,139.4,1755.72,3685.91,2,15.1,26,0
900697,34.9,898.8,2199.23,1,5.8,72,0
900698,13.5,1323.74,7406.38,1,4.6,31,0
900699,10.2,1000.35,4228.11,0,4.0,58,0
900700,6.8,911.29,3233.56,2,1.4,29,0
900701,129.8,1031.15,8424.43,0,4.8,48,0
900702,200.2,751.68,4043.49,1,20.5,66,0
900703,55.1,608.79,6377.67,0,5.4,69,0
900704,4.1,1101.25,100.0,0,22.0,30,0
900705,63.0,1653.46,101.89,2,3.8,60,0
900706,37.8,406.54,2832.98,0,1.0,76,0
900707,84.8,697.73,4039.34,1,6.9,42,0
900708,10.0,974.8,746.19,0,31.3,40,0
900709,57.4,1165.79,2670.08,0,6.0,47,0
900710,12.1,1517.56,4649.7,0,0.0,39,0
900711,1.0,300.0,1558.64,0,3.4,49,0
900712,24.5,1425.6,5724.71,0,1.2,40,0
900713,36.2,1958.48,1212.91,1,2.9,41,0
900714,51.7,823.09,3775.45,1,1.7,47,0
900715,34.0,1490.44,1836.14,0,14.1,37,0
900716,66.9,655.45,5009.34,2,11.1,75,1
900717,79.2,1119.35,5139.32,1,5.5,39,0
900718,50.2,1274.28,3671.69,1,13.9,58,0
900719,16.9,1053.95,5548.76,1,13.4,22,0
900720,44.5,1020.79,1677.68,2,23.4,38,0
900721,21.0,782.39,2223.01,0,24.9,26,0
900722,67.4,300.0,100.0,0,31.6,23,0
900723,6.4,1053.05,4213.32,0,2.4,79,0
900724,98.8,1235.01,2590.77,1,3.7,41,0
900725,1.0,1243.52,100.0,1,8.9,18,0
900726,3.5,1001.7,5936.25,1,6.5,70,0
900727,39.3,1271.8,3666.03,0,11.7,45,0
900728,13.0,1121.42,100.0,0,0.8,43,0
900729,49.1,742.1,4592.71,1,0.1,18,0
900730,53.6,1079.78,2648.4,1,1.9,42,0
900731,5.8,1022.16,1522.33,1,8.8,64,0
900732,10.9,1001.42,3767.55,0,0.4,41,0
900733,21.4,1587.06,2754.22,1,14.6,20,0
900734,9.0,1457.66,2462.07,0,1.4,20,0
900735,101.1,613.0,3204.73,0,2.4,53,0
900736,39.8,987.79,5527.05,3,30.3,28,0
900737,172.3,1562.07,3105.79,0,4.0,46,0
900738,62.2,760.83,2905.85,0,2.1,42,0
900739,11.4,1539.08,4163.36,0,0.1,51,0
900740,17.6,1103.33,6176.15,0,6.3,63,0
900741,1.0,813.51,100.0,1,3.1,33,0
900742,30.7,783.97,2798.91,0,17.8,56,0
900743,1.0,883.72,4803.14,1,15.3,29,1
900744,18.7,1514.91,7399.54,1,3.6,29,0
900745,1.0,1301.53,383.29,1,4.0,69,0
900746,1.0,1026.72,3443.63,0,24.5,54,0
900747,63.9,1282.37,4965.51,0,1.3,50,0
900748,18.3,1181.07,5465.66,1,6.8,59,0
900749,27.5,2267.41,2227.88,1,15.5,29,0
900750,3.1,944.4,2186.69,0,41.0,52,0
900751,31.6,837.8,4383.08,0,23.0,33,0
900752,50.8,973.64,2900.79,1,10.4,76,0
900753,25.4,1451.99,1062.86,0,16.7,73,0
900754,38.4,1363.26,3336.69,1,15.4,72,0
900755,10.4,1306.56,100.0,1,13.1,18,0
900756,24.3,954.2,6725.96,1,11.9,48,0
900757,77.0,964.82,10257.97,0,1.2,40,0
900758,103.3,1543.75,7717.95,0,1.3,35,0
900759,23.3,1204.67,4566.8,1,1.4,61,0
900760,5.6,1625.61,100.0,1,6.1,73,0
900761,66.0,300.0,3214.16,1,3.0,25,0
900762,48.0,1383.3,2257.96,1,1.9,21,0
900763,62.4,834.26,4205.14,0,23.2,26,0
900764,2.9,913.77,1633.38,1,15.2,73,0
900765,17.7,1365.37,4902.78,0,0.4,68,0
900766,100.5,300.0,3466.11,1,10.1,52,1
900767,94.4,950.43,4915.62,0,5.8,74,0
900768,15.9,1454.75,3168.88,2,5.7,38,0
900769,21.4,992.95,4134.89,1,22.9,74,0
900770,34.6,1816.99,3299.78,0,3.7,33,0
900771,67.3,1131.8,2536.63,1,18.0,67,0
900772,93.2,996.11,5922.97,1,2.7,74,0
900773,34.1,1765.14,1983.15,0,4.2,74,0
900774,14.1,1449.63,7478.3,0,7.9,71,0
900775,7.9,1268.61,3034.02,1,3.1,50,0
900776,28.6,1210.28,9212.91,2,5.4,50,1
900777,44.6,1114.59,1179.06,3,3.7,66,0
900778,1.0,1146.75,4679.03,0,11.6,78,0
900779,3.4,1232.2,5031.21,0,13.0,59,0
900780,29.9,1416.55,5274.33,0,6.3,58,0
900781,40.4,1633.43,2537.73,2,16.3,22,0
900782,7.3,1476.53,6057.7,0,31.2,28,0
900783,24.2,933.6,100.0,0,6.3,29,0
900784,6.1,1013.14,4140.58,2,1.8,56,0
900785,72.8,1503.55,4029.32,0,5.2,27,0
900786,67.0,1030.95,100.0,1,37.5,77,0
900787,39.8,1594.51,3605.57,1,19.4,57,0
900788,5.8,1423.85,1156.65,0,10.8,50,0
900789,98.0,1033.18,3812.55,1,24.3,71,0
900790,12.9,300.0,2235.94,1,5.0,62,0
900791,1.3,1355.15,4708.44,0,12.8,62,0
900792,115.2,804.72,100.0,0,22.0,32,0
900793,15.9,1072.11,1796.23,3,11.7,41,0
900794,33.0,314.41,4745.89,2,6.7,64,1
900795,6.7,878.92,3740.36,0,26.9,43,0
900796,175.6,1035.91,3069.69,0,9.4,18,0
900797,15.6,1243.13,1222.88,0,3.6,23,0
900798,69.8,995.24,3776.4,3,12.3,66,0
900799,15.2,1450.24,3881.1,1,25.4,19,0
900800,147.0,1059.06,2973.92,0,10.2,78,0
900801,2.8,939.6,3991.87,0,1.0,20,0
900802,73.0,1089.77,6720.47,1,0.3,42,0
900803,85.0,1425.15,3840.78,1,3.7,51,0
900804,66.0,1090.57,2522.04,1,0.5,48,0
900805,21.4,752.54,2180.44,0,17.1,32,0
900806,24.2,1068.0,745.19,1,0.7,68,0
900807,95.6,1380.83,5890.14,2,9.9,45,0
900808,2.2,483.3,2489.71,0,9.6,36,0
900809,84.9,578.33,6118.52,0,6.5,41,1
900810,38.9,1369.92,7445.01,1,3.9,63,0
900811,30.6,1708.41,1359.24,1,3.0,35,0
900812,36.2,649.59,4689.31,2,2.3,55,1
900813,38.3,1209.55,4212.88,0,25.9,42,0
900814,87.2,1243.53,6097.12,2,9.9,40,0
900815,33.9,1093.89,1296.46,1,16.4,68,0
900816,15.1,757.18,2977.05,1,74.3,29,0
900817,199.1,1674.78,568.37,1,12.9,79,0
900818,5.1,1123.2,2530.72,0,8.5,20,0
900819,31.4,1637.61,682.12,0,1.0,67,0
900820,8.3,543.59,6967.07,0,11.2,66,1
900821,6.8,1108.83,2050.74,0,3.2,21,0
900822,47.4,748.28,763.04,0,20.7,49,0
900823,6.3,928.38,4673.94,1,14.2,47,0
900824,49.3,618.42,4009.86,1,1.3,58,0
900825,19.0,1280.05,1211.92,1,5.2,41,0
900826,59.9,1756.19,5495.34,0,6.1,72,0
900827,9.6,1975.29,4867.62,1,5.1,28,0
900828,3.0,763.63,1293.37,1,0.5,56,0
900829,74.2,935.74,100.0,0,0.0,45,0
900830,82.9,1297.22,2546.6,1,6.9,63,0
900831,70.3,1352.05,2391.45,0,9.2,56,0
900832,51.2,960.44,3814.89,0,5.7,58,0
900833,24.0,1170.16,6954.23,0,38.7,72,0
900834,27.4,526.67,100.0,0,1.7,37,0
900835,13.8,528.42,5565.06,1,20.2,53,1
900836,87.0,1052.88,1503.85,1,2.8,56,0
900837,1.0,1375.72,1200.81,0,0.9,79,0
900838,56.9,1104.1,6759.45,1,12.2,64,0
900839,2.7,1601.1,2774.73,1,0.9,79,0
900840,48.1,1356.62,4690.95,0,0.1,78,0
900841,57.5,1558.06,3724.74,1,4.6,59,0
900842,16.3,1153.94,5968.41,0,20.4,71,0
900843,1.7,754.63,1339.95,0,39.1,53,0
900844,1.8,1234.79,1557.67,0,3.0,38,0
900845,11.3,927.16,5405.95,0,19.3,75,0
900846,19.6,1292.5,100.0,0,9.1,19,0
900847,2.8,729.68,100.0,0,4.9,73,0
900848,100.8,1537.53,4999.33,3,7.8,69,0
900849,39.2,1641.1,100.0,0,0.6,61,0
900850,35.7,1454.69,4556.53,0,18.0,50,0
900851,55.2,1728.08,4383.39,0,5.9,46,0
900852,53.8,1970.36,8280.06,0,1.4,50,0
900853,61.3,1664.68,4902.11,1,3.5,76,0
900854,28.2,965.93,100.0,1,0.7,18,0
900855,12.7,715.52,2765.65,0,20.1,23,0
900856,10.0,1348.0,4082.15,0,0.3,50,0
900857,25.1,1568.5,1608.45,0,4.0,63,0
900858,1.6,1455.08,430.66,0,3.4,58,0
900859,44.4,1182.32,5096.17,0,1.4,61,0
900860,7.6,1050.12,100.0,0,18.8,65,0
900861,55.0,1434.78,2608.77,0,34.9,72,0
900862,25.6,1348.68,100.0,0,2.6,21,0
900863,79.3,731.6,4629.16,0,18.5,68,0
900864,29.2,1171.68,2580.35,0,6.1,28,0
900865,12.2,986.12,5398.59,0,16.3,60,0
900866,97.9,1496.65,3546.91,0,38.4,65,0
900867,21.6,1018.44,1210.57,0,23.9,39,0
900868,4.2,913.32,3745.75,1,4.5,58,1
900869,15.8,978.93,1754.47,0,0.3,61,0
900870,66.8,1299.46,100.0,0,2.9,52,0
900871,37.3,2042.29,9333.25,0,3.2,37,0
900872,1.0,1733.45,2502.87,2,11.5,34,0
900873,44.7,926.2,5091.69,0,6.7,73,0
900874,49.4,1041.51,5414.17,1,13.5,76,0
900875,121.1,558.94,2583.24,1,30.4,78,0
900876,37.3,1551.25,100.0,0,8.3,77,0
900877,10.1,1906.56,955.22,0,35.6,70,0
900878,76.1,1153.16,4701.11,0,0.3,22,0
900879,3.4,469.72,4697.85,0,12.2,45,1
900880,9.0,2053.39,3058.37,0,5.8,66,0
900881,16.4,1565.9,4826.22,0,4.7,41,0
900882,21.2,419.69,7911.67,0,12.0,76,1
900883,50.3,394.36,2343.27,0,12.1,57,0
900884,11.4,1542.83,2464.67,0,12.3,25,0
900885,33.2,937.19,4297.28,1,12.1,49,0
900886,49.9,908.81,589.98,2,19.7,54,0
900887,48.9,729.55,3410.02,1,5.8,40,0
900888,16.7,917.46,1299.29,1,0.3,46,0
900889,42.0,1279.97,2321.27,0,9.3,79,0
900890,94.9,1522.31,2408.05,1,11.6,25,0
900891,70.8,1021.3,4354.11,1,8.8,34,0
900892,17.3,935.73,2098.02,0,9.8,68,0
900893,22.6,1326.88,6442.32,1,13.3,60,0
900894,81.4,1387.28,5765.32,2,4.4,49,0
900895,16.8,1032.65,5156.53,1,5.4,22,0
900896,16.9,1086.47,3892.79,0,9.8,24,0
900897,54.3,825.74,2678.57,2,43.4,66,0
900898,45.2,1946.74,4499.44,0,0.7,46,0
900899,35.8,716.39,5804.8,0,1.5,24,0
900900,20.6,1012.73,2651.18,0,6.0,66,0
900901,90.4,435.83,6277.81,0,12.7,52,1
900902,47.8,976.68,2799.18,2,9.5,22,0
900903,12.9,781.64,7020.09,0,9.9,51,0
900904,59.1,1226.63,3620.07,0,5.6,52,0
900905,18.0,1571.34,6916.76,0,1.4,73,0
900906,93.0,873.37,1732.72,0,8.5,55,0
900907,7.4,1627.71,299.01,2,2.3,71,0
900908,2.0,1088.2,2746.82,1,16.8,75,0
900909,71.1,647.26,3865.73,2,6.3,51,0
900910,20.5,1230.07,1315.67,2,10.6,61,0
900911,10.7,1581.94,4490.57,0,5.6,55,0
900912,11.4,1129.53,4120.62,1,1.2,59,0
900913,76.1,898.6,100.0,0,4.0,26,0
900914,11.5,1786.28,924.87,0,1.4,26,0
900915,14.6,1606.47,2495.63,0,8.9,73,0
900916,105.4,673.45,4642.94,0,20.4,34,0
900917,1.0,1690.85,1254.37,0,0.6,66,0
900918,15.4,1455.95,4962.96,0,2.1,52,0
900919,9.9,1294.5,3743.09,2,5.9,60,0
900920,1.0,1142.86,6153.17,0,21.2,22,0
900921,7.9,1097.56,6437.31,0,13.2,46,0
900922,135.9,909.62,1870.94,0,11.5,51,0
900923,64.5,1245.4,7301.63,0,12.7,19,1
900924,22.5,1437.42,5842.16,0,19.8,60,0
900925,13.5,664.17,100.0,1,3.9,68,0
900926,2.0,793.83,2361.19,0,9.4,48,0
900927,24.5,1672.91,4522.69,1,11.8,59,0
900928,83.4,822.57,7175.49,0,5.7,25,0
900929,2.9,815.2,3876.36,1,4.9,67,1
900930,40.6,893.95,4312.73,2,8.5,76,0
900931,39.8,1249.63,5222.46,1,0.2,19,0
900932,1.3,1293.45,3530.35,0,5.1,31,0
900933,26.5,1128.74,8035.06,1,5.6,24,0
900934,31.2,1719.63,5373.63,0,1.1,26,0
900935,129.0,1806.07,3262.96,0,1.8,54,0
900936,55.8,1549.12,4437.53,0,16.4,37,0
900937,3.4,1535.28,1115.11,0,14.6,62,0
900938,6.7,1459.72,100.0,1,11.4,26,0
900939,18.3,673.6,6348.74,1,20.7,35,1
900940,71.5,1301.62,8100.28,0,15.5,35,0
900941,23.5,770.25,4996.79,0,21.1,26,0
900942,63.7,526.09,3076.16,0,30.2,55,0
900943,25.9,595.45,5766.61,0,14.9,42,0
900944,59.4,736.46,7367.06,1,1.9,68,0
900945,45.3,1388.55,2015.78,0,6.9,73,0
900946,2.6,1077.01,1412.2,0,8.1,76,0
900947,26.2,1036.65,1473.53,1,1.1,52,0
900948,3.4,1276.95,2206.59,1,6.3,74,0
900949,1.9,1671.82,5351.97,0,4.9,76,0
900950,2.4,1614.02,3046.27,0,5.4,41,0
900951,15.6,1364.18,2471.95,2,12.5,42,0
900952,35.0,1097.03,4520.66,0,0.4,26,1
900953,25.4,1461.02,6667.19,1,3.9,64,0
900954,27.9,949.24,7207.03,0,0.7,76,0
900955,31.4,735.2,7836.61,1,6.9,60,1
900956,34.5,656.38,752.02,0,14.9,50,0
900957,21.0,1254.5,1729.33,1,11.5,64,0
900958,31.1,974.38,2683.64,0,25.1,45,0
900959,53.9,1375.52,2906.6,0,4.3,30,0
900960,18.7,1386.92,100.0,2,0.2,21,0
900961,115.3,959.9,100.0,0,23.9,35,0
900962,21.7,1071.58,5558.49,0,19.3,50,0
900963,36.3,1524.14,5685.87,1,8.5,22,0
900964,87.6,1810.77,6145.6,0,0.7,43,0
900965,7.5,1014.63,3116.27,1,16.6,31,0
900966,4.7,1480.37,7901.14,1,0.3,53,1
900967,44.6,1035.02,100.0,0,2.8,35,0
900968,20.0,831.42,7340.15,1,7.7,46,0
900969,209.5,883.89,1042.1,2,2.1,68,0
900970,51.0,1803.71,1796.11,0,5.1,28,0
900971,5.7,869.96,2657.06,1,16.1,54,0
900972,50.3,691.2,3397.53,0,19.8,78,0
900973,48.0,2073.98,100.0,0,3.5,24,0
900974,13.7,1536.59,5168.41,0,21.0,58,0
900975,35.8,1435.36,965.07,0,4.9,24,0
900976,24.0,1716.64,100.0,0,0.2,51,0
900977,76.8,1726.52,6632.97,2,3.1,36,0
900978,1.0,1735.24,7257.63,1,0.1,63,1
900979,23.3,1527.95,2034.34,0,4.8,47,0
900980,6.8,1177.95,3146.16,0,17.4,48,0
900981,9.2,650.21,1013.73,1,15.6,57,0
900982,27.4,1843.77,2665.68,0,10.4,39,0
900983,21.9,782.44,5092.3,0,6.2,41,0
900984,77.8,1393.23,6032.57,0,20.0,20,0
900985,1.1,1602.23,3324.03,0,5.5,73,0
900986,86.5,409.37,8222.77,1,11.9,39,1
900987,7.4,1340.81,4368.99,0,22.3,29,0
900988,11.1,1819.18,8402.4,0,23.0,63,0
900989,138.0,908.04,3767.83,1,19.0,57,0
900990,38.5,1481.13,8264.49,1,7.5,29,0
900991,17.3,1516.51,5352.85,0,19.0,65,0
900992,192.5,736.89,3840.17,1,5.8,67,0
900993,10.5,1604.39,8162.28,1,3.1,46,0
900994,22.6,1074.87,1962.38,1,3.5,75,0
900995,163.6,708.61,100.0,0,16.8,63,0
900996,140.6,1966.73,1213.72,1,9.3,56,0
900997,48.8,1212.8,3448.71,0,1.1,45,0
900998,13.1,944.18,7338.33,0,26.5,25,0
900999,89.8,1139.93,100.0,2,13.0,75,0
901000,29.6,1167.5,1157.53,1,37.6,24,0
901001,1.9,1585.4,1834.2,0,2.0,75,0
901002,68.2,1439.71,5324.47,0,11.1,33,0
901003,44.7,1475.47,2964.31,0,3.7,42,0
901004,7.6,713.42,1208.07,0,4.7,32,0
901005,1.0,1287.88,4908.5,3,8.4,30,0
901006,22.1,846.47,5563.2,1,29.9,28,0
901007,14.2,1997.29,6790.1,0,1.6,72,0
901008,17.2,1355.97,3527.04,2,5.2,54,0
901009,41.3,774.31,5392.97,0,2.9,57,0
901010,11.4,1004.89,1414.79,0,4.6,48,0
901011,155.9,1010.38,1396.37,1,15.0,43,0
901012,120.9,679.26,523.9,0,13.6,23,0
901013,9.6,685.39,3503.55,1,13.8,68,0
901014,18.3,853.98,2803.79,0,2.0,59,0
901015,110.5,1368.85,2115.37,0,24.1,68,0
901016,139.9,414.79,100.0,1,1.3,69,0
901017,2.0,1224.57,3408.56,0,8.8,29,0
901018,6.8,1724.65,2246.78,0,1.4,32,0
901019,5.7,1659.56,8032.5,0,33.9,46,0
901020,11.3,1302.99,2341.08,2,12.2,54,0
901021,63.7,1665.04,2253.51,0,12.5,30,0
901022,94.2,1600.71,2929.24,0,4.0,35,0
901023,61.5,1226.06,3839.89,3,11.4,74,0
901024,102.9,1721.29,6078.26,0,3.9,49,0
901025,1.0,1623.97,3175.94,1,3.5,56,0
901026,36.9,1056.44,100.0,1,6.6,69,0
901027,41.8,1855.01,3418.01,0,8.0,79,0
901028,3.2,1181.42,100.0,0,9.4,33,0
901029,80.3,1238.33,3434.24,0,4.6,77,0
901030,18.1,1263.09,3060.68,1,15.6,66,0
901031,82.5,654.03,6251.43,1,14.2,27,1
901032,105.4,1154.4,7323.21,0,0.1,45,0
901033,114.0,1407.09,100.0,2,6.7,77,0
901034,17.3,1960.48,100.0,0,39.8,30,0
901035,44.7,869.25,8355.97,0,24.4,44,0
901036,40.1,1144.46,5567.43,0,17.5,42,0
901037,14.7,1174.29,6332.67,1,21.2,18,1
901038,24.0,2050.04,100.0,0,1.7,77,0
901039,10.4,811.91,7272.4,1,3.0,50,0
901040,1.0,1133.53,3179.2,0,15.3,64,0
901041,106.0,1015.93,9481.07,0,2.2,33,0
901042,19.6,1059.62,803.12,0,0.7,47,0
901043,30.3,817.27,5536.14,0,5.0,37,0
901044,9.7,1113.38,4641.25,1,1.0,58,0
901045,6.4,1646.59,10738.55,1,17.3,44,1
901046,80.0,940.08,10993.2,0,0.4,41,0
901047,10.9,908.66,100.0,1,2.3,46,0
