Customer_ID,Age,Gender,Marital_Status,Employment_Type,Occupation_Category,Annual_Income,Education_Level,Residential_Status,Years_At_Address,Region,Customer_Since_Days,Credit_Bureau_Score,Delinquency_Count_24m,Bankruptcy_Flag,Num_Credit_Inquiries_6m,Total_Debt,Debt_To_Income_Bureau,Oldest_Credit_Line_Years,Num_Bureau_Tradelines,Secondary_Phone,Alt_Email_Domain,LinkedIn_Verified,Referral_Code,Social_Media_Score,Preferred_Language,Secondary_Address_City,Emergency_Contact_Provided,Marketing_Opt_In_Channel,Employer_Verified_Source
800164,32,Male,Married,Salaried,Sales,85527.42,Bachelors,Living with Family,0.9,Northeast,548,680.0,0.0,0.0,3.0,19229.06,0.225,15.7,4.0,XXX-XXX-5699,other,,,,,,,,
800165,12,Female,Married,Salaried,Professional,55020.83,High School,Rent,6.7,Midwest,549,632.0,0.0,0.0,2.0,8262.69,0.15,11.8,3.0,,yahoo,,,,,,,,
800166,54,Male,Single,Retired,Service,25290.72,Masters,Rent,23.1,South,576,701.0,0.0,0.0,2.0,4955.03,0.196,6.7,2.0,,,,,,,,,,
800167,30,Male,Single,Self-Employed,Professional,96682.71,Bachelors,Own,6.0,South,2327,,,,,,,,,,,,,,,,,,
800168,56,Female,Married,Self-Employed,Skilled Trade,38342.86,Masters,Own,4.3,South,1234,657.0,0.0,0.0,0.0,8585.83,0.224,10.4,3.0,,,,,,,,,,
800169,51,Female,Single,Self-Employed,Skilled Trade,35522.78,High School,Mortgage,0.7,South,2636,610.0,0.0,0.0,1.0,9730.19,0.274,7.6,3.0,,,,,,,,,None,
800170,50,Male,Married,Salaried,Professional,140694.89,Bachelors,Own,5.5,West,180,850.0,0.0,0.0,1.0,7099.42,0.05,21.0,4.0,,,,,,,,,,
800171,28,Female,Divorced,Salaried,Management,79651.34,Bachelors,Own,2.0,West,255,761.0,0.0,0.0,1.0,14162.19,0.178,19.5,4.0,,,,,94.3,,,,,
800172,26,Female,Single,Salaried,Other,80506.17,High School,Rent,0.5,South,1522,615.0,0.0,0.0,1.0,22405.04,0.278,5.3,2.0,,,,,,,,,,
800173,42,Male,Married,Salaried,Professional,173053.59,Doctorate,Own,5.5,Midwest,1438,,,,,,,,,,,,,,English,,1,,
800174,38,Male,Single,Salaried,Professional,,Masters,Rent,0.4,South,782,540.0,0.0,0.0,0.0,6771.93,,18.0,3.0,,,,REF771679,,,,,,
800175,39,Male,Single,Salaried,Professional,46388.64,Bachelors,Mortgage,2.8,West,620,740.0,0.0,0.0,2.0,16564.13,0.357,9.4,3.0,,,,,,,City_C,,,ThirdParty
800176,27,Female,Married,Salaried,Skilled Trade,78931.66,High School,Own,2.0,South,1740,629.0,0.0,0.0,1.0,16937.95,0.215,15.7,2.0,XXX-XXX-5163,gmail,,,,English,City_C,,,
800177,48,Male,Divorced,Salaried,Service,33011.51,High School,Rent,7.9,Midwest,1772,,,,,,,,,,,,,,English,,0,,
800178,32,Male,Single,Retired,Other,-1000.0,Masters,Mortgage,1.4,West,2554,701.0,1.0,0.0,2.0,4606.3,4.606,2.4,4.0,,,,,,,,,,
800179,36,Male,Single,Salaried,Service,90724.67,Masters,Rent,1.0,South,36,626.0,1.0,0.0,1.0,12097.56,0.133,4.1,1.0,,,,,,,,,,
800180,33,Other,Married,Self-Employed,Sales,,Bachelors,Rent,5.9,Northeast,634,809.0,0.0,0.0,1.0,12556.35,,3.3,10.0,,outlook,1,,,English,,,,
800181,31,Male,Single,Salaried,Management,,Bachelors,Living with Family,13.4,Midwest,3797,,,,,,,,,,,,,53.8,,,,,
800182,28,Female,Divorced,Salaried,Other,91796.71,Bachelors,Living with Family,9.9,South,1223,,,,,,,,,,,,,,English,,,,
800183,43,Male,Married,Self-Employed,Skilled Trade,23560.16,Bachelors,Mortgage,4.0,Midwest,2570,,,,,,,,,,,1,,22.5,,,,,
800184,50,Female,Single,Self-Employed,Management,211679.49,Bachelors,Rent,0.2,West,2514,744.0,0.0,0.0,4.0,11203.87,0.053,14.4,3.0,,yahoo,,,,English,,,,Payroll
800185,33,Male,Divorced,Retired,Other,,Bachelors,Own,2.9,West,90,,,,,,,,,,,,REF266483,,Spanish,City_D,,,
800186,61,Male,Single,Self-Employed,Service,38429.99,Bachelors,Mortgage,2.2,South,949,744.0,1.0,0.0,0.0,4446.04,0.116,11.5,5.0,,,,,27.7,,,,,SelfReported
800187,28,Female,Married,Salaried,Skilled Trade,79413.82,Bachelors,Rent,0.9,West,225,750.0,1.0,0.0,1.0,5719.23,0.072,8.8,4.0,,,,,,English,City_B,1,None,
800188,34,Female,Widowed,Retired,Professional,66252.92,High School,Rent,0.0,Midwest,358,679.0,0.0,0.0,1.0,31252.38,0.472,4.1,5.0,,,,REF850164,,,City_C,,,
800189,36,Female,Single,Salaried,Service,43323.39,High School,Own,2.9,South,345,631.0,0.0,0.0,0.0,1664.14,0.038,9.2,5.0,,,,,,,,,,
800190,30,Female,Divorced,Self-Employed,Sales,67850.01,Bachelors,Rent,5.1,Northeast,54,770.0,0.0,0.0,0.0,15765.97,0.232,5.4,1.0,,,,,,,,,None,
800191,32,Other,Married,Self-Employed,Management,22492.86,Bachelors,Own,16.1,Midwest,3090,708.0,1.0,0.0,0.0,15664.51,0.696,0.2,4.0,,,,REF592008,,English,,,,
800192,41,Female,Single,Salaried,Skilled Trade,83960.91,High School,Mortgage,4.7,Northeast,1052,,,,,,,,,XXX-XXX-9074,,,,,,,,,
800193,68,Male,Single,Unemployed,Skilled Trade,,Bachelors,Living with Family,1.5,South,2175,,,,,,,,,,,,,,,,1,Email,
800194,37,Female,Widowed,Retired,Sales,,High School,Own,8.2,West,205,674.0,0.0,0.0,3.0,18887.17,,0.1,6.0,,,,,,,,0,,
800195,59,Female,Married,Unemployed,Service,9259.89,Bachelors,Own,1.4,Northeast,5179,,,,,,,,,XXX-XXX-5065,,,,,,,,Email,
800196,36,Male,Divorced,Salaried,Management,136695.11,High School,Own,0.0,South,611,664.0,1.0,0.0,2.0,6130.41,0.045,15.0,4.0,,,,,,English,,,,
800197,42,Female,Single,Salaried,Skilled Trade,86304.05,Bachelors,Mortgage,5.1,Midwest,6697,475.0,1.0,0.0,0.0,7704.52,0.089,16.0,1.0,,,,,,,,,,
800198,21,Male,Single,Self-Employed,Professional,,Bachelors,Rent,4.0,Northeast,415,,,,,,,,,XXX-XXX-5723,,,,,,,,,
800199,25,Male,Single,Student,Skilled Trade,5344.49,Bachelors,Own,2.1,Midwest,1426,533.0,1.0,0.0,0.0,54900.32,10.272,2.9,4.0,,,,REF613096,,,,,,
800200,43,Male,Married,Salaried,Professional,43685.72,Bachelors,Rent,1.9,West,655,,,,,,,,,,outlook,,,,English,,,,
800201,44,Male,Divorced,Salaried,Professional,70852.86,Bachelors,Rent,0.9,Northeast,279,671.0,0.0,0.0,1.0,40057.57,0.565,0.8,3.0,,,,REF607658,,,,,SMS,SelfReported
800202,55,Female,Widowed,Self-Employed,Professional,129384.44,High School,Rent,0.7,South,30,608.0,0.0,0.0,2.0,5869.53,0.045,0.9,6.0,,,,,,,,,,
800203,38,Female,Single,Salaried,Professional,17114.91,High School,Mortgage,1.5,South,607,619.0,1.0,0.0,0.0,8981.89,0.525,8.9,7.0,,,,,,,,,,
800204,38,Male,Single,Salaried,Service,63007.75,High School,Mortgage,6.6,South,2041,645.0,0.0,0.0,0.0,14078.28,0.223,12.3,4.0,,,1,,,English,,,SMS,
800205,44,Male,Single,Salaried,Other,120504.19,High School,Living with Family,5.7,South,892,,,,,,,,,,,,REF602406,10.3,,,,,
800206,46,Female,Married,Salaried,Skilled Trade,,Masters,Own,2.0,South,7300,,,,,,,,,,,,,,,,0,,
800207,31,Male,Single,Salaried,Skilled Trade,123387.18,Bachelors,Mortgage,11.3,Midwest,527,802.0,0.0,0.0,2.0,10777.22,0.087,9.7,8.0,,gmail,,,,,,,,
800208,38,Female,Married,Salaried,Management,142018.04,Masters,Rent,1.6,Northeast,210,707.0,0.0,0.0,2.0,3428.79,0.024,1.6,6.0,,,,,,,City_C,,,Payroll
800209,50,Female,Married,Retired,Skilled Trade,18231.59,High School,Own,8.4,Midwest,1674,,,,,,,,,,,,REF632049,,,,,,
800210,31,Other,Single,Salaried,Management,45458.18,High School,Mortgage,2.1,Midwest,398,707.0,3.0,0.0,2.0,4667.32,0.103,3.7,5.0,,,,,,,,1,,Payroll
800211,49,Female,Married,Salaried,Management,,Masters,Rent,6.6,South,391,804.0,0.0,0.0,4.0,7414.08,,9.7,1.0,,,1,,,,,,Email,
800212,26,Female,Married,Salaried,Professional,39072.36,Doctorate,Mortgage,9.0,Midwest,834,783.0,0.0,0.0,1.0,5290.78,0.135,0.2,6.0,,outlook,,,,,,0,,ThirdParty
800213,32,Female,Single,Retired,Sales,98750.0,High School,Mortgage,4.1,South,432,738.0,0.0,0.0,2.0,9445.01,0.096,6.5,4.0,XXX-XXX-8975,,,,,,,,SMS,
800214,51,Female,Married,Student,Other,5870.3,Bachelors,Rent,6.7,South,1838,,,,,,,,,,,,,,English,,,,
800215,53,Female,Widowed,Retired,Skilled Trade,13722.8,Bachelors,Living with Family,17.6,Midwest,568,,,,,,,,,,,,,86.9,,,,,
800216,16,Male,Divorced,Salaried,Sales,44714.0,Bachelors,Rent,1.2,West,4830,714.0,1.0,0.0,1.0,3461.63,0.077,11.6,5.0,XXX-XXX-9066,,,,,,,,SMS,
800217,47,Male,Married,Salaried,Professional,48488.76,Masters,Rent,15.1,Midwest,172,700.0,0.0,0.0,1.0,4229.85,0.087,1.3,3.0,,,,,,,,1,None,
800218,40,Male,Married,Retired,Sales,5853.75,Doctorate,Own,0.3,South,5389,850.0,1.0,0.0,1.0,2431.71,0.415,17.5,2.0,XXX-XXX-6168,,0,,,,,,,
800219,67,Male,Divorced,Student,Skilled Trade,13974.03,High School,Rent,2.8,Northeast,54,,,,,,,,,,,,,,English,,,,
800220,42,Female,Single,Salaried,Professional,13886.3,High School,Own,1.6,Midwest,2304,506.0,0.0,0.0,1.0,7819.8,0.563,0.7,3.0,,,,REF286240,,,,,,
800221,62,Female,Married,Salaried,Other,40592.57,High School,Rent,0.9,Midwest,249,,,,,,,,,,outlook,1,,,,,,,
800222,20,Male,Married,Salaried,Professional,,Bachelors,Rent,5.3,West,1277,,,,,,,,,,,0,,,,,,Email,
800223,45,Male,Married,Self-Employed,Sales,71411.34,Bachelors,Own,0.7,Northeast,264,673.0,2.0,0.0,2.0,2685.04,0.038,1.7,1.0,,,,,,,City_A,,,
800224,33,Male,Single,Retired,Professional,51050.04,Masters,Own,0.3,West,1023,628.0,0.0,0.0,1.0,6263.85,0.123,13.5,6.0,,,,,,,,,,
800225,43,Male,Divorced,Self-Employed,Sales,,Bachelors,Rent,1.4,South,1061,745.0,0.0,0.0,2.0,5920.89,,1.7,4.0,,,,,,,,,,
800226,64,Male,Widowed,Salaried,Service,158942.88,Bachelors,Mortgage,3.1,Midwest,260,553.0,0.0,0.0,2.0,8129.13,0.051,0.7,3.0,,,,,,,,0,,
800227,50,Female,Single,Self-Employed,Sales,73964.36,Bachelors,Own,6.5,South,823,826.0,0.0,0.0,2.0,5248.98,0.071,11.6,4.0,,,,REF103335,,,City_C,,,
800228,35,Male,Single,Salaried,Service,63450.68,Masters,Rent,8.0,Northeast,2068,751.0,0.0,0.0,2.0,9492.7,0.15,4.7,2.0,,,,,,,,,,
800229,41,Female,Married,Retired,Other,,Bachelors,Own,9.1,West,498,,,,,,,,,,,,,,,City_D,,,
800230,19,Male,Married,Unemployed,Professional,3956.28,High School,Own,3.6,West,1175,,,,,,,,,,yahoo,1,REF290824,,,,,,
800231,48,Female,Married,Salaried,Professional,,Masters,Rent,1.2,Midwest,754,783.0,0.0,0.0,1.0,763.93,,7.1,5.0,XXX-XXX-6201,yahoo,,,,,,,,Payroll
800232,35,Female,Single,Salaried,Professional,,High School,Own,0.9,West,347,,,,,,,,,,gmail,,,,,City_C,,,ThirdParty
800233,32,Male,Married,Self-Employed,Management,39223.75,Bachelors,Rent,0.7,Midwest,20,794.0,0.0,0.0,3.0,8015.92,0.204,6.5,3.0,,,,,,,,1,,
800234,56,Male,Married,Retired,Professional,39567.4,Bachelors,Living with Family,3.8,South,30,727.0,0.0,0.0,2.0,7956.03,0.201,4.5,3.0,,,,,,English,,,Email,SelfReported
800235,30,Female,Single,Salaried,Professional,189524.66,Bachelors,Own,0.8,South,1106,712.0,1.0,1.0,3.0,1940.05,0.01,4.4,4.0,,,,,,,,,,
800236,24,Male,Married,Salaried,Management,25642.76,Bachelors,Mortgage,0.9,West,609,,,,,,,,,,gmail,,,,,,,,
800237,28,Male,Married,Salaried,Professional,,Bachelors,Own,8.2,West,1441,,,,,,,,,,,,,,,,,Email,
800238,63,Female,Married,Student,Professional,7811.57,Masters,Mortgage,1.3,South,809,,,,,,,,,,,,,,,City_D,,Email,
800239,48,Female,Widowed,Salaried,Professional,90276.7,Masters,Mortgage,23.6,South,760,650.0,0.0,0.0,2.0,6015.91,0.067,0.7,2.0,,,,,,English,City_D,,,
800240,60,Female,Single,Retired,Other,15486.72,High School,Rent,1.2,Midwest,1626,614.0,2.0,0.0,1.0,38765.95,2.503,0.9,4.0,,,,,15.9,,,,,
800241,25,Male,Married,Salaried,Management,25019.9,Bachelors,Rent,0.4,Midwest,116,724.0,2.0,0.0,0.0,3857.64,0.154,38.4,1.0,,,,REF846756,,,,,,
800242,37,Male,Widowed,Salaried,Management,46758.97,High School,Mortgage,3.5,Midwest,428,634.0,1.0,1.0,0.0,14440.57,0.309,5.7,3.0,,,,,,,,1,,Payroll
800243,10,Male,Single,Retired,Sales,50046.87,High School,Rent,1.6,Northeast,126,522.0,0.0,0.0,2.0,27898.25,0.557,0.8,2.0,,,,,,,City_C,,,
800244,63,Male,Married,Salaried,Service,41914.0,High School,Mortgage,7.3,Midwest,137,,,,,,,,,,,,,,,,,Email,
800245,39,Female,Single,Unemployed,Management,,High School,Rent,21.2,West,369,824.0,0.0,0.0,0.0,8768.64,,3.9,3.0,,,,,42.5,,,,,Payroll
800246,52,Female,Divorced,Salaried,Management,33376.95,Bachelors,Rent,6.9,South,34,,,,,,,,,,,,,,,City_C,0,,
800247,60,Male,Married,Salaried,Management,32976.66,Bachelors,Own,3.8,South,6208,677.0,0.0,0.0,1.0,16176.66,0.491,3.2,3.0,,,,,,,,,,
800248,30,Female,Single,Salaried,Sales,60540.88,High School,Own,34.0,South,149,803.0,0.0,0.0,1.0,19919.85,0.329,1.8,3.0,,,,,91.5,,,,,
800249,51,Female,Divorced,Self-Employed,Sales,,High School,Rent,8.0,Midwest,278,,,,,,,,,,,0,REF589302,,,,,,
800250,31,Female,Married,Retired,Sales,25861.44,Bachelors,Rent,14.2,South,12,643.0,0.0,0.0,1.0,7900.14,0.305,11.4,2.0,,,,,,,,,SMS,
800251,41,Male,Married,Self-Employed,Other,68474.9,Masters,Mortgage,20.3,Northeast,1809,,,,,,,,,,,,,,,,,,
800252,52,Male,Married,Salaried,Skilled Trade,41700.34,Masters,Own,2.2,South,3902,595.0,0.0,0.0,1.0,8345.64,0.2,2.0,2.0,,,,REF196458,33.8,,,,,
800253,33,Male,Single,Salaried,Skilled Trade,57397.05,Masters,Rent,0.5,Midwest,2308,725.0,0.0,0.0,2.0,70094.71,1.221,14.6,1.0,,gmail,,,,,,,,
800254,34,Female,Single,Retired,Service,20628.56,Bachelors,Own,2.5,South,1561,,,,,,,,,,,,,,,,,,
800255,43,Female,Single,Salaried,Skilled Trade,21817.71,High School,Rent,2.4,Midwest,4183,777.0,0.0,0.0,1.0,7518.89,0.345,4.3,3.0,,,,,98.2,English,,,,
800256,66,Female,Married,Salaried,Skilled Trade,33795.24,High School,Mortgage,6.4,Midwest,1861,648.0,0.0,0.0,0.0,1589.06,0.047,2.6,2.0,,,,,,,,1,,
800257,39,Male,Widowed,Salaried,Professional,47466.25,Bachelors,Own,1.3,South,3320,700.0,0.0,0.0,0.0,40521.91,0.854,18.0,0.0,,,,,,,,1,SMS,ThirdParty
800258,27,Male,Married,Salaried,Professional,55125.28,Bachelors,Mortgage,0.1,West,43,,,,,,,,,,,,,,,,1,None,
800259,43,Female,Divorced,Salaried,Other,21691.43,Bachelors,Mortgage,0.4,South,715,635.0,0.0,0.0,0.0,1893.16,0.087,1.2,3.0,,,,,,,,,,
800260,19,Female,Married,Self-Employed,Professional,95968.96,Bachelors,Mortgage,6.2,South,1551,654.0,1.0,1.0,0.0,11148.5,0.116,0.1,3.0,,,,,,,,,SMS,
800261,31,Male,Divorced,Self-Employed,Sales,58550.91,Bachelors,Mortgage,9.2,South,1556,728.0,0.0,0.0,3.0,7304.75,0.125,0.8,1.0,XXX-XXX-7924,,,,99.6,,,,Email,
800262,54,Female,Single,Salaried,Sales,52372.96,Bachelors,Mortgage,10.8,West,50,766.0,0.0,0.0,1.0,19824.61,0.379,1.3,3.0,XXX-XXX-8335,,,,,English,,,,
800263,49,Male,Single,Salaried,Skilled Trade,18143.64,Masters,Mortgage,12.4,Northeast,199,,,,,,,,,,outlook,0,,,,,1,,
800264,32,Male,Married,Unemployed,Service,,High School,Own,2.0,South,1180,,,,,,,,,,,,,,,City_C,,,
800265,43,Male,Married,Self-Employed,Service,,Bachelors,Rent,0.8,South,417,700.0,0.0,0.0,3.0,29266.21,,2.7,5.0,,,,,,,,,,
800266,41,Male,Divorced,Self-Employed,Sales,68107.84,High School,Own,3.0,West,42,614.0,0.0,0.0,0.0,2532.0,0.037,8.5,0.0,,,,,0.0,Other,,0,,SelfReported
800267,34,Male,Married,Salaried,Other,57398.34,Bachelors,Rent,6.9,South,187,581.0,0.0,0.0,1.0,8111.1,0.141,2.9,7.0,,,,,,,,,,
800268,39,Female,Divorced,Self-Employed,Management,57107.91,Bachelors,Own,2.8,South,227,720.0,0.0,0.0,3.0,7093.55,0.124,5.4,2.0,,,,,,,,,,
800269,27,Female,Single,Self-Employed,Skilled Trade,157092.03,Masters,Rent,0.9,Northeast,96,,,,,,,,,,,0,,23.0,,City_A,1,,
800270,21,Female,Divorced,Self-Employed,Skilled Trade,,High School,Rent,7.5,West,563,709.0,0.0,0.0,0.0,29940.51,,14.0,1.0,XXX-XXX-4092,,,,,,,,,
800271,24,Male,Single,Salaried,Sales,39487.64,Bachelors,Mortgage,32.5,Midwest,230,,,,,,,,,,,,,,English,,,Email,
800272,33,Male,Single,Salaried,Service,134492.18,Bachelors,Mortgage,3.5,West,3126,571.0,0.0,0.0,1.0,2865.03,0.021,5.1,5.0,,,,,,English,City_B,,,
800273,53,Female,Married,Salaried,Professional,59527.99,High School,Mortgage,7.6,Midwest,790,693.0,0.0,0.0,1.0,5446.31,0.091,3.1,2.0,,,,,73.0,,,0,,
800274,25,Female,Single,Unemployed,Skilled Trade,6892.84,Masters,Mortgage,7.6,West,734,,,,,,,,,,,,,,,City_D,,None,
800275,43,Female,Single,Self-Employed,Sales,57052.01,Bachelors,Own,1.0,West,493,648.0,1.0,0.0,0.0,8929.03,0.157,7.3,6.0,XXX-XXX-7517,,,,,,,,,
800276,43,Male,Married,Student,Management,,Doctorate,Mortgage,13.3,Midwest,12,,,,,,,,,,,,,,English,,,,
800277,39,Female,Single,Self-Employed,Skilled Trade,19877.88,Bachelors,Mortgage,10.5,South,1699,684.0,0.0,0.0,2.0,4681.79,0.236,7.4,3.0,,outlook,,,,,City_D,,,
800278,29,Female,Married,Retired,Sales,67996.58,Bachelors,Mortgage,8.1,Midwest,453,,,,,,,,,,,,,,English,,1,,
800279,24,Female,Married,Salaried,Skilled Trade,22692.47,Bachelors,Own,1.8,South,2098,715.0,0.0,0.0,1.0,7668.91,0.338,3.5,9.0,,,,,29.2,,City_C,,None,
800280,36,Female,Married,Salaried,Skilled Trade,,Masters,Rent,0.6,Northeast,15,657.0,1.0,0.0,1.0,4379.89,,0.7,6.0,,,,,,,,,,
800281,37,Female,Single,Self-Employed,Service,,High School,Own,0.5,South,458,692.0,1.0,0.0,4.0,10494.69,,1.5,4.0,,,,,,,,,None,Payroll
800282,33,Female,Single,Self-Employed,Professional,58567.43,Masters,Own,15.8,Midwest,1986,,,,,,,,,,,,,,,,,,
800283,11,Female,Single,Salaried,Other,50885.95,Masters,Rent,7.3,Northeast,8,714.0,0.0,0.0,3.0,15301.92,0.301,3.4,6.0,,,,,,,,1,,
800284,38,Male,Married,Self-Employed,Other,48068.61,Bachelors,Mortgage,0.9,West,296,665.0,0.0,0.0,1.0,40833.93,0.849,4.2,3.0,,,,,,,,,,
800285,200,Female,Married,Retired,Service,23056.82,Doctorate,Mortgage,1.9,Midwest,1032,,,,,,,,,,,,,,English,,0,,
800286,27,Other,Married,Salaried,Service,18395.47,Bachelors,Rent,0.2,Midwest,2273,731.0,1.0,0.0,1.0,18787.7,1.021,8.7,8.0,,,,,,English,City_A,,,Payroll
800287,28,Male,Married,Salaried,Sales,21726.33,Bachelors,Rent,10.5,South,630,582.0,0.0,0.0,0.0,6363.93,0.293,3.0,7.0,XXX-XXX-6904,,,REF601553,,English,,,,ThirdParty
800288,45,Female,Single,Salaried,Skilled Trade,53142.49,Bachelors,Living with Family,1.5,South,732,800.0,0.0,0.0,1.0,6574.08,0.124,6.5,3.0,,,,,,,,,,
800289,36,Male,Widowed,Salaried,Service,81168.24,Masters,Living with Family,15.2,South,3115,700.0,0.0,0.0,1.0,3052.53,0.038,1.0,2.0,,,,,52.8,,,,,
800290,34,Female,Single,Salaried,Service,136747.75,High School,Own,0.6,South,1089,710.0,0.0,0.0,1.0,35553.04,0.26,8.2,1.0,,,,,,,,1,,
800291,51,Male,Single,Salaried,Other,22720.53,Bachelors,Own,10.9,Northeast,2,557.0,0.0,0.0,1.0,10395.61,0.458,8.3,7.0,,,1,,,,,,,
800292,48,Other,Widowed,Retired,Management,70557.07,High School,Rent,14.6,South,1111,589.0,0.0,0.0,1.0,10715.75,0.152,27.5,7.0,,,0,,,,,,,
800293,38,Female,Divorced,Salaried,Service,141844.15,High School,Mortgage,0.3,West,403,,,,,,,,,,,,,60.4,Spanish,,,,
800294,27,Female,Single,Salaried,Service,52693.25,Bachelors,Mortgage,0.8,Northeast,2126,596.0,0.0,1.0,0.0,17658.29,0.335,19.3,3.0,,,,REF180425,,,,0,,
800295,35,Male,Married,Salaried,Other,29151.62,Bachelors,Own,9.0,South,1739,746.0,1.0,0.0,1.0,1923.04,0.066,6.6,4.0,,outlook,,REF108733,,,,,,
800296,33,Male,Single,Salaried,Service,99716.89,Bachelors,Own,5.1,Northeast,1244,850.0,0.0,0.0,0.0,2873.74,0.029,13.0,3.0,,,,,,,,,,
800297,37,Male,Married,Salaried,Management,81955.8,Doctorate,Mortgage,8.4,West,368,,,,,,,,,,,,,,,,,,
800298,39,Male,Divorced,Retired,Management,20960.37,Bachelors,Own,1.1,South,666,601.0,0.0,0.0,1.0,19478.59,0.929,0.9,1.0,,,,,,Other,,,,
800299,42,Male,Single,Self-Employed,Service,78030.65,Bachelors,Rent,1.9,West,1849,,,,,,,,,,,,,,,,,,
800300,54,Female,Married,Salaried,Management,,Masters,Mortgage,9.9,West,659,713.0,1.0,0.0,1.0,4666.13,,7.4,6.0,,yahoo,,REF780457,,,,,,
800301,33,Female,Married,Unemployed,Professional,,Masters,Mortgage,0.9,Northeast,986,682.0,1.0,0.0,1.0,8056.88,,13.0,5.0,,,,,,Spanish,,1,,
800302,35,Male,Divorced,Retired,Service,25496.41,Doctorate,Own,15.1,South,1374,684.0,0.0,0.0,1.0,10969.72,0.43,2.1,4.0,,,,,,,,,SMS,
800303,54,Male,Married,Salaried,Skilled Trade,67212.15,Bachelors,Rent,1.9,West,101,702.0,0.0,0.0,3.0,29434.86,0.438,5.2,3.0,XXX-XXX-3403,,,,,,,,SMS,
800304,31,Male,Single,Salaried,Professional,58089.62,Masters,Own,5.7,Midwest,1994,,,,,,,,,,outlook,,REF520412,,,City_A,,,
800305,34,Male,Married,Student,Professional,4445.79,Masters,Rent,6.9,West,376,,,,,,,,,,,,,11.7,Spanish,,,,
800306,24,Female,Married,Retired,Skilled Trade,43988.29,High School,Own,6.4,Midwest,1170,610.0,1.0,0.0,0.0,11296.83,0.257,14.2,2.0,,other,,,26.0,,,,,
800307,30,Female,Single,Salaried,Sales,61312.53,High School,Rent,4.3,Midwest,214,,,,,,,,,,,,,,,,,,
800308,50,Female,Single,Salaried,Service,46666.58,Bachelors,Rent,6.9,South,3133,614.0,1.0,0.0,0.0,5489.62,0.118,11.3,4.0,,,,,,,City_D,,,
800309,53,Other,Married,Retired,Sales,48023.92,Bachelors,Rent,7.5,West,172,,,,,,,,,,gmail,,REF673045,,,,,,
800310,21,Male,Married,Salaried,Management,66170.01,Masters,Own,14.9,South,365,,,,,,,,,,,,,,,,,Email,SelfReported
800311,24,Male,Single,Salaried,Professional,55886.37,High School,Living with Family,5.4,West,3128,641.0,0.0,0.0,1.0,2312.32,0.041,7.4,6.0,,,,REF848074,,,,,,
800312,36,Male,Single,Salaried,Sales,35395.7,Bachelors,Own,2.6,South,1245,,,,,,,,,,outlook,,,,,,,,
800313,48,Female,Married,Salaried,Professional,44740.44,Bachelors,Rent,0.7,Midwest,14,557.0,0.0,0.0,2.0,9714.64,0.217,14.7,5.0,,other,,,28.5,,,,,
800314,40,Male,Single,Salaried,Management,107486.85,High School,Rent,11.3,South,419,,,,,,,,,,,,,,English,,,,
800315,54,Male,Married,Salaried,Sales,46428.32,High School,Mortgage,2.6,Midwest,20,,,,,,,,,,,,,,,,1,,
800316,21,Female,Single,Retired,Service,,Bachelors,Rent,5.3,South,420,,,,,,,,,,,,,,,City_D,0,,
800317,41,Female,Divorced,Unemployed,Professional,12301.95,Masters,Rent,1.3,Northeast,1832,,,,,,,,,,,,,,,,,,
800318,33,Male,Married,Salaried,Management,32184.66,Bachelors,Own,0.7,Midwest,42,704.0,0.0,0.0,2.0,4707.8,0.146,1.4,4.0,,,,,86.8,,City_D,,,
800319,36,Male,Single,Salaried,Sales,56614.44,High School,Mortgage,1.0,Midwest,435,601.0,0.0,0.0,1.0,13736.13,0.243,9.4,3.0,,,0,,,,City_C,,,
800320,56,Male,Single,Retired,Service,25547.74,High School,Living with Family,3.6,South,2365,622.0,1.0,0.0,2.0,16583.39,0.649,13.8,5.0,,,,,,,,0,,
800321,29,Female,Single,Retired,Professional,21221.34,Bachelors,Own,1.3,Northeast,1595,,,,,,,,,,,,REF975454,7.4,,,,,
800322,39,Female,Single,Salaried,Service,154580.06,Bachelors,Mortgage,3.1,South,851,727.0,2.0,0.0,1.0,12105.24,0.078,1.8,3.0,XXX-XXX-3995,,,,,,,0,,
800323,29,Female,Single,Self-Employed,Management,,Bachelors,Rent,9.8,West,1535,684.0,0.0,0.0,0.0,4745.12,,4.6,6.0,,,,,,English,,,,
800324,60,Male,Single,Salaried,Sales,69819.33,Bachelors,Mortgage,0.2,Northeast,1882,,,,,,,,,,other,,,,English,,,,
800325,43,Male,Single,Salaried,Skilled Trade,45916.06,Masters,Own,12.6,Midwest,898,,,,,,,,,,,,,,,,,,
800326,33,Male,Married,Student,Management,,Doctorate,Own,4.2,South,19,,,,,,,,,,,,,,,,,,
800327,45,Female,Married,Salaried,Other,99806.77,Bachelors,Rent,1.0,South,306,762.0,0.0,0.0,1.0,3036.75,0.03,6.6,4.0,,,,,91.3,,,,,
800328,39,Female,Single,Unemployed,Management,,Doctorate,Living with Family,8.7,Northeast,849,,,,,,,,,,,,,,,,,SMS,SelfReported
800329,54,Female,Married,Salaried,Service,40744.4,Bachelors,Rent,9.2,Northeast,1120,,,,,,,,,,,0,,,,,,,
800330,49,Male,Divorced,Self-Employed,Professional,,High School,Own,1.1,South,27,782.0,1.0,0.0,2.0,5387.38,,0.1,2.0,,,,,50.0,English,,,,
