Customer_ID,Is_Fraud,Num_Devices_90d,New_Device_Flag,Failed_Login_Count_24h,Login_Count_24h,Session_Duration_Avg_Sec,IP_Country_Mismatch_Flag,Distance_From_Home_Km,Password_Reset_Count_90d,Browser_Change_Flag,VPN_Detected_Flag,Transaction_Amount,Transaction_Channel,Merchant_Category,Merchant_Risk_Score,Is_Foreign_Transaction,Transaction_Hour,Is_Weekend,Time_Since_Last_Transaction_Min,Transaction_Currency,Card_Present_Flag
800224,0,,0,0,2,,0,2.81,0,,,44.05,ATM,Electronics,36.8,0,2,0,951.8,USD,1
800225,0,2.0,0,0,0,256.1,0,1.86,0,0.0,0.0,50.75,Online,Grocery,51.7,1,10,0,4.6,Foreign,1
800226,0,,0,0,2,214.0,0,0.8,0,,,48.67,POS,Other,42.4,0,9,1,59.8,USD,1
800227,0,4.0,0,0,2,221.3,0,1.72,0,0.0,0.0,66.71,Online,Online Retail,11.3,0,7,1,143.6,USD,0
800228,1,2.0,1,1,3,155.3,0,63.68,0,1.0,0.0,14266.99,Wire,Other,45.2,0,10,1,286.7,USD,1
800229,0,2.0,0,0,0,132.2,0,16.81,0,0.0,0.0,34.42,Online,Travel,10.1,0,2,1,95.1,USD,0
800230,0,3.0,0,0,2,202.9,0,0.23,0,0.0,0.0,76.93,Online,Other,20.0,0,18,0,164.6,USD,0
800231,0,1.0,0,0,2,194.7,0,7.09,0,0.0,0.0,133.29,Online,Utilities,23.2,0,20,0,416.7,USD,1
800232,0,,0,0,3,,0,10.09,0,,,76.28,POS,Online Retail,47.8,0,17,0,710.5,USD,0
800233,0,,0,0,0,,0,1.04,0,,,64.82,POS,Travel,5.1,0,0,1,73.1,USD,0
800234,0,,0,0,4,,0,6.54,0,,,173.66,POS,Online Retail,44.8,0,0,0,24.6,USD,0
800235,0,1.0,0,1,1,,0,0.92,0,,,18.46,POS,Travel,46.7,0,2,0,128.8,USD,1
800236,0,,0,1,2,,0,0.66,0,,,266.48,ATM,Grocery,50.0,0,2,1,53.3,USD,0
800237,0,1.0,1,0,1,333.8,0,2.91,0,0.0,0.0,13.95,Online,Electronics,42.4,0,2,0,64.9,USD,0
800238,0,,0,1,3,,1,0.97,0,,,63.14,POS,Grocery,8.0,0,16,0,197.0,USD,0
800239,0,4.0,0,0,1,247.0,0,3.92,1,0.0,0.0,63.74,Online,Electronics,23.6,0,6,1,0.8,USD,1
800240,0,3.0,1,0,2,208.0,0,5.59,0,0.0,,70.65,International,Electronics,34.3,0,14,0,284.4,USD,0
800241,0,,0,0,1,284.8,0,0.28,0,,,29.16,POS,Online Retail,31.2,0,8,0,54.5,USD,1
800242,0,,0,0,4,,0,8.04,0,,,116.54,ATM,Grocery,22.3,0,3,0,173.4,USD,1
800243,0,,0,0,0,,0,12.0,1,,0.0,115.58,ATM,Grocery,39.3,0,6,1,514.1,USD,0
800244,0,1.0,0,0,1,316.2,0,18.35,1,0.0,0.0,8.42,Wire,Online Retail,24.7,0,3,1,343.0,USD,1
800245,0,,0,0,2,,0,3.85,0,,,44.66,POS,Travel,9.8,0,21,1,100.0,USD,1
800246,0,,0,0,1,,0,3.96,0,,,77.52,POS,Online Retail,28.7,0,23,1,101.0,USD,1
800247,0,3.0,0,0,1,,0,0.43,2,,0.0,90.06,POS,Online Retail,54.1,0,22,1,21.3,USD,0
800248,0,1.0,0,0,0,270.8,0,0.11,0,0.0,0.0,130.66,Online,Grocery,17.0,0,0,0,4.5,USD,0
800249,0,,0,0,5,,0,6.49,0,,,151.02,POS,Online Retail,29.7,0,17,0,116.0,USD,1
800250,0,2.0,0,0,2,242.2,0,1.78,0,1.0,0.0,75.43,Wire,Online Retail,31.1,0,7,1,366.2,USD,0
800251,0,,0,0,2,,0,0.9,0,,0.0,61.99,POS,Grocery,36.1,0,17,0,283.0,USD,1
800252,0,1.0,0,0,2,10.0,0,11.75,0,1.0,0.0,56.82,Wire,Online Retail,10.8,1,3,1,844.9,Foreign,0
800253,0,2.0,0,0,1,151.1,0,5.67,1,0.0,0.0,51.07,Online,Electronics,38.6,0,12,1,147.9,USD,1
800254,0,,0,0,2,,0,1.55,0,,,32.04,POS,Other,29.8,0,1,0,706.8,USD,0
800255,0,,0,0,3,,0,3.45,0,,,44.9,POS,Electronics,22.5,0,18,0,203.9,USD,1
800256,0,,0,0,6,,0,5.46,0,,0.0,187.21,POS,Electronics,17.1,0,20,1,457.4,USD,1
800257,0,2.0,0,0,1,211.6,0,6.13,1,0.0,0.0,51.88,Online,Utilities,28.2,1,7,0,55.5,Foreign,1
800258,0,1.0,0,0,1,214.0,0,1.71,1,0.0,0.0,36.01,Online,Grocery,38.3,0,14,0,306.6,USD,0
800259,0,,0,0,1,,0,3.15,0,,,13.66,POS,Restaurant,26.8,0,3,0,1276.6,USD,1
800260,0,1.0,0,0,2,332.0,0,14.06,0,0.0,0.0,21.19,International,Restaurant,8.9,0,3,0,306.6,USD,1
800261,0,,0,0,1,,0,20.67,0,,,43.23,POS,Grocery,30.3,0,21,0,31.5,USD,1
800262,0,2.0,0,1,1,220.4,0,3.55,1,,,88.27,POS,Restaurant,2.1,0,20,0,189.1,USD,0
800263,0,,0,0,0,239.6,0,1.24,0,,,36.74,POS,Online Retail,42.9,1,4,0,209.3,Foreign,1
800264,0,,0,0,1,,0,0.08,0,,,102.56,POS,Other,66.0,0,5,1,186.6,USD,1
800265,0,1.0,0,0,2,111.3,0,1.49,0,0.0,0.0,38.49,Online,Restaurant,44.5,1,0,1,56.1,Foreign,1
800266,0,2.0,0,0,2,234.9,0,8.07,0,0.0,1.0,103.35,Online,Cash Advance,18.9,0,4,1,213.8,USD,1
800267,0,3.0,0,0,3,,1,7.03,0,,,97.11,POS,Grocery,71.9,1,17,1,22.4,Foreign,1
800268,0,2.0,0,0,1,234.3,0,1.08,0,1.0,0.0,258.53,Online,Electronics,58.8,0,22,0,153.6,USD,1
800269,0,2.0,0,0,0,284.6,0,13.25,0,0.0,0.0,17.06,Wire,Online Retail,41.5,0,19,0,2.7,USD,1
800270,0,,0,0,0,,0,37.17,0,,0.0,76.11,POS,Electronics,38.6,0,16,0,90.2,USD,1
800271,0,,0,0,3,254.7,0,0.21,0,,,29.91,ATM,Restaurant,22.0,0,22,0,98.7,USD,1
800272,0,3.0,0,3,1,120.7,0,2.34,0,0.0,,8.62,Online,Restaurant,47.8,0,17,1,390.5,USD,0
800273,0,,0,0,3,,0,8.84,0,,,106.33,POS,Utilities,12.5,0,16,0,145.3,USD,1
800274,0,2.0,0,1,1,262.2,0,6.78,1,0.0,0.0,72.33,Online,Electronics,31.4,0,1,1,56.8,USD,1
800275,0,1.0,0,0,2,153.9,0,8.14,1,1.0,0.0,89.75,Online,Restaurant,45.5,0,11,0,457.4,USD,0
800276,0,1.0,0,0,1,233.2,0,4.8,1,0.0,,46.1,Online,Restaurant,29.2,0,8,0,663.6,USD,1
800277,0,,0,1,2,,0,3.68,0,,,10.82,ATM,Grocery,6.8,0,9,1,97.1,USD,1
800278,0,3.0,0,0,2,178.1,0,1.89,0,0.0,0.0,66.8,Online,Other,28.5,0,0,0,403.0,USD,0
800279,0,4.0,0,0,1,322.7,0,18.47,0,0.0,0.0,19.89,Online,Travel,14.6,0,15,0,50.9,USD,1
800280,0,1.0,0,0,1,,0,0.5,0,,,87.44,ATM,Online Retail,21.3,0,11,0,50.7,USD,0
800281,0,,0,0,1,,0,0.62,0,,,78.19,POS,Restaurant,14.4,0,2,1,158.6,USD,0
800282,0,,0,0,3,,0,8.6,0,,,67.65,POS,Other,38.5,0,12,1,47.1,USD,0
800283,0,1.0,1,1,1,,0,0.41,1,,,23.38,POS,Restaurant,7.6,0,20,0,221.1,USD,0
800284,0,,0,0,1,233.8,0,3.6,0,,,20.2,POS,Cash Advance,19.4,0,9,0,117.7,USD,1
800285,0,1.0,0,0,1,189.4,0,2.51,0,0.0,0.0,65.08,Online,Restaurant,17.2,0,23,0,42.7,USD,1
800286,0,2.0,0,1,1,242.3,0,6.98,0,0.0,0.0,25.01,Wire,Grocery,65.2,1,4,1,98.1,Foreign,1
800287,0,1.0,0,1,0,293.3,0,15.64,0,0.0,0.0,143.44,Online,Grocery,12.1,0,8,0,254.3,USD,0
800288,0,6.0,0,0,3,,0,6.82,0,,0.0,105.31,POS,Restaurant,9.9,0,7,0,305.3,USD,0
800289,0,,0,0,1,,0,8.95,0,,,282.74,POS,Grocery,38.7,0,18,1,130.4,USD,0
800290,0,3.0,0,0,1,171.8,0,0.3,1,0.0,0.0,8.5,Wire,Restaurant,65.9,0,2,0,74.9,USD,0
800291,0,,0,0,3,,0,1.34,1,,0.0,118.9,POS,Utilities,33.2,0,8,0,95.7,USD,0
800292,0,,0,0,1,,0,1.37,0,,,402.74,POS,Cash Advance,12.6,0,21,0,89.8,USD,0
800293,0,,0,0,1,,0,4.81,0,,,52.77,ATM,Restaurant,36.3,0,1,0,446.9,USD,0
800294,0,3.0,0,1,2,276.9,0,3.39,1,0.0,0.0,18.06,Online,Utilities,32.9,0,15,0,239.0,USD,1
800295,0,,0,0,1,,0,0.07,0,,,84.05,POS,Restaurant,59.4,0,16,0,117.0,USD,1
800296,0,3.0,0,0,2,250.4,0,0.48,1,0.0,0.0,33.14,Online,Online Retail,10.0,0,4,1,294.2,USD,1
800297,0,1.0,0,0,3,,0,0.29,0,0.0,,50.95,ATM,Electronics,37.9,0,23,1,57.8,USD,0
800298,0,,0,2,2,,0,1.54,0,,,51.76,POS,Utilities,40.9,0,16,1,75.9,USD,1
800299,0,3.0,0,0,1,102.7,0,4.28,0,0.0,0.0,132.63,Online,Cash Advance,27.4,0,21,1,372.8,USD,0
800300,0,2.0,0,0,1,19.1,0,3.92,1,0.0,0.0,54.96,Online,Cash Advance,28.3,0,23,0,189.3,USD,0
800301,0,3.0,0,1,3,277.0,0,1.44,0,0.0,0.0,77.91,Online,Grocery,37.3,1,9,1,177.5,Foreign,0
800302,0,1.0,0,0,1,248.7,0,8.38,0,0.0,0.0,162.36,Online,Grocery,61.4,0,3,1,42.2,USD,1
800303,0,,0,0,4,,0,4.9,0,,,38.19,POS,Grocery,14.0,0,16,0,83.1,USD,0
800304,0,1.0,0,1,2,196.5,0,0.6,0,0.0,0.0,3162.16,International,Grocery,66.5,0,2,0,149.3,USD,0
800305,0,3.0,0,0,2,153.6,0,11.52,0,0.0,0.0,41.07,Online,Utilities,52.0,0,8,1,75.4,USD,1
800306,0,2.0,0,1,3,157.2,0,8.65,0,0.0,0.0,73.31,Wire,Grocery,43.3,0,14,0,23.2,USD,1
800307,0,3.0,0,0,1,252.1,0,0.34,1,0.0,,60.46,Online,Grocery,42.0,0,1,1,558.3,USD,0
800308,0,,0,1,3,,0,16.47,0,1.0,,59.08,POS,Online Retail,28.6,0,10,0,402.0,USD,0
800309,0,,0,1,3,,0,1.86,0,,,108.93,POS,Online Retail,12.7,0,14,1,6.0,USD,1
800310,0,2.0,0,0,2,351.2,0,12.28,0,0.0,0.0,78.62,Online,Online Retail,11.3,0,0,0,113.7,USD,1
800311,0,,0,0,4,,0,0.18,0,,,15.89,ATM,Online Retail,48.3,0,10,0,184.0,USD,1
800312,0,,0,0,0,,0,8.04,0,,,115.09,POS,Online Retail,50.7,0,21,1,31.3,USD,0
800313,0,1.0,0,0,0,,0,7.91,0,,,170.89,POS,Electronics,56.8,0,5,1,43.4,USD,1
800314,0,2.0,0,1,0,146.2,0,0.9,1,0.0,0.0,57.45,Online,Restaurant,16.8,0,13,1,176.5,USD,1
800315,0,3.0,0,0,0,179.3,0,1.33,0,0.0,0.0,23.41,Online,Electronics,44.7,0,20,1,29.6,USD,0
800316,0,,1,0,6,,0,0.73,0,,,58.58,POS,Cash Advance,11.0,0,10,1,273.7,USD,1
800317,0,,0,1,2,,0,8.35,0,,,97.37,POS,Grocery,16.5,0,14,0,107.3,USD,1
800318,0,1.0,0,1,0,293.5,0,4.81,0,0.0,0.0,12.69,Online,Restaurant,21.7,0,19,0,243.9,USD,1
800319,0,2.0,0,1,4,503.6,0,3.99,0,,0.0,30.07,Online,Other,2.8,0,22,1,575.7,USD,1
800320,0,3.0,0,1,1,138.3,0,10.47,0,0.0,0.0,89.03,Online,Online Retail,60.3,0,0,0,67.4,USD,1
800321,0,2.0,1,1,1,266.4,0,1.57,0,1.0,0.0,43.84,Online,Restaurant,24.9,0,8,1,40.7,USD,1
800322,0,1.0,1,0,3,249.9,0,2.31,0,0.0,1.0,53.34,Online,Utilities,24.7,0,10,0,268.8,USD,0
800323,0,,1,0,3,,0,0.17,0,,,83.52,POS,Online Retail,14.0,0,7,0,9.4,USD,0
800324,0,,0,0,1,,0,4.15,0,,,14.67,POS,Online Retail,58.9,0,2,1,160.5,USD,0
800325,0,,0,0,1,,0,1.74,0,,,85.55,ATM,Online Retail,55.6,0,21,0,50.7,USD,1
800326,0,,0,0,1,,0,1.23,0,,,79.64,POS,Travel,68.6,0,2,1,16.3,USD,0
800327,0,1.0,0,0,1,,0,3.54,0,,,72.84,POS,Grocery,44.3,0,1,0,15.9,USD,1
800328,0,,0,0,1,,0,1.21,0,,,42.32,ATM,Other,34.5,0,0,1,93.5,USD,0
800329,0,,0,0,0,,0,15.65,1,,,78.73,ATM,Cash Advance,11.7,0,1,0,170.3,USD,1
800330,1,2.0,0,1,2,251.6,0,20.32,0,1.0,1.0,105.9,Online,Electronics,29.4,0,8,1,283.8,USD,1
800331,0,1.0,0,0,0,278.2,0,1.46,0,1.0,,68.65,Online,Online Retail,41.8,0,12,0,276.2,USD,1
800332,0,,0,0,2,,0,11.91,0,,,45.35,POS,Electronics,52.3,0,4,1,151.6,USD,0
800333,0,,0,0,0,,0,4.92,0,,,136.76,ATM,Grocery,26.7,0,1,0,265.8,USD,0
800334,0,,0,1,0,,0,8.64,0,0.0,,84.58,ATM,Online Retail,37.4,0,18,0,253.6,USD,0
800335,0,,0,1,1,,0,0.89,0,0.0,,56.85,ATM,Grocery,31.2,0,10,0,90.8,USD,0
800336,0,3.0,0,0,0,228.1,0,3.19,0,0.0,0.0,70.0,Wire,Restaurant,17.1,1,11,1,324.3,Foreign,1
800337,0,2.0,1,0,0,,0,6.07,0,,,56.52,POS,Grocery,39.1,0,19,0,334.3,USD,0
800338,0,,0,0,0,203.9,0,0.58,0,,,81.21,POS,Restaurant,37.2,0,15,1,68.2,USD,1
800339,1,,1,1,3,,0,10.17,2,,,86.63,ATM,Travel,49.6,0,14,0,262.7,USD,1
800340,0,,0,1,2,,0,4.01,1,,,48.73,ATM,Travel,31.2,0,9,0,33.0,USD,1
800341,0,2.0,0,1,1,385.1,0,6.01,1,0.0,0.0,73.78,Online,Restaurant,20.5,0,4,0,48.6,USD,1
800342,0,3.0,0,0,0,340.1,0,1.88,0,0.0,0.0,57.24,International,Other,15.4,0,5,1,210.4,USD,1
800343,0,3.0,0,0,1,338.5,0,6.52,0,,,95.86,POS,Electronics,41.4,0,9,1,780.7,USD,0
800344,0,2.0,0,0,2,258.1,0,2.24,0,0.0,0.0,63.53,Online,Online Retail,9.0,0,20,1,37.8,USD,0
800345,0,4.0,0,1,3,229.6,0,3.9,1,0.0,0.0,35.37,Wire,Restaurant,29.0,0,20,1,162.8,USD,0
800346,0,,1,0,2,,0,7.01,0,,,8.32,POS,Restaurant,60.7,0,18,0,123.1,USD,1
800347,0,1.0,1,1,2,118.7,0,3.62,0,0.0,0.0,37.37,Online,Electronics,21.9,0,11,1,418.7,USD,0
800348,0,3.0,0,1,1,340.4,0,7.23,0,0.0,0.0,55.07,Online,Restaurant,36.1,1,9,0,446.7,Foreign,1
800349,0,3.0,0,0,1,203.6,0,3.86,1,0.0,0.0,53.15,Online,Grocery,7.7,0,3,0,53.0,USD,1
800350,1,,0,1,2,290.2,0,33.95,0,,,4101.93,POS,Restaurant,50.5,0,3,0,317.7,USD,0
800351,0,1.0,0,0,2,174.6,0,8.53,0,0.0,0.0,26.21,Online,Grocery,17.5,0,14,0,60.6,USD,1
800352,0,1.0,1,1,0,284.9,0,1.09,0,0.0,0.0,50.18,Online,Online Retail,49.1,0,9,0,124.8,USD,0
800353,0,,0,0,2,,0,22.88,1,,0.0,87.45,ATM,Online Retail,46.6,0,20,0,26.6,USD,0
800354,0,1.0,0,0,0,,0,1.93,0,,,59.5,POS,Restaurant,22.9,0,8,0,258.9,USD,1
800355,0,,0,0,3,,0,14.63,0,,,21.52,ATM,Electronics,61.9,0,2,1,27.6,USD,0
800356,0,,0,0,0,,0,8.36,0,,,19.49,POS,Online Retail,19.9,0,3,0,54.9,USD,0
800357,0,2.0,0,0,0,,0,5.07,0,,,69.75,POS,Grocery,12.3,0,10,0,114.1,USD,1
800358,0,,0,1,1,,0,1.51,0,,,77.2,ATM,Grocery,54.5,0,11,0,397.5,USD,1
800359,0,,0,0,0,256.5,0,2.69,0,0.0,,82.37,POS,Other,9.1,0,15,0,163.1,USD,1
800360,0,,0,0,3,221.5,0,2.26,0,0.0,0.0,109.03,International,Grocery,51.9,0,2,0,269.0,USD,0
800361,0,2.0,0,0,2,183.7,0,8.4,1,0.0,0.0,217.58,Online,Grocery,9.7,1,13,0,140.9,Foreign,0
800362,0,1.0,0,1,3,28.7,0,5.68,0,0.0,,21.41,POS,Utilities,15.6,0,12,0,141.6,USD,1
800363,0,3.0,0,0,0,101.0,0,0.85,0,0.0,0.0,40.59,Online,Grocery,16.9,1,8,0,42.9,Foreign,1
800364,0,,0,0,1,,0,5.23,0,,,44.36,POS,Electronics,41.1,0,2,0,145.5,USD,1
800365,0,,0,0,1,,0,1.29,0,1.0,,30.17,POS,Electronics,15.8,0,8,1,118.4,USD,1
800366,0,2.0,0,0,1,138.4,0,4.9,0,0.0,0.0,18.28,International,Online Retail,10.4,0,11,0,757.1,USD,1
800367,0,3.0,0,0,2,344.5,0,8.81,0,0.0,0.0,80.48,Online,Restaurant,9.8,0,16,0,64.1,USD,1
800368,0,,0,0,0,,0,2.56,0,,,25.15,POS,Electronics,46.7,0,1,0,119.5,USD,1
800369,0,,0,0,1,,0,7.04,0,,,68.04,POS,Online Retail,52.2,0,1,1,6.8,USD,0
800370,0,,0,0,1,,0,2.69,0,,,173.41,POS,Grocery,17.8,0,4,0,36.6,USD,1
800371,0,2.0,0,0,3,172.7,0,5.12,1,0.0,0.0,66.83,Online,Travel,17.8,0,17,0,126.0,USD,1
800372,0,3.0,0,0,2,308.1,0,2.94,0,0.0,0.0,65.76,Online,Grocery,33.6,0,3,1,110.6,USD,0
800373,0,1.0,0,2,1,,0,0.38,2,,0.0,29.66,POS,Grocery,8.2,0,16,0,4.2,USD,1
800374,0,,0,0,2,,0,3.41,1,,,62.18,POS,Utilities,40.4,0,22,1,4.3,USD,0
800375,0,,0,0,2,,0,4.38,0,0.0,,2745.35,POS,Online Retail,50.4,0,8,0,485.9,USD,1
800376,0,1.0,0,0,3,258.1,0,10.62,0,0.0,0.0,106.59,Online,Grocery,18.6,0,22,1,13.9,USD,1
800377,0,2.0,0,0,3,170.8,0,4.07,1,0.0,,36.31,Online,Online Retail,29.1,0,2,0,432.8,USD,1
800378,0,2.0,0,0,1,317.8,0,0.2,0,0.0,0.0,17.3,Online,Other,37.6,0,1,0,228.7,USD,0
800379,0,2.0,0,0,3,352.7,0,0.19,0,0.0,0.0,48.61,Online,Restaurant,23.9,1,5,1,310.6,Foreign,0
800380,0,,0,1,3,,0,9.19,0,,,33.63,POS,Other,48.9,0,16,0,88.1,USD,0
800381,0,,1,0,1,318.2,0,2.35,0,,,1939.71,ATM,Restaurant,26.3,0,9,0,215.8,USD,1
800382,0,,0,0,3,,0,0.35,0,,,246.71,POS,Online Retail,49.7,0,19,1,165.3,USD,0
800383,0,,0,0,1,,0,6.68,0,,,36.28,POS,Grocery,24.7,0,2,1,452.4,USD,0
800384,0,,0,0,2,,0,4.85,0,,,29.27,ATM,Restaurant,52.9,0,16,0,118.1,USD,0
800385,0,4.0,1,0,1,271.8,0,0.15,0,0.0,0.0,71.35,International,Grocery,26.4,0,2,0,366.1,USD,1
800386,0,,0,0,0,173.6,0,0.55,0,0.0,0.0,39.08,Online,Electronics,25.7,1,20,0,84.8,Foreign,1
800387,0,,0,0,1,238.0,0,7.31,1,,,117.52,POS,Travel,31.6,0,4,1,207.7,USD,0
800388,0,3.0,0,0,3,,0,4.32,0,,,165.08,ATM,Restaurant,37.1,0,21,0,67.8,USD,0
800389,0,,0,0,0,,0,9.11,0,,,79.24,POS,Online Retail,41.0,0,1,1,109.8,USD,1
800390,0,,0,0,1,,0,1.84,0,0.0,,44.73,POS,Online Retail,32.2,0,4,1,89.5,USD,0
800391,0,3.0,1,1,1,248.7,0,3.23,1,0.0,0.0,4.09,Online,Grocery,48.9,0,5,1,42.0,USD,1
800392,0,1.0,0,0,3,196.1,0,3.43,0,0.0,0.0,53.44,Online,Other,34.1,0,9,0,26.4,USD,0
800393,0,2.0,0,1,2,,0,1.84,1,,,23.16,POS,Grocery,36.6,0,3,0,24.2,USD,0
800394,0,,0,1,1,182.6,1,12.94,0,,,61.2,POS,Online Retail,77.8,0,6,0,314.2,USD,1
800395,0,,0,0,1,,0,1.27,0,,,143.76,ATM,Electronics,6.3,0,1,1,178.8,USD,1
800396,0,1.0,0,0,1,317.2,0,0.4,1,1.0,0.0,109.48,Online,Restaurant,4.6,0,4,0,84.3,USD,1
800397,0,1.0,0,1,1,,0,0.11,0,1.0,0.0,190.09,Online,Grocery,8.9,0,23,0,326.6,USD,0
800398,0,4.0,0,1,3,,0,6.83,0,,,378.61,POS,Restaurant,20.1,0,15,1,226.8,USD,0
800399,0,1.0,0,0,0,,0,10.6,0,,,35.67,POS,Utilities,25.3,0,1,0,42.3,USD,1
800400,0,,0,1,0,,0,10.38,0,1.0,,134.95,POS,Travel,5.1,0,3,0,190.7,USD,0
800401,0,,0,0,2,323.7,0,13.9,0,,0.0,36.78,ATM,Electronics,56.7,0,17,1,142.1,USD,1
800402,0,2.0,0,1,0,257.9,0,23.11,0,0.0,0.0,63.53,Wire,Cash Advance,26.2,0,1,0,20.3,USD,0
800403,0,,0,1,0,,0,0.35,0,,,50.65,POS,Utilities,20.6,0,22,1,17.7,USD,0
800404,1,,0,0,0,149.4,1,3.58,0,,,103.49,POS,Electronics,81.0,1,1,0,264.5,Foreign,0
800405,0,2.0,1,0,1,,0,12.47,0,0.0,,108.6,ATM,Electronics,27.8,0,13,0,123.5,USD,0
800406,0,1.0,0,0,1,80.0,0,2.3,0,0.0,0.0,43.56,Online,Grocery,23.1,0,20,0,214.7,USD,1
800407,0,,0,0,1,,0,5.55,0,,,330.03,ATM,Other,22.2,0,20,0,484.2,USD,0
800408,0,2.0,0,0,0,69.5,0,3.37,0,0.0,0.0,136.45,Online,Electronics,16.0,0,12,1,179.1,USD,1
800409,0,3.0,1,0,1,,0,16.32,0,0.0,,32.05,POS,Grocery,26.1,0,22,0,102.4,USD,1
800410,0,3.0,0,0,1,320.8,0,6.69,0,0.0,0.0,40.56,Online,Other,28.2,0,23,0,84.5,USD,0
800411,0,,1,0,0,,0,6.54,0,,,20.36,ATM,Restaurant,31.8,0,1,1,247.5,USD,1
800412,0,1.0,1,1,0,340.1,0,4.13,1,0.0,,104.2,International,Travel,18.2,0,2,0,534.8,USD,0
800413,0,,0,0,1,,0,1.39,0,,,70.51,POS,Electronics,47.0,1,5,0,39.5,Foreign,0
800414,0,2.0,0,0,1,195.7,0,11.51,0,0.0,1.0,59.12,Online,Other,6.4,0,13,0,32.6,USD,0
800415,0,,0,0,1,251.1,0,18.55,0,,,137.66,POS,Electronics,14.6,0,0,0,512.8,USD,0
800416,0,,0,1,1,,0,14.51,0,,,33.94,POS,Grocery,9.3,0,2,0,287.5,USD,0
800417,0,,0,0,0,,0,15.07,1,,,62.2,POS,Online Retail,57.6,0,11,0,272.1,USD,1
800418,0,2.0,0,0,2,171.3,0,8.77,0,0.0,0.0,49.13,Online,Grocery,44.2,0,17,0,133.5,USD,1
800419,0,,0,0,0,,0,0.85,1,,,29.18,POS,Utilities,34.1,0,1,0,115.7,USD,1
800420,0,,0,0,1,147.7,0,0.94,0,0.0,,60.94,POS,Online Retail,39.1,0,6,1,1245.6,USD,1
800421,0,,0,0,2,,0,0.23,0,,,76.3,POS,Online Retail,29.1,0,3,0,297.6,USD,1
800422,0,,1,0,0,249.3,0,1.75,0,,,22.02,POS,Restaurant,73.9,0,21,0,43.1,USD,0
800423,0,,0,1,1,,0,7.57,0,,,332.77,POS,Grocery,19.4,0,23,0,49.4,USD,0
800424,0,2.0,0,1,2,165.7,1,1.66,0,0.0,0.0,82.55,International,Grocery,18.7,0,13,0,81.7,USD,0
800425,0,,0,2,1,,0,12.36,0,,,22.72,POS,Grocery,29.2,0,4,0,247.9,USD,0
800426,0,,0,1,0,,0,5.75,0,,,40.47,POS,Grocery,54.2,0,22,0,242.3,USD,0
800427,0,,0,0,1,,0,4.06,0,0.0,,746.18,POS,Grocery,35.0,0,17,0,63.8,USD,1
800428,0,5.0,0,0,2,277.3,0,23.63,0,0.0,0.0,89.61,Online,Utilities,35.4,0,12,0,139.9,USD,0
800429,0,,0,0,1,,0,4.05,0,,,126.49,POS,Online Retail,21.6,0,23,1,258.2,USD,0
800430,0,2.0,0,1,1,186.0,0,1.48,1,0.0,0.0,89.96,Online,Cash Advance,11.0,0,20,0,262.0,USD,0
800431,0,,0,0,1,,0,11.33,0,0.0,,29.31,POS,Cash Advance,42.4,0,3,0,345.8,USD,1
800432,0,,1,0,0,141.2,0,5.33,0,,,232.96,POS,Online Retail,9.9,0,19,0,503.8,USD,0
800433,0,2.0,0,2,0,317.2,0,2.52,0,,,26.44,POS,Restaurant,11.0,0,17,0,34.1,USD,0
800434,0,1.0,0,0,3,235.8,0,1.45,0,,,62.32,POS,Online Retail,20.7,0,21,0,304.7,USD,0
800435,0,,0,0,2,,0,4.6,1,,,58.19,POS,Online Retail,26.1,0,21,0,497.8,USD,0
800436,0,2.0,0,0,1,,0,7.52,0,,0.0,53.62,ATM,Online Retail,18.8,1,11,1,51.4,Foreign,1
800437,0,2.0,0,0,1,108.4,0,7.9,0,0.0,0.0,55.72,Wire,Other,30.5,0,13,1,125.9,USD,0
800438,0,1.0,0,0,4,154.8,0,5.49,0,0.0,0.0,35.87,Online,Grocery,11.5,0,11,0,76.0,USD,0
800439,0,,0,0,1,,0,5.65,1,0.0,0.0,58.22,ATM,Online Retail,32.6,0,9,0,25.5,USD,0
800440,0,2.0,0,0,1,,0,1.35,1,,,51.13,POS,Grocery,19.5,0,22,0,20.1,USD,0
800441,0,1.0,0,0,1,77.8,0,17.24,0,0.0,0.0,65.03,Online,Grocery,49.6,0,10,0,4.1,USD,1
800442,0,1.0,0,0,4,,0,23.09,0,,,148.16,POS,Other,14.9,0,7,1,101.6,USD,0
800443,0,2.0,0,0,2,217.6,0,9.42,0,0.0,0.0,78.49,Online,Electronics,11.2,0,2,1,46.3,USD,0
800444,0,,0,0,1,,0,12.45,0,,,37.91,ATM,Utilities,35.5,0,19,0,16.7,USD,0
800445,0,1.0,0,0,0,140.0,0,16.04,0,,0.0,92.97,Online,Online Retail,27.7,0,4,0,124.1,USD,0
800446,0,2.0,0,0,2,292.3,0,16.78,1,0.0,1.0,9.71,International,Restaurant,38.9,0,15,0,435.7,USD,0
800447,0,5.0,1,0,2,221.8,0,9.84,0,1.0,0.0,646.87,Online,Online Retail,14.2,1,3,0,22.4,Foreign,1
800448,0,2.0,0,2,2,97.5,0,2.33,0,0.0,0.0,127.84,Online,Online Retail,14.2,0,5,0,107.4,USD,1
800449,0,,0,0,2,,0,14.73,0,,,56.85,POS,Electronics,34.5,0,3,0,36.7,USD,1
800450,0,3.0,0,0,0,,0,3.4,0,,0.0,83.29,POS,Online Retail,40.2,0,16,0,87.3,USD,1
