price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
6701000,5192,3,1,2,yes,no,yes,no,no,0,yes,semi-furnished
6895000,5891,2,1,4,yes,no,no,no,no,1,yes,unfurnished
5184000,3507,2,1,1,yes,no,no,no,no,1,no,furnished
5876000,4373,3,1,1,yes,no,yes,no,yes,0,no,semi-furnished
6601000,5121,4,1,2,no,yes,yes,no,yes,1,no,unfurnished
5680000,6655,3,1,2,yes,no,yes,no,yes,0,no,semi-furnished
5065000,3997,3,1,1,yes,no,yes,no,yes,0,no,unfurnished
7688000,5869,3,1,1,yes,yes,no,no,yes,1,yes,unfurnished
5483000,4217,3,1,1,yes,yes,no,no,no,1,no,unfurnished
5469000,4488,2,1,1,yes,no,no,yes,no,0,yes,unfurnished
5600000,6681,3,1,1,yes,no,yes,no,no,0,no,unfurnished
5485000,2042,2,2,1,yes,no,no,no,no,0,no,semi-furnished
5895000,2735,3,2,1,yes,no,no,no,yes,0,no,furnished
5812000,2530,3,1,2,yes,no,yes,no,yes,2,yes,unfurnished
4313000,1769,3,1,1,yes,no,no,no,no,0,yes,furnished
6147000,3546,3,1,2,no,yes,yes,no,no,2,no,furnished
8067000,6460,4,2,3,yes,no,yes,no,no,1,no,semi-furnished
6318000,4183,4,1,1,yes,no,no,no,no,2,yes,unfurnished
4878000,5124,3,1,1,yes,no,yes,no,no,0,no,furnished
8130000,7450,2,2,1,yes,no,no,no,yes,1,yes,furnished
6279000,8235,2,1,1,yes,no,no,no,no,0,no,unfurnished
6037000,4580,2,2,1,yes,no,no,no,no,2,no,furnished
7862000,8325,2,2,3,yes,no,no,no,no,0,no,unfurnished
5863000,4901,4,1,1,yes,no,yes,no,no,0,no,semi-furnished
6086000,3317,4,2,1,yes,no,no,no,no,1,no,unfurnished
5409000,3674,2,1,1,no,no,yes,no,no,0,yes,furnished
5595000,2532,3,1,1,yes,no,no,no,yes,2,no,semi-furnished
5592000,3247,4,1,1,yes,yes,no,no,no,2,no,unfurnished
6953000,4057,3,2,2,yes,yes,no,no,no,0,no,semi-furnished
7896000,6608,4,1,1,yes,no,no,no,yes,2,no,semi-furnished
9979000,9714,5,1,2,yes,yes,no,no,yes,1,no,furnished
7193000,2639,4,1,1,yes,no,no,no,no,1,yes,furnished
7436000,5561,3,1,2,yes,yes,no,no,no,0,no,furnished
7136000,3046,3,1,4,yes,no,yes,no,yes,1,no,unfurnished
5156000,5756,2,1,1,yes,no,yes,no,no,0,no,furnished
6198000,4463,5,1,2,yes,yes,yes,no,yes,0,no,furnished
6548000,2185,3,1,2,yes,no,no,no,no,1,yes,furnished
7661000,6963,3,1,1,yes,no,no,no,yes,2,no,semi-furnished
6123000,3657,3,1,1,yes,no,no,no,no,0,no,unfurnished
5147000,3768,3,2,1,yes,no,no,no,no,1,yes,furnished
6018000,3009,2,2,1,yes,yes,no,no,no,0,no,semi-furnished
5492000,3582,4,1,1,yes,no,no,no,no,0,no,furnished
7484000,5644,3,1,2,yes,no,yes,no,yes,0,no,furnished
4523000,4355,3,1,1,yes,no,no,no,no,0,no,semi-furnished
7612000,5413,3,1,2,yes,yes,yes,yes,yes,3,no,semi-furnished
5793000,5489,3,2,1,yes,no,no,no,no,1,no,furnished
7422000,8211,3,1,1,yes,no,yes,no,no,1,no,semi-furnished
5724000,4083,4,1,1,no,no,yes,yes,no,1,yes,unfurnished
5576000,2536,4,1,2,yes,no,no,no,no,0,no,furnished
7362000,7382,3,2,1,yes,yes,yes,no,no,0,no,furnished
5811000,4102,4,1,2,yes,no,no,no,no,2,no,unfurnished
7430000,7530,3,1,2,yes,yes,no,no,no,1,no,furnished
7877000,5539,3,2,1,yes,no,no,yes,yes,0,yes,furnished
7409000,4463,3,2,1,yes,no,no,no,yes,0,no,unfurnished
5602000,5459,3,1,3,yes,no,yes,no,no,0,no,unfurnished
8202000,10700,3,1,1,yes,no,no,no,no,2,no,unfurnished
9486000,11281,3,1,2,yes,no,no,no,no,1,no,furnished
6865000,4855,3,2,2,yes,no,no,no,no,0,no,semi-furnished
6879000,5043,3,1,2,yes,no,no,no,yes,2,no,unfurnished
7505000,7410,3,2,2,yes,no,no,no,no,0,no,semi-furnished
4750000,3306,3,1,1,no,no,no,no,yes,1,no,unfurnished
6156000,5423,4,1,2,yes,no,no,no,no,0,no,semi-furnished
6381000,4664,2,1,2,yes,no,no,no,no,2,yes,semi-furnished
7421000,5380,2,2,2,yes,no,yes,no,yes,2,no,semi-furnished
6152000,3323,3,1,1,yes,no,no,no,no,0,yes,furnished
6429000,2419,2,1,2,yes,no,no,no,yes,0,no,furnished
5554000,1974,2,1,2,yes,yes,no,no,no,2,no,semi-furnished
6895000,2949,3,1,2,yes,no,no,yes,no,2,no,furnished
6414000,3889,2,1,2,yes,yes,yes,no,no,0,yes,unfurnished
6659000,4169,3,1,2,yes,no,no,no,no,0,yes,semi-furnished
9514000,10638,2,2,2,yes,no,no,no,no,0,no,semi-furnished
7075000,7503,2,1,2,yes,no,yes,no,no,1,no,semi-furnished
7041000,3148,3,2,2,yes,no,yes,no,no,2,no,furnished
7949000,5457,4,1,2,yes,no,yes,no,no,1,yes,semi-furnished
4961000,3974,3,1,3,yes,no,no,no,no,2,no,semi-furnished
5683000,4184,3,1,3,yes,no,no,no,no,0,no,semi-furnished
5435000,5097,3,1,1,no,no,no,no,no,0,no,semi-furnished
8398000,6116,3,1,1,yes,no,no,yes,yes,0,no,unfurnished
5622000,4089,3,1,1,no,no,no,no,no,0,no,semi-furnished
7763000,7371,3,1,2,yes,no,yes,no,no,0,no,unfurnished
6086000,2919,2,2,2,yes,no,no,no,no,0,no,semi-furnished
7239000,4728,3,1,4,yes,no,no,no,no,0,yes,unfurnished
10234000,14039,3,2,2,yes,no,no,no,no,0,no,unfurnished
7987000,5178,4,2,2,yes,no,no,no,no,1,yes,semi-furnished
6871000,8608,3,1,2,yes,no,no,no,no,0,no,unfurnished
6473000,4900,3,1,2,yes,no,no,no,no,0,no,furnished
7284000,6018,3,2,1,yes,yes,no,no,no,0,yes,unfurnished
6483000,4604,3,1,2,yes,no,no,no,yes,1,no,furnished
7452000,4390,3,1,4,yes,no,no,no,no,2,no,unfurnished
5620000,3399,2,1,2,yes,no,no,yes,yes,0,no,semi-furnished
5826000,5649,4,1,1,yes,no,no,no,no,1,yes,semi-furnished
4592000,3297,3,2,1,yes,no,no,no,no,2,no,unfurnished
7042000,6236,3,1,2,yes,yes,no,no,no,1,no,unfurnished
6246000,7438,3,1,2,yes,no,no,no,no,0,no,unfurnished
6521000,5500,4,1,2,yes,no,no,no,no,0,no,furnished
7094000,4181,2,2,1,yes,no,no,no,yes,0,yes,furnished
7062000,5706,4,2,2,yes,no,no,no,no,0,no,furnished
6477000,4142,2,1,4,no,no,no,no,no,0,no,furnished
7647000,6985,2,1,2,yes,no,no,no,yes,1,no,semi-furnished
5646000,2185,4,1,2,yes,no,no,no,no,0,yes,furnished
5204000,4095,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
5624000,2043,3,1,1,no,no,no,no,no,2,yes,semi-furnished
5572000,2517,3,2,1,yes,no,no,no,yes,0,yes,furnished
7921000,8361,4,2,1,yes,no,no,no,yes,0,no,furnished
6807000,6867,3,1,1,yes,no,no,no,no,0,no,semi-furnished
5853000,3486,3,1,2,yes,no,yes,no,no,2,no,semi-furnished
5302000,2509,4,2,1,no,no,no,no,no,0,no,furnished
5873000,1500,2,1,4,yes,yes,no,no,no,1,no,unfurnished
6445000,3753,3,1,3,yes,no,no,no,no,1,no,semi-furnished
9646000,13032,3,1,1,yes,no,yes,no,no,0,yes,semi-furnished
7348000,5660,3,1,3,yes,no,yes,no,no,0,no,semi-furnished
6720000,3728,3,1,2,yes,no,yes,no,no,3,no,semi-furnished
8099000,5732,4,1,3,no,no,yes,no,yes,0,yes,semi-furnished
5856000,2448,3,1,2,yes,no,yes,no,yes,1,no,semi-furnished
6736000,4162,4,1,1,yes,no,no,no,no,2,yes,furnished
7121000,4916,2,1,2,yes,no,no,no,yes,2,yes,unfurnished
6060000,4548,3,1,2,yes,no,yes,no,no,0,no,furnished
7593000,6573,3,1,2,yes,yes,yes,no,no,2,no,semi-furnished
5418000,5450,3,1,2,yes,yes,no,no,no,0,no,semi-furnished
6643000,6243,3,1,2,yes,no,yes,no,no,2,no,furnished
5508000,3531,3,1,2,yes,no,no,no,no,2,no,semi-furnished
8434000,6875,3,2,3,no,no,no,no,no,1,no,unfurnished
8628000,9346,2,1,2,no,no,no,no,no,1,yes,semi-furnished
6771000,3137,2,2,2,no,no,yes,no,yes,1,no,furnished
6171000,3248,3,2,1,yes,no,no,no,yes,0,no,unfurnished
7201000,8263,3,1,4,yes,no,no,no,yes,0,no,semi-furnished
5383000,4351,2,1,3,yes,no,no,no,no,0,no,semi-furnished
8820000,8503,4,1,2,yes,no,yes,no,yes,0,yes,semi-furnished
7149000,3915,3,2,3,yes,no,no,no,yes,0,no,unfurnished
8541000,8688,3,1,2,yes,yes,no,no,no,0,yes,furnished
6601000,4983,4,1,2,yes,no,no,no,no,0,no,semi-furnished
5907000,5255,3,1,2,yes,yes,yes,no,no,1,no,unfurnished
7262000,9097,4,1,1,no,no,no,no,yes,0,no,semi-furnished
6590000,4051,2,1,2,yes,no,no,no,no,1,no,unfurnished
6035000,3176,3,1,2,yes,no,yes,no,no,1,yes,semi-furnished
4780000,3906,5,1,3,no,no,no,no,no,1,no,furnished
7101000,5702,4,1,2,yes,no,yes,no,yes,1,no,unfurnished
4468000,2443,2,2,1,yes,no,no,no,no,0,yes,unfurnished
7782000,6163,3,2,2,yes,no,yes,no,yes,1,no,unfurnished
4975000,3760,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
8614000,7636,4,2,2,yes,no,no,no,yes,1,no,semi-furnished
4929000,1725,2,2,2,yes,no,yes,no,no,2,no,unfurnished
6038000,3389,3,1,3,yes,yes,no,no,no,2,no,furnished
5417000,2322,3,1,1,no,no,no,no,yes,2,no,semi-furnished
5307000,3333,3,1,2,yes,no,no,no,no,0,no,semi-furnished
6170000,5232,3,1,2,yes,yes,no,no,no,0,no,semi-furnished
7107000,4373,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
5065000,4239,3,2,2,yes,no,no,no,no,1,no,furnished
4704000,4410,3,2,1,no,no,no,no,no,0,no,unfurnished
5456000,5136,3,1,2,yes,no,no,no,no,1,no,semi-furnished
5762000,3087,3,2,1,yes,yes,no,no,no,1,no,furnished
8030000,6345,3,2,4,no,no,no,no,no,0,no,unfurnished
4891000,6228,3,1,1,yes,no,yes,no,no,0,no,furnished
8726000,5543,3,2,4,yes,no,yes,no,no,0,no,semi-furnished
6341000,5957,3,2,1,yes,no,no,no,no,1,no,unfurnished
5728000,5340,2,1,1,yes,no,yes,no,no,2,yes,semi-furnished
10359000,11084,2,2,2,yes,no,yes,no,yes,0,no,unfurnished
7396000,4546,4,3,2,yes,no,yes,no,no,2,no,furnished
6146000,4145,4,1,2,yes,no,no,no,no,0,no,unfurnished
7293000,3436,2,1,2,yes,yes,yes,no,no,0,yes,semi-furnished
5772000,3056,3,1,1,yes,no,yes,no,no,2,no,semi-furnished
5425000,2796,3,1,2,yes,yes,no,no,no,2,no,semi-furnished
5227000,3246,3,1,2,yes,no,no,no,no,0,no,furnished
5861000,4577,2,1,2,yes,no,no,no,yes,0,no,unfurnished
7098000,5426,5,1,2,yes,no,yes,no,no,0,no,semi-furnished
7244000,4818,2,1,2,yes,no,no,no,yes,0,no,unfurnished
6316000,3419,4,1,1,yes,no,no,no,yes,0,yes,semi-furnished
8229000,6882,2,1,2,yes,no,no,no,yes,1,no,semi-furnished
7970000,6432,3,2,2,yes,no,no,no,no,0,no,semi-furnished
6140000,4409,2,1,1,yes,yes,no,no,no,0,no,unfurnished
4850000,3584,3,1,1,yes,no,no,no,no,0,no,semi-furnished
7195000,5937,5,1,1,yes,no,no,no,yes,2,no,semi-furnished
6903000,5103,3,1,3,yes,no,no,no,no,1,no,semi-furnished
3836000,2567,2,1,2,yes,no,yes,no,no,0,no,semi-furnished
6836000,4583,5,1,1,yes,no,yes,no,no,0,yes,semi-furnished
6642000,5264,2,1,2,yes,no,no,no,yes,2,no,semi-furnished
6048000,3231,2,1,2,yes,yes,yes,no,yes,0,no,furnished
7141000,5107,2,2,2,yes,yes,no,no,no,1,no,semi-furnished
7881000,2559,3,1,2,yes,no,yes,no,yes,1,yes,unfurnished
8766000,8265,4,2,2,yes,no,yes,no,no,2,no,semi-furnished
7496000,7964,2,1,2,yes,no,no,no,no,1,no,furnished
5876000,4241,3,1,2,yes,no,yes,no,no,0,no,unfurnished
8551000,5493,3,1,1,yes,yes,yes,no,yes,0,yes,furnished
4614000,1714,2,1,2,yes,yes,no,no,yes,0,no,semi-furnished
6189000,2901,3,2,1,yes,no,yes,yes,yes,1,yes,unfurnished
5623000,4168,3,1,1,yes,no,no,no,yes,0,no,unfurnished
5434000,3006,3,1,2,yes,no,no,no,no,0,no,unfurnished
6611000,6365,2,2,1,yes,no,no,no,yes,0,no,semi-furnished
8237000,10910,2,1,1,yes,yes,yes,no,no,2,no,unfurnished
7055000,2877,3,1,4,yes,no,yes,no,no,0,no,furnished
4341000,3317,3,1,1,no,no,no,no,yes,0,no,unfurnished
6140000,5205,3,2,2,yes,no,yes,no,no,0,no,unfurnished
8685000,9276,2,2,2,yes,no,no,no,no,0,no,semi-furnished
5690000,2822,3,1,1,yes,yes,yes,no,no,0,no,semi-furnished
4730000,5235,2,1,1,yes,no,no,no,yes,0,no,furnished
8847000,10132,3,1,2,no,no,no,no,no,0,no,semi-furnished
5286000,2356,3,1,1,yes,no,yes,no,yes,0,yes,unfurnished
6066000,2753,2,1,2,no,no,no,no,no,0,yes,semi-furnished
6414000,3947,3,1,1,yes,no,no,no,yes,2,yes,unfurnished
5269000,3789,3,1,1,yes,no,no,no,no,1,no,furnished
7299000,6633,3,1,2,yes,no,no,no,no,2,no,furnished
7862000,5219,4,1,1,yes,yes,no,no,no,1,no,furnished
4368000,2237,3,1,1,yes,yes,no,no,no,0,no,unfurnished
7462000,5855,2,1,2,yes,yes,yes,no,no,2,no,furnished
5552000,3700,3,1,2,yes,no,yes,no,no,1,no,semi-furnished
8141000,8053,3,2,2,yes,no,yes,no,no,0,no,semi-furnished
6455000,3623,3,1,2,yes,no,yes,no,yes,0,no,furnished
6439000,3609,3,1,2,yes,no,yes,yes,no,3,no,furnished
7603000,5918,2,2,2,yes,no,no,no,yes,1,yes,unfurnished
8308000,6496,2,1,4,yes,no,no,no,no,0,no,semi-furnished
5909000,5692,2,2,1,yes,no,no,no,no,1,no,unfurnished
6083000,2323,4,2,2,yes,no,no,no,no,1,yes,semi-furnished
7095000,5911,3,1,2,yes,yes,yes,no,yes,0,no,semi-furnished
4605000,3054,3,1,2,yes,no,yes,no,no,0,no,furnished
6646000,5205,3,1,2,yes,no,no,no,no,1,no,furnished
6769000,2593,4,1,2,yes,no,yes,no,yes,0,yes,furnished
6521000,5687,4,1,2,no,no,yes,no,no,0,no,furnished
5313000,3360,3,1,1,yes,no,no,no,no,0,no,furnished
5715000,2751,3,1,1,yes,no,no,no,no,2,no,unfurnished
6961000,6364,4,1,2,yes,no,no,no,no,0,no,furnished
6338000,5219,3,1,1,yes,no,no,no,no,0,no,semi-furnished
5744000,3643,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
7997000,8674,3,1,1,yes,no,yes,no,yes,0,no,furnished
7187000,3919,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
7035000,4779,3,2,2,yes,no,no,no,no,0,no,semi-furnished
6475000,5279,3,1,2,no,no,yes,no,no,2,no,semi-furnished
6662000,3635,2,2,2,yes,no,no,no,no,1,no,semi-furnished
8402000,5747,3,1,3,yes,no,yes,no,yes,0,no,unfurnished
6580000,3769,3,2,1,yes,no,no,no,yes,2,no,unfurnished
7125000,3967,2,1,2,yes,no,yes,no,no,0,no,furnished
7306000,8357,3,1,1,yes,no,yes,no,no,0,yes,unfurnished
5296000,3046,2,1,1,yes,no,no,no,yes,1,no,furnished
4205000,1712,4,2,1,no,no,yes,no,no,2,no,unfurnished
7797000,9276,2,1,2,yes,no,no,no,yes,2,yes,unfurnished
9657000,13757,2,1,2,yes,yes,yes,no,no,0,yes,unfurnished
5385000,3977,3,2,1,yes,yes,yes,no,no,0,no,unfurnished
5044000,2090,2,1,2,yes,no,no,no,yes,0,yes,semi-furnished
5618000,4139,3,1,3,yes,no,no,no,no,0,no,unfurnished
7374000,4181,3,1,2,yes,no,yes,no,yes,0,no,semi-furnished
5649000,4354,4,1,1,yes,no,yes,no,no,0,no,unfurnished
5526000,2954,2,1,3,yes,no,no,no,yes,0,no,semi-furnished
5594000,6015,2,1,1,no,no,no,no,no,0,yes,semi-furnished
8099000,5877,2,1,3,yes,no,no,no,no,0,yes,furnished
5587000,2517,4,2,1,yes,no,yes,no,no,0,no,furnished
8517000,6325,4,1,4,yes,no,no,no,yes,1,no,furnished
9889000,11167,3,1,1,yes,no,no,no,yes,2,no,furnished
7017000,5068,2,1,2,yes,no,no,no,yes,2,no,unfurnished
6225000,4092,2,2,2,yes,no,no,no,no,0,no,unfurnished
6194000,4442,2,2,2,yes,no,no,no,no,0,no,unfurnished
7299000,6106,2,3,2,yes,no,yes,no,no,0,yes,unfurnished
5787000,2279,4,1,2,yes,yes,no,no,yes,2,no,unfurnished
6388000,5052,2,2,2,no,no,no,no,no,2,no,unfurnished
7834000,4002,4,1,1,yes,no,no,no,yes,2,yes,unfurnished
8769000,10246,2,1,2,yes,no,no,no,no,2,no,semi-furnished
6944000,4383,4,1,2,yes,no,yes,no,no,2,no,unfurnished
8623000,9500,3,1,1,yes,yes,yes,no,no,0,yes,unfurnished
4505000,2966,2,1,1,no,no,no,no,no,0,no,furnished
6951000,6034,3,1,1,yes,no,yes,no,yes,2,no,unfurnished
7858000,5392,3,1,2,yes,no,no,no,no,2,yes,furnished
6156000,3273,4,1,1,yes,no,yes,no,yes,0,no,unfurnished
6441000,5080,3,2,1,yes,no,no,yes,no,1,no,unfurnished
7753000,7846,5,1,2,no,no,yes,no,no,0,no,semi-furnished
5392000,4116,4,1,2,no,no,no,no,yes,0,no,semi-furnished
2931000,2317,2,1,1,no,no,no,no,no,0,no,furnished
6148000,4681,3,1,1,yes,no,no,no,yes,2,yes,unfurnished
5840000,3228,3,1,2,yes,yes,no,no,no,1,no,unfurnished
5987000,4084,3,1,1,yes,no,no,no,yes,2,no,semi-furnished
7492000,4556,3,2,4,yes,no,no,no,no,0,no,furnished
6079000,2303,2,2,2,yes,no,no,no,yes,0,no,furnished
5022000,2392,3,1,1,yes,no,yes,no,no,0,yes,unfurnished
6577000,5773,3,1,1,yes,no,no,no,no,0,no,semi-furnished
4825000,3786,2,1,1,yes,no,no,no,yes,1,no,unfurnished
6921000,1606,4,2,2,yes,no,no,no,yes,2,no,furnished
8381000,6556,4,1,2,yes,yes,yes,no,yes,0,no,furnished
7270000,5287,3,2,1,yes,no,yes,no,yes,1,no,furnished
5642000,3494,2,1,2,no,no,no,no,no,2,yes,semi-furnished
5746000,2712,3,1,2,yes,yes,yes,no,no,0,no,furnished
6645000,6698,2,1,1,yes,no,yes,no,no,2,no,semi-furnished
8056000,5460,3,1,1,yes,yes,no,no,yes,2,no,unfurnished
9963000,12826,3,2,2,yes,no,yes,no,no,1,yes,unfurnished
7483000,5625,3,1,2,no,no,no,yes,yes,0,no,semi-furnished
6707000,5549,3,1,2,yes,no,yes,no,no,1,no,unfurnished
7821000,4396,2,2,4,yes,no,no,no,yes,1,no,furnished
6333000,6645,3,1,1,yes,no,no,no,no,2,no,semi-furnished
5861000,6131,3,1,2,no,no,no,no,no,1,no,semi-furnished
7127000,7977,2,1,2,yes,yes,no,no,no,2,no,semi-furnished
6871000,3788,4,1,2,no,no,yes,no,no,2,no,semi-furnished
4763000,3927,3,1,2,no,no,no,no,no,0,no,unfurnished
6786000,3856,2,1,1,yes,no,no,no,no,3,no,semi-furnished
6763000,6573,3,2,3,yes,no,no,no,no,1,no,semi-furnished
7726000,8847,3,1,1,no,no,yes,no,yes,2,no,semi-furnished
6082000,3889,3,1,1,yes,no,no,no,no,0,no,semi-furnished
8643000,3945,3,2,3,yes,no,no,no,no,2,yes,furnished
5446000,5380,2,1,1,yes,yes,yes,no,no,3,no,semi-furnished
6023000,4253,2,1,2,yes,no,no,no,no,2,no,furnished
8159000,7033,2,1,2,yes,no,yes,no,yes,2,no,unfurnished
3986000,1831,2,1,2,yes,no,no,no,no,0,no,unfurnished
7117000,3332,3,2,1,yes,no,yes,no,yes,0,no,unfurnished
6859000,3395,6,1,2,yes,no,no,no,yes,1,no,unfurnished
4294000,1779,3,1,2,yes,no,yes,no,no,1,yes,semi-furnished
5123000,3146,5,1,1,no,no,no,no,no,1,no,furnished
5853000,3211,3,1,2,yes,no,yes,no,no,0,no,furnished
5785000,4333,3,1,1,yes,no,yes,no,no,0,no,unfurnished
6936000,7525,4,1,1,yes,yes,yes,no,no,1,no,furnished
5395000,4254,2,1,2,yes,no,yes,no,no,0,no,semi-furnished
4810000,3058,2,1,1,yes,no,no,no,yes,1,no,unfurnished
6780000,4604,4,2,2,yes,no,no,no,no,0,no,semi-furnished
7187000,7326,3,1,2,yes,yes,no,no,no,0,no,semi-furnished
6000000,3130,4,1,2,yes,yes,no,no,no,0,no,semi-furnished
5081000,3217,2,1,2,yes,no,no,no,no,0,no,unfurnished
8796000,5962,3,3,4,yes,no,no,no,yes,0,no,unfurnished
5115000,4296,2,1,1,yes,no,yes,no,no,1,no,semi-furnished
7238000,6189,3,1,2,yes,yes,no,no,no,0,yes,furnished
7224000,4688,4,2,1,yes,no,yes,no,no,2,yes,furnished
7557000,6331,3,1,3,yes,no,no,no,no,1,no,semi-furnished
6728000,3053,3,1,3,yes,no,yes,no,no,2,no,furnished
7216000,4691,4,2,2,yes,yes,no,no,no,0,no,furnished
5015000,4316,4,1,1,yes,no,no,no,no,0,no,semi-furnished
5708000,2830,2,2,1,yes,no,no,no,yes,0,no,furnished
6761000,2445,2,1,2,no,no,yes,no,yes,0,yes,semi-furnished
7876000,6289,4,2,2,yes,no,no,no,no,2,no,furnished
7143000,4069,3,1,2,yes,no,yes,no,no,2,no,semi-furnished
4585000,3069,3,1,1,yes,no,no,no,no,2,no,furnished
5332000,4529,2,2,1,no,no,no,no,no,1,yes,furnished
7843000,7573,2,2,2,no,no,yes,no,yes,0,no,unfurnished
5515000,1809,4,1,2,yes,no,no,no,no,1,yes,semi-furnished
6386000,2515,3,1,4,yes,no,no,no,yes,0,yes,unfurnished
5887000,3200,3,1,2,yes,no,yes,no,yes,0,yes,semi-furnished
8883000,8710,2,2,4,yes,no,yes,no,no,0,no,semi-furnished
6110000,5309,2,1,1,yes,yes,no,no,no,0,yes,furnished
6725000,6508,3,1,2,yes,no,yes,no,no,0,no,unfurnished
6292000,2921,4,2,2,yes,no,no,no,yes,0,no,semi-furnished
6454000,2946,3,1,2,yes,no,no,no,yes,0,yes,semi-furnished
6793000,5691,3,1,2,yes,no,no,no,no,1,no,furnished
6489000,4832,3,1,1,yes,no,no,no,no,2,yes,furnished
6821000,5937,2,1,1,yes,no,yes,no,no,0,yes,semi-furnished
6955000,4358,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
5931000,5300,3,1,2,yes,no,no,no,no,1,no,semi-furnished
6957000,5039,2,1,3,no,no,yes,no,no,2,no,semi-furnished
8163000,6537,3,2,2,yes,no,yes,no,no,0,yes,furnished
8778000,6618,2,1,2,yes,yes,no,no,no,1,yes,furnished
6611000,2388,3,1,2,no,no,no,no,yes,1,yes,furnished
5058000,1835,3,1,2,yes,no,no,no,no,0,no,semi-furnished
8343000,7182,4,1,2,yes,no,yes,no,no,1,yes,semi-furnished
6701000,7765,3,1,2,yes,no,no,no,no,0,yes,unfurnished
5811000,3071,3,2,2,no,yes,yes,no,no,0,yes,unfurnished
4786000,2159,3,1,1,yes,no,no,no,no,0,no,furnished
7617000,4915,3,1,4,yes,no,no,no,yes,0,no,furnished
6304000,6971,2,1,1,yes,no,yes,no,no,0,no,semi-furnished
7743000,10032,3,1,1,yes,no,no,no,no,2,no,semi-furnished
8945000,5857,2,1,4,yes,no,no,no,no,0,yes,semi-furnished
5400000,4034,3,1,2,yes,no,yes,no,no,0,no,furnished
6725000,3240,3,2,2,yes,yes,no,no,no,0,no,semi-furnished
6587000,4738,3,2,1,yes,no,no,no,no,0,no,unfurnished
5680000,4158,3,1,2,yes,no,no,no,no,1,yes,unfurnished
6228000,3079,3,1,2,yes,no,no,no,no,2,no,semi-furnished
9083000,11148,3,2,2,no,no,no,no,no,0,no,semi-furnished
9043000,9980,4,1,3,yes,no,no,no,no,0,no,furnished
8105000,7598,3,1,2,yes,no,no,no,yes,2,yes,unfurnished
5597000,3203,3,1,2,yes,no,no,no,yes,1,yes,unfurnished
7910000,6752,4,1,2,yes,no,no,no,yes,2,yes,semi-furnished
7761000,6168,2,1,2,yes,no,no,no,yes,2,yes,semi-furnished
6335000,5678,3,1,1,yes,no,no,no,no,2,yes,semi-furnished
7243000,7970,2,1,1,yes,no,no,no,no,2,no,furnished
8566000,6157,3,2,1,yes,no,yes,no,yes,0,yes,unfurnished
7213000,6434,3,1,2,yes,no,yes,no,no,3,no,unfurnished
7514000,6161,3,1,4,yes,no,no,no,yes,0,no,furnished
7754000,5441,4,2,2,yes,no,no,no,yes,2,yes,unfurnished
6332000,2229,3,1,2,yes,no,yes,no,yes,2,no,unfurnished
5716000,4884,2,1,1,no,no,yes,no,no,1,yes,furnished
5431000,3733,3,1,2,yes,no,no,no,no,0,no,semi-furnished
5326000,2755,3,2,2,yes,no,yes,no,no,0,no,semi-furnished
8423000,9556,3,1,2,yes,no,no,no,no,0,no,semi-furnished
7955000,9747,3,1,1,no,no,no,no,no,0,yes,semi-furnished
8796000,8345,3,2,2,yes,no,no,no,no,2,no,semi-furnished
7482000,5249,3,3,2,yes,no,no,no,no,0,no,semi-furnished
7642000,8315,3,2,1,yes,no,no,no,no,2,yes,semi-furnished
6608000,4739,4,1,2,yes,no,no,no,no,1,no,unfurnished
6328000,5134,2,1,1,yes,no,no,no,no,0,yes,unfurnished
5356000,2979,2,1,1,yes,no,yes,no,no,0,no,furnished
7076000,5571,3,1,1,yes,no,no,no,yes,0,no,unfurnished
5932000,4836,4,1,2,yes,no,yes,no,no,0,no,semi-furnished
6610000,2728,3,1,1,yes,no,yes,no,yes,1,no,unfurnished
6002000,4615,3,1,1,yes,no,no,no,no,0,no,semi-furnished
5817000,4560,4,1,2,yes,yes,no,no,no,0,no,semi-furnished
9894000,10032,3,2,2,yes,no,no,no,no,3,no,unfurnished
7524000,6865,3,1,2,yes,no,yes,no,yes,0,no,unfurnished
6268000,4738,3,1,2,yes,no,yes,no,no,0,no,unfurnished
5753000,5235,3,1,1,yes,no,yes,no,no,0,no,unfurnished
5208000,4804,3,2,1,no,no,no,no,yes,0,no,unfurnished
5842000,4330,4,1,2,yes,no,yes,no,no,0,yes,semi-furnished
4965000,2993,2,2,1,yes,no,yes,no,no,0,no,semi-furnished
7295000,4425,2,2,2,yes,no,yes,no,yes,0,no,furnished
6646000,3447,3,1,3,yes,no,no,no,no,2,yes,semi-furnished
6149000,2789,3,1,1,yes,no,no,no,no,1,yes,unfurnished
6455000,5845,3,1,1,yes,no,no,no,yes,0,no,furnished
6842000,5557,4,1,3,yes,no,no,no,yes,0,no,furnished
5047000,2226,3,1,2,no,no,no,no,no,3,no,unfurnished
7933000,4478,5,1,4,yes,yes,no,no,yes,2,no,unfurnished
7219000,7163,2,1,1,yes,no,yes,no,no,0,no,furnished
