Customer_ID,Age,Tenure_Years,Balance,Avg_Monthly_Balance,Num_Products,Transactions_Per_Month,Avg_Transaction_Value,Digital_Engagement_Score,Credit_Utilization,Total_Deposits_YTD,Total_Withdrawals_YTD
500298,21,0.7,44.9,42.49,1,18.6,110.45,69.1,27.0,11907.62,6789.17
500299,19,3.1,3814.59,4014.87,1,36.5,43.34,87.7,40.6,13118.1,8650.99
500300,30,1.9,1574.36,1579.9,2,28.2,102.49,95.6,53.8,17430.48,17778.41
500301,37,8.9,11334.32,11335.32,4,5.8,120.7,11.5,39.8,5653.72,3112.87
500302,41,6.7,13776.82,12601.25,4,44.2,427.89,74.0,78.9,91874.39,91486.57
500303,56,3.7,3573.19,3296.54,2,20.7,153.61,47.2,33.6,25389.07,14238.64
500304,42,7.2,2517.47,2562.17,4,11.8,216.49,13.3,29.8,21758.13,14814.3
500305,28,1.9,2879.3,2937.57,2,17.5,129.3,75.8,36.6,15948.74,16576.63
500306,50,0.8,15535.75,11951.28,6,31.0,507.52,71.5,47.1,90540.1,91544.94
500307,31,1.4,436.84,344.18,1,23.0,97.57,87.9,0.0,17122.61,12517.96
500308,30,2.2,0.0,0.0,2,9.0,37.3,81.4,49.8,2249.11,2186.93
500309,63,24.3,14234.81,12326.83,4,0.8,141.97,15.9,32.4,870.45,508.2
500310,38,1.7,10447.23,7883.61,3,16.0,144.74,64.0,17.7,13638.37,18072.35
500311,42,3.7,6749.55,5952.06,2,11.0,112.26,32.7,48.8,7306.52,5601.2
500312,56,29.0,30207.47,24680.23,3,9.6,267.7,5.8,20.2,20792.36,9196.77
500313,28,2.1,1370.64,1427.41,1,32.2,16.79,71.2,24.5,3505.73,2809.08
500314,52,4.5,196.37,172.94,1,6.7,153.97,20.5,96.8,7056.74,6247.61
500315,32,2.6,3099.9,2741.09,3,30.5,51.74,73.1,42.6,12921.93,11163.71
500316,56,6.7,13546.12,10921.36,5,26.4,204.9,73.2,52.4,48305.11,33625.18
500317,45,5.1,5784.22,5966.02,2,19.3,226.29,35.6,15.4,33128.69,25723.69
500318,34,6.2,6300.59,5258.73,3,5.7,160.62,38.5,46.9,5425.94,4508.05
500319,73,17.6,22597.31,22334.17,3,5.5,5.0,19.0,28.5,270.42,179.31
500320,26,0.0,7257.77,6636.17,3,6.6,98.67,53.3,27.3,3099.33,4011.51
500321,23,5.0,0.0,0.0,2,8.0,108.65,18.7,11.3,7298.87,6101.5
500322,44,7.2,2167.34,1703.41,1,12.4,59.68,43.1,40.9,6021.45,3397.67
500323,27,3.8,2387.82,1991.94,2,13.7,98.07,79.1,29.8,9652.51,7788.22
500324,30,8.0,3306.59,3417.45,2,20.2,39.45,47.0,35.1,4781.16,4495.43
500325,68,16.6,14185.67,14683.56,3,4.5,94.7,17.0,16.8,2801.29,3168.56
500326,74,0.0,700.5,721.85,1,2.1,70.45,23.1,54.3,1080.42,684.58
500327,35,2.0,2571.4,1422.73,2,16.4,28.89,92.0,61.3,2431.1,2414.41
500328,23,5.8,6937.59,5631.35,2,13.1,120.04,19.8,13.9,10605.96,10698.14
500329,71,21.7,27318.46,25204.36,3,13.9,120.99,1.6,14.8,12960.31,7377.43
500330,22,5.0,8960.67,7454.59,3,15.8,115.41,41.9,44.1,9408.11,10093.6
500331,28,1.1,2080.92,1696.67,2,21.1,106.02,88.3,28.5,12795.33,12841.51
500332,52,5.5,4318.62,4296.28,1,23.6,85.8,43.3,40.1,16789.2,12862.57
500333,23,0.4,2828.04,2631.08,2,20.2,104.21,80.2,30.0,13795.8,11048.91
500334,54,4.6,3092.31,3192.26,2,5.4,59.51,45.1,46.1,2875.78,1669.04
500335,51,25.8,14558.26,12754.27,4,5.5,50.62,17.1,5.7,2228.62,1550.49
500336,51,21.2,12564.58,12649.59,1,7.6,270.0,8.9,14.6,9906.08,13059.5
500337,43,13.6,4812.0,3266.56,5,34.3,177.5,53.1,36.0,39884.87,31306.61
500338,33,11.8,714.67,544.44,2,4.1,96.14,13.7,61.4,2466.95,2736.27
500339,27,0.0,1427.23,1488.05,2,25.7,104.12,83.5,54.5,15615.66,14689.79
500340,63,25.9,31980.96,28371.56,4,2.6,345.63,15.8,12.6,6274.87,5495.66
500341,23,1.2,2103.55,1685.96,1,13.0,73.66,86.2,22.8,4749.83,6866.39
500342,38,2.8,4507.21,3149.67,3,13.0,95.01,20.3,40.6,8018.65,6871.47
500343,62,6.1,0.0,0.0,1,4.5,97.56,34.0,82.2,3017.64,1671.92
500344,56,0.0,20690.7,17950.04,5,27.5,427.82,41.4,43.3,80432.88,84807.74
500345,74,8.6,80.17,43.62,1,3.9,34.65,26.2,64.2,901.62,754.82
500346,35,9.5,16069.48,14311.16,5,27.2,234.71,72.2,48.3,33575.79,44767.75
500347,30,3.7,492.12,467.15,1,4.0,72.12,15.3,100.0,1779.25,1194.24
500348,49,5.7,5325.68,4113.95,3,10.0,229.51,42.2,33.3,15212.43,6889.17
500349,45,8.9,7290.43,6166.78,1,9.8,143.7,43.1,45.9,8419.55,6811.69
500350,23,3.4,8874.45,9236.57,2,14.7,52.77,50.7,41.0,5369.5,3711.93
500351,22,2.4,1956.44,2051.06,1,21.9,33.32,86.4,50.6,4679.42,4459.03
500352,67,24.1,11736.83,9553.65,4,7.0,260.11,8.3,28.4,14550.83,6242.11
500353,28,1.7,174.75,152.26,1,17.9,61.04,86.3,36.0,6687.18,4501.36
500354,27,1.4,2265.52,2676.86,1,26.0,60.28,86.8,48.4,12368.42,8209.86
500355,51,5.3,12163.28,12012.52,4,44.2,305.92,52.9,34.2,114985.59,53191.41
500356,45,9.5,324.22,296.34,2,24.4,48.54,39.9,21.4,8099.37,6874.12
500357,49,22.0,24432.6,23326.06,5,5.5,172.85,11.5,11.6,6249.46,5883.03
500358,41,10.6,6741.99,6239.45,3,12.2,62.51,41.7,59.7,4968.31,3303.49
500359,38,3.8,6158.44,6183.55,3,14.7,213.6,62.3,48.5,23196.62,12189.37
500360,39,16.5,9559.98,8047.39,3,40.4,402.08,50.6,33.8,87498.39,65744.59
500361,73,23.2,17201.84,14659.9,4,4.3,160.31,7.7,2.3,4658.15,4871.2
500362,27,0.0,929.42,938.56,2,33.0,93.4,83.7,64.4,21075.73,19379.68
500363,38,3.3,7276.92,7038.56,2,14.6,112.11,77.9,36.4,9918.23,6960.3
500364,32,0.6,11537.2,9272.87,5,40.4,492.9,80.4,66.2,162976.38,101244.94
500365,25,7.9,4169.5,4001.27,3,16.0,119.57,43.5,27.0,12802.02,7751.49
500366,48,7.4,9766.17,9981.43,2,18.5,82.31,44.7,21.2,8668.28,8028.07
500367,44,9.6,2082.5,1687.41,2,8.2,33.35,8.2,26.2,1712.92,2198.48
500368,34,5.2,4474.13,3766.36,3,14.1,154.79,26.6,59.3,13204.35,14384.22
500369,36,9.7,8380.92,7858.5,6,40.9,268.58,67.4,55.9,72697.41,75609.85
500370,35,10.2,6615.96,5570.53,1,12.9,26.66,29.5,28.6,2194.41,2475.91
500371,49,7.7,597.08,484.7,1,0.0,111.79,28.8,93.2,0.0,0.0
500372,25,3.9,7188.37,7436.6,1,22.2,96.65,65.3,54.3,18744.68,12403.94
500373,48,6.9,6440.92,6204.23,3,14.8,52.59,59.1,51.6,5487.13,4251.82
500374,69,31.1,17389.17,19128.89,2,7.2,77.86,17.7,27.9,2916.37,4587.96
500375,40,7.0,0.0,0.0,4,15.4,67.27,18.6,17.7,8735.68,4124.95
500376,29,2.7,2619.32,2522.82,2,26.4,121.01,96.3,23.3,18496.93,19710.7
500377,43,5.8,3119.44,2534.02,2,11.9,52.92,57.5,39.2,3584.47,3277.35
500378,28,1.9,1719.53,1365.09,2,18.5,100.98,76.8,53.7,12019.26,11906.19
500379,40,1.2,1100.69,1006.62,3,11.2,36.19,61.4,36.4,3304.52,2508.98
500380,45,6.4,6274.57,6579.94,2,22.5,118.45,55.0,34.3,17303.08,15178.42
500381,49,3.6,834.75,878.77,2,2.5,41.31,38.2,54.9,641.88,626.83
500382,50,8.1,5788.8,6032.67,1,17.6,168.94,27.3,28.9,13379.14,14937.85
500383,53,6.6,5202.26,4951.37,3,13.5,41.61,45.0,50.1,3851.79,3309.74
500384,71,24.5,35941.26,34018.15,4,10.9,60.57,6.9,10.2,4743.25,3889.99
500385,42,0.0,588.93,573.9,2,1.7,5.0,0.0,69.4,71.13,52.35
500386,40,7.1,3811.69,3289.57,3,14.0,120.98,60.1,40.1,10118.44,12251.23
500387,22,3.2,549.14,458.22,2,32.7,81.57,68.6,28.6,18845.1,19806.74
500388,45,8.8,11784.61,11962.87,3,35.0,332.92,76.6,47.7,75683.96,65801.34
500389,49,15.4,17692.58,17433.25,4,36.8,348.38,77.6,46.9,80795.83,65117.51
500390,56,21.2,6258.66,4655.2,5,7.1,126.96,0.0,19.9,4644.84,3031.3
500391,31,11.4,504.26,476.83,2,20.2,110.83,35.7,31.4,13810.85,13233.13
500392,27,5.6,6004.0,5221.47,3,14.8,191.67,38.8,43.9,21199.04,12193.94
500393,29,8.3,18329.39,17636.3,6,27.0,580.11,66.0,40.8,104311.78,73659.45
500394,34,11.2,16372.88,12101.23,7,11.3,344.11,89.8,73.2,21712.3,19769.74
500395,36,8.6,0.0,0.0,1,1.9,83.62,0.0,100.0,1235.47,887.85
500396,43,9.3,135.79,134.75,4,12.6,422.58,68.4,67.9,30900.96,31368.25
500397,25,1.5,2055.53,2047.62,3,30.7,142.53,95.7,41.2,22334.14,29674.36
500398,47,8.7,8928.37,8198.31,2,14.1,173.12,38.9,55.4,20588.64,8040.64
500399,54,3.7,636.62,594.95,1,3.4,7.31,22.6,87.1,153.78,162.11
500400,71,20.1,24168.02,21666.7,4,7.4,364.06,30.2,12.9,17644.52,16362.14
500401,73,28.9,16893.91,15108.38,5,1.1,53.3,23.7,13.1,501.84,385.81
500402,60,3.6,9973.33,8406.08,6,8.0,33.03,13.9,32.2,1814.24,1542.56
500403,24,4.4,1127.19,1117.07,1,15.7,100.66,87.6,40.7,9443.04,11129.67
500404,42,3.3,527.55,403.61,2,15.7,148.05,77.5,40.5,13625.34,16167.73
500405,46,24.3,19710.12,22458.74,4,5.3,195.97,15.7,13.3,6301.26,4883.61
500406,24,4.6,780.48,869.3,3,29.2,73.05,76.9,25.2,13253.72,8759.65
500407,38,13.0,10177.97,9680.98,5,46.7,437.16,57.5,54.6,120544.38,123201.58
500408,61,10.8,586.95,480.03,1,5.5,34.78,30.9,51.0,986.91,924.52
500409,42,7.0,11528.62,11577.75,5,37.9,100.84,60.4,33.7,30483.37,25162.61
500410,30,1.3,2956.46,2803.2,1,32.1,39.53,91.0,37.5,9567.12,7014.69
500411,31,0.4,820.98,642.64,2,20.5,77.39,81.4,29.5,9603.53,8617.91
500412,57,5.3,668.46,584.86,2,2.5,108.85,6.5,66.2,2004.81,1508.23
500413,36,0.9,2028.49,1657.7,2,28.9,70.02,83.1,51.8,12227.14,14231.6
500414,45,8.6,7019.82,6079.93,6,25.4,239.16,58.3,32.1,39587.32,31004.43
500415,59,5.0,3967.1,3776.18,2,14.7,92.52,44.0,15.8,6939.3,7141.11
500416,24,2.1,1260.69,1158.46,2,18.6,112.11,76.8,71.9,8851.11,11029.47
500417,26,2.5,1597.16,1554.62,1,27.1,63.83,82.8,62.2,9771.66,12677.1
500418,56,13.6,0.0,0.0,5,30.1,317.45,69.5,54.5,71152.87,64818.03
500419,41,5.0,1680.74,1698.21,1,6.4,5.0,40.5,83.1,227.89,160.94
500420,43,1.7,4067.02,3201.35,2,10.6,34.88,19.4,43.5,2137.9,1532.14
500421,73,18.9,30242.55,26113.58,5,3.1,198.35,11.0,15.4,4626.49,4398.69
500422,63,28.5,17587.52,14035.29,3,6.5,199.86,4.5,8.7,6197.76,8950.53
500423,25,9.8,2730.1,2595.71,3,9.6,202.06,65.2,60.0,10830.74,7782.49
500424,45,4.5,18961.21,18763.67,5,24.5,284.02,33.4,33.6,47674.51,31102.49
500425,54,22.6,37164.81,37332.19,4,3.2,253.18,7.3,0.9,5036.47,3605.51
500426,62,2.2,723.54,639.74,1,3.6,48.23,31.6,75.7,841.92,1100.48
500427,44,4.4,8062.88,6744.81,1,11.4,66.48,72.6,31.6,4427.93,5256.1
500428,23,2.4,2136.26,2265.34,2,19.3,67.18,92.6,45.4,10958.17,5605.2
500429,35,2.9,7871.93,6936.34,2,11.9,171.76,45.0,39.8,16293.86,6729.53
500430,67,30.2,18044.4,12546.27,3,6.5,204.11,5.4,7.9,9899.45,6164.55
500431,65,14.8,25139.64,21397.6,3,6.0,232.74,23.9,16.7,7857.26,7237.64
500432,37,2.3,519.0,498.99,2,14.8,121.18,95.0,42.0,8313.79,6324.22
500433,45,7.7,2834.01,2440.46,1,9.3,248.46,32.3,60.5,14238.5,16585.79
500434,24,2.3,0.0,0.0,1,25.2,91.04,99.2,15.7,18622.19,15829.68
500435,30,3.4,3258.54,3069.48,3,12.5,122.16,86.0,21.1,8207.4,7006.96
500436,63,3.8,1004.63,662.55,2,5.7,64.55,6.4,70.8,2816.29,2418.59
500437,25,2.5,3516.08,2890.66,1,20.0,86.89,95.9,14.5,9803.72,8313.47
500438,28,3.7,1888.43,1918.61,2,17.6,31.17,89.4,50.2,3706.39,3827.01
500439,29,2.4,2358.19,1985.25,2,12.8,83.41,34.3,31.4,5544.2,5583.56
500440,39,3.6,4872.06,3955.18,1,16.4,85.03,52.3,38.1,9343.62,10019.32
500441,36,6.6,515.32,441.82,2,6.9,103.86,32.1,86.0,6284.52,4164.56
500442,37,5.5,4561.42,4210.12,3,15.1,129.96,27.7,33.6,15910.57,12885.26
500443,41,0.8,154.06,148.94,2,0.6,66.71,22.3,82.2,261.82,235.81
500444,65,25.1,16011.37,15279.47,2,8.3,272.54,18.4,15.6,19339.89,13670.44
500445,62,4.6,919.86,813.76,1,3.7,116.02,19.3,77.5,3160.94,2591.53
500446,32,6.3,5657.5,5505.75,2,16.9,44.55,47.5,20.0,5265.46,5247.47
500447,69,3.4,1220.44,1183.19,1,7.0,5.0,13.2,86.9,174.45,187.32
500448,21,11.6,22488.79,17185.72,6,29.6,285.14,69.8,24.8,55338.39,53659.52
500449,61,15.4,15775.53,13684.22,4,2.4,76.44,22.5,4.6,1117.37,1153.2
500450,27,8.7,15653.54,18465.43,3,39.2,458.86,57.7,64.6,114722.98,95881.62
500451,30,14.3,9992.64,8052.43,5,26.1,366.69,100.0,31.4,54226.89,65697.55
500452,29,2.1,2865.79,2549.29,1,13.4,76.58,98.2,26.5,5602.51,4081.69
500453,73,19.6,18416.02,21136.29,3,5.5,230.12,3.3,21.6,10063.5,5657.46
500454,25,8.6,3745.54,3313.44,1,20.5,201.51,52.5,28.9,23309.62,23445.76
500455,42,3.6,1832.33,1693.32,1,14.9,150.08,61.8,27.2,17837.12,13830.61
500456,78,22.2,19850.2,17725.88,5,2.7,144.12,20.8,3.5,2580.3,2129.39
500457,25,4.5,2698.32,2695.02,2,25.7,19.4,82.0,21.0,3103.48,2763.77
500458,41,1.5,1095.6,1152.02,1,5.2,83.34,21.0,100.0,2473.64,2627.54
500459,28,5.3,2412.92,1853.39,2,14.5,51.39,76.7,51.8,4252.59,4277.13
500460,32,9.5,12225.53,12230.63,4,22.6,227.6,59.0,27.3,41818.63,32146.01
500461,46,2.5,227.88,229.09,1,7.4,76.77,18.7,97.2,4091.3,2578.5
500462,37,5.9,235.26,185.21,2,5.4,58.29,15.1,76.2,1692.62,1662.84
500463,40,1.8,0.0,0.0,2,4.7,75.17,28.9,100.0,2433.04,1328.09
500464,18,6.6,4682.37,4056.33,2,4.3,176.8,0.0,30.0,5490.4,2149.63
500465,26,4.2,7990.02,7448.82,1,10.8,146.2,52.4,46.3,9804.5,3580.65
500466,34,4.5,3422.54,2789.31,2,9.4,188.67,71.5,46.8,13470.13,9473.54
500467,27,2.9,233.01,254.14,2,34.9,21.08,63.0,24.0,4507.67,3435.55
500468,38,11.3,6632.24,5059.06,2,3.5,131.19,56.4,21.2,2804.47,2028.28
500469,34,7.2,5324.74,6629.21,2,16.0,118.92,50.0,30.1,9292.27,12245.83
500470,41,7.0,2623.79,2236.04,3,5.4,176.6,69.8,50.5,6135.46,5160.91
500471,36,19.9,769.75,568.01,2,5.8,21.27,0.0,95.3,792.79,576.29
500472,25,2.4,1265.74,912.33,1,13.3,84.45,84.3,15.2,8151.1,5233.01
500473,72,23.6,14990.63,12131.64,4,6.9,136.82,0.0,24.5,7463.78,4364.61
500474,32,1.3,2620.78,2388.74,1,37.7,77.43,94.4,35.4,21753.64,17619.6
500475,38,2.8,23881.67,18385.33,6,28.7,369.89,78.4,41.6,46410.54,66772.65
500476,47,10.1,22537.62,16238.51,3,8.5,515.91,37.0,56.6,31466.72,32270.91
500477,29,2.2,1628.35,1537.26,2,30.3,68.31,100.0,60.2,12368.59,13644.57
500478,26,1.5,2337.11,3009.55,2,23.0,76.86,85.7,35.9,14018.14,9435.61
500479,40,11.1,3551.08,2400.2,2,13.7,156.58,40.8,50.3,11802.5,12818.17
500480,39,7.5,3761.29,3786.32,2,14.4,175.05,51.0,26.8,18762.9,9521.18
500481,37,9.6,7367.27,5914.81,2,22.8,130.97,27.8,41.6,24317.18,19446.99
500482,42,4.9,8832.92,8139.17,2,16.8,174.67,37.1,28.1,19679.2,20641.95
500483,53,9.3,3209.05,3001.82,2,12.2,93.85,50.1,37.6,7789.92,5476.36
500484,66,20.9,20653.66,16748.97,3,3.3,169.87,11.2,17.6,3480.35,3218.55
500485,41,8.1,5930.44,6588.1,2,19.0,192.86,50.4,40.2,34124.46,16071.44
500486,41,1.9,6188.62,5330.71,2,15.9,132.37,28.5,17.8,15731.57,13781.21
500487,46,7.6,9526.68,10514.34,5,36.9,460.22,61.5,38.8,106132.59,117940.06
500488,39,8.8,3746.52,3184.06,3,16.5,197.14,41.0,32.8,11857.3,13307.51
500489,47,11.2,3111.52,2545.09,2,8.3,57.35,23.4,25.6,2935.63,3570.86
500490,29,4.6,4968.08,4629.96,2,19.7,183.99,53.4,22.4,26404.41,23490.03
500491,28,1.6,414.74,386.32,1,1.9,85.67,37.7,42.8,1329.52,919.38
500492,67,31.2,19770.39,14788.68,3,6.5,196.59,15.0,25.1,10271.39,7834.92
500493,32,7.1,3850.8,3902.22,4,32.5,262.3,61.5,36.3,55852.88,56313.92
500494,44,6.3,49.81,39.04,1,2.6,130.68,19.7,45.0,1772.29,1324.85
500495,31,5.9,7402.84,5928.25,2,10.7,81.7,56.7,50.5,6452.43,5774.23
500496,39,1.1,434.32,361.15,1,6.4,5.0,13.4,100.0,239.2,165.96
500497,40,9.9,8122.97,8002.2,2,12.8,182.39,51.1,37.1,17659.14,12378.39
500498,32,4.1,646.49,680.38,2,29.7,35.2,88.2,55.9,7796.24,7766.21
500499,54,30.1,17540.59,18853.81,4,2.0,316.53,21.0,21.5,4254.61,3779.38
500500,48,8.3,11273.29,8334.85,7,12.5,301.13,79.4,52.6,25144.43,25107.75
500501,26,1.4,7808.21,7353.6,3,7.6,110.5,57.8,53.9,7693.95,4482.38
500502,25,0.0,1870.4,1642.31,1,33.1,11.88,71.7,33.2,3606.05,2439.63
500503,45,6.3,7433.09,6746.3,1,8.5,170.22,51.4,6.7,9754.47,7196.96
500504,34,3.0,2722.78,2778.82,3,9.5,199.84,64.3,22.7,10089.69,11195.8
500505,56,5.1,589.19,511.21,1,1.2,40.38,9.3,75.7,297.12,283.39
500506,46,5.5,1019.26,884.99,1,4.5,69.6,9.2,100.0,1729.67,2115.65
500507,60,20.0,0.0,0.0,5,5.8,92.76,8.2,8.9,4062.58,3127.95
500508,40,9.6,17565.1,17447.25,5,26.1,671.45,54.1,32.0,57885.1,87804.24
500509,46,0.0,300.08,246.05,1,6.5,68.23,46.3,78.1,2187.97,2203.85
500510,32,4.9,1329.3,1342.21,2,16.7,228.23,38.1,43.8,23839.94,21121.95
500511,18,6.3,1287.77,876.69,1,2.2,67.42,8.5,91.9,980.07,745.06
500512,28,3.7,3376.36,2646.77,2,21.4,86.22,79.2,30.0,12032.38,11409.48
500513,29,6.7,3659.77,3168.74,3,19.6,98.7,51.1,18.9,13776.27,12159.32
500514,41,1.9,1810.63,1489.66,1,30.2,103.54,92.2,39.4,16024.37,18626.88
500515,64,20.3,14028.04,12766.97,4,6.4,126.7,24.3,15.2,4747.81,5702.68
500516,60,28.4,20805.67,19090.07,5,5.9,297.07,7.8,7.1,7834.42,11292.24
500517,60,18.1,26233.46,24307.78,2,7.2,194.71,20.6,28.1,9619.93,8929.99
500518,20,9.1,3012.57,2666.25,4,10.7,123.88,23.7,64.3,7411.77,6754.53
500519,64,19.9,9925.76,9150.8,6,7.4,66.84,19.6,7.5,3476.93,3273.26
500520,45,0.0,1027.48,1120.21,1,7.5,107.5,45.8,69.9,4952.7,4786.8
500521,68,17.1,19066.66,18433.54,4,3.5,338.2,16.1,21.9,6913.12,6891.03
500522,46,2.1,463.96,364.31,1,2.3,75.42,19.7,80.0,1346.59,1235.97
500523,24,1.6,1965.57,2011.39,2,25.3,93.87,78.3,51.3,15173.81,7789.51
500524,47,11.8,18893.09,17571.01,8,26.5,296.65,66.6,29.5,50552.64,47467.74
500525,30,3.0,2778.42,2587.87,3,16.6,77.61,26.4,41.4,7660.36,7161.69
500526,35,11.4,806.88,777.55,1,8.3,52.71,21.0,94.0,3830.09,2729.54
500527,32,2.8,622.77,543.72,2,15.0,70.29,74.5,75.6,7259.45,4478.27
500528,40,12.6,722.25,578.01,1,3.1,28.76,27.3,42.3,699.22,568.56
500529,20,5.6,11758.49,11504.67,4,15.1,224.16,42.6,32.7,24919.55,17490.56
500530,62,21.6,25784.03,28300.46,2,6.4,260.25,20.1,1.6,10327.56,10776.97
500531,32,6.0,8267.04,7767.53,7,20.7,170.11,58.1,60.3,23320.37,24290.04
500532,44,2.8,13342.66,14530.97,6,30.0,359.75,68.9,25.8,83178.72,69076.64
500533,55,28.0,16560.04,10961.28,3,6.9,51.92,21.9,23.1,1690.35,1768.73
500534,59,5.9,933.61,674.62,1,2.8,38.98,29.2,98.4,692.14,600.44
500535,24,2.0,2791.51,2278.24,2,15.4,129.89,61.9,26.3,10115.29,11076.2
500536,25,6.2,3350.7,3120.44,3,12.7,204.23,54.5,15.0,12654.59,16397.11
500537,52,25.6,16477.3,17041.0,4,8.3,232.26,14.1,0.0,14169.03,13238.19
500538,42,0.0,509.0,449.89,1,6.8,81.92,25.9,80.5,3920.71,2802.5
500539,68,21.5,19186.29,15057.79,6,0.9,182.57,16.5,6.9,1046.92,809.84
500540,37,9.9,4161.5,3864.78,3,18.8,128.85,19.8,18.7,12358.43,16144.78
500541,33,4.5,5243.27,4569.98,3,13.5,99.18,46.0,23.2,9038.17,9040.49
500542,26,2.0,4088.91,4359.8,2,19.9,22.02,92.2,14.9,2219.91,2524.09
500543,35,2.4,1936.49,1910.47,1,13.7,73.03,61.5,9.2,6137.02,5189.76
500544,24,3.9,1140.39,1126.23,2,15.9,135.46,75.9,63.8,13214.91,6305.56
500545,61,20.0,21082.74,17853.11,5,6.2,125.03,29.1,17.5,5025.34,5483.96
500546,40,5.8,7141.2,5518.09,1,9.1,111.54,7.1,21.5,7313.01,7375.06
500547,65,3.3,374.89,331.3,1,4.1,59.09,38.8,69.7,1343.51,2019.83
500548,25,8.1,3959.43,3701.23,1,17.6,214.91,49.4,17.4,17881.77,19353.59
500549,35,10.5,6621.02,6817.84,3,23.4,133.98,50.9,7.9,23029.17,21534.16
500550,33,9.6,7632.44,6261.52,2,21.9,71.63,76.5,45.1,9077.4,10436.08
500551,39,8.9,1244.02,903.91,2,2.2,119.87,31.2,86.8,1571.5,2084.14
500552,39,7.4,1720.81,1819.82,2,18.2,221.88,26.4,24.2,27745.98,26140.25
500553,33,0.0,2963.33,3018.1,1,10.0,5.0,33.0,20.6,321.1,280.39
500554,38,0.2,678.13,738.64,1,3.2,53.7,19.6,84.1,1267.45,979.69
500555,41,4.5,3908.67,3215.33,1,16.3,72.24,28.6,37.6,10410.4,6840.65
500556,49,8.3,7644.5,8134.19,7,30.2,418.37,70.9,62.1,85460.77,78742.42
500557,31,8.1,1360.38,1380.29,2,16.6,109.08,37.0,33.0,7600.1,13008.1
500558,62,7.9,369.25,279.65,2,5.4,59.41,28.4,70.7,2071.81,1470.1
500559,44,4.9,6431.04,5161.89,1,5.9,160.17,60.5,54.8,6926.86,5339.17
500560,53,4.7,7614.43,6273.57,2,6.9,157.3,44.5,23.9,6907.77,7135.53
500561,54,12.2,16371.44,13069.0,6,52.7,608.55,91.2,74.7,175398.03,131198.69
500562,60,5.6,1876.09,1534.62,1,1.7,62.3,46.4,62.5,703.7,564.3
500563,41,0.0,780.29,788.78,1,10.1,42.38,21.6,75.6,3353.77,2289.73
500564,42,5.4,18939.56,15459.61,8,35.3,142.54,70.8,76.7,34859.71,34162.7
500565,47,12.7,457.22,279.93,1,1.0,42.81,38.0,71.6,327.74,294.92
500566,48,14.1,241.87,211.65,1,7.0,5.0,44.2,61.0,225.55,159.26
500567,72,14.9,14404.42,14256.69,4,10.7,219.81,27.0,24.2,17935.06,12453.2
500568,47,6.6,2482.57,2912.27,3,15.9,149.85,42.7,0.0,21766.15,11760.53
500569,37,7.1,8261.39,8935.2,3,37.9,326.81,35.9,20.5,81366.58,58249.08
500570,32,2.3,2251.53,2115.68,3,9.0,63.36,76.1,64.6,3842.93,3531.69
500571,38,10.8,4935.47,4280.13,1,7.7,49.12,48.2,49.0,1940.1,1712.49
500572,24,2.8,2588.91,2862.99,2,16.1,45.24,76.6,28.4,6221.37,4558.17
500573,38,9.6,6451.01,5421.74,3,11.7,92.97,26.4,22.6,7770.73,7357.19
500574,43,6.3,3461.36,3415.91,2,16.7,146.42,61.6,33.7,18654.63,14230.2
500575,33,2.5,3563.71,3132.52,3,6.7,251.57,14.3,36.0,11390.44,9179.77
500576,72,32.4,30326.78,20042.86,4,8.6,118.64,8.0,0.0,6707.86,6742.94
500577,38,10.8,14885.92,13608.93,3,26.1,699.26,49.9,36.4,117002.53,128478.97
500578,27,4.8,459.79,389.65,2,8.4,30.88,17.7,80.0,1327.76,1730.89
500579,48,3.2,7578.15,6854.66,5,21.8,392.47,79.7,11.0,50364.13,32704.74
500580,31,1.1,377.34,341.53,1,11.2,103.68,0.0,96.3,9341.08,5032.46
500581,56,13.5,28087.13,32874.03,3,6.6,97.06,6.2,5.9,4117.25,3776.5
500582,30,4.2,12611.19,11691.14,6,38.2,280.26,47.5,39.8,65395.84,72770.49
500583,70,23.5,21256.05,19836.41,4,3.6,362.32,4.3,18.7,8900.31,9594.28
500584,29,2.6,1328.72,1086.68,1,7.7,285.54,41.3,44.2,16435.46,11619.38
500585,33,8.7,2127.67,2114.57,3,10.7,128.65,45.5,34.8,7976.78,7105.16
500586,42,6.9,11908.06,9357.54,4,38.2,360.35,72.9,52.4,108831.89,91367.06
500587,34,9.6,6507.39,5328.6,3,19.6,51.46,39.3,22.3,8755.72,4598.14
500588,41,11.6,10992.57,11202.13,5,33.2,79.44,73.5,62.0,20563.1,18052.15
500589,27,2.9,1215.3,1116.98,1,33.6,55.87,80.4,68.8,7628.76,12015.72
500590,34,3.8,5867.56,5757.88,1,12.4,117.12,53.1,30.8,10287.25,6489.8
500591,59,27.8,37195.32,34441.25,3,9.8,209.66,15.3,0.0,9690.2,12377.78
500592,25,1.6,0.0,0.0,1,31.8,64.74,78.6,29.0,15572.0,8193.94
500593,53,5.0,8524.66,8352.07,2,8.5,133.9,40.1,3.1,6927.05,6783.75
500594,61,0.5,3470.47,2821.2,3,13.6,129.36,47.6,44.7,13603.68,9944.37
500595,40,2.3,5443.25,4850.17,1,12.5,113.05,20.4,40.9,9488.21,9485.93
500596,24,6.4,3495.02,3258.46,2,19.3,157.63,32.0,55.8,24832.21,15480.89
