Customer_ID,Annual_Income,Monthly_Income,Income_Growth_Rate_Pct,Disposable_Income,Total_Debt,Credit_Card_Debt,Debt_to_Income_Ratio,Number_of_Credit_Lines,Payment_History_Score,Late_Payments_Count,Avg_Days_Late,On_Time_Payment_Pct,Credit_Utilization_Pct,Total_Credit_Limit,Available_Credit,Oldest_Account_Age_Years,Avg_Account_Age_Years,Employment_Tenure_Years
900175,37619.88,3138.08,0.22,6764.69,62280.0,10531.55,47.98,6,467.39,8,15.3,64.11,71.85,12369.57,4310.3,11.99,6.42,6.17
900176,87273.46,7257.96,5.41,21085.32,31569.5,6782.37,25.29,6,697.42,2,7.19,94.88,35.57,23494.95,14561.33,13.57,7.03,9.35
900177,71394.72,5978.17,5.95,21994.7,32189.43,5270.17,30.27,5,525.58,8,11.69,73.97,43.81,20054.77,2371.89,9.11,4.09,5.57
900178,105700.98,8658.66,8.19,32011.3,10430.22,1045.9,16.98,7,604.31,1,3.08,87.29,29.95,32585.76,20356.09,15.83,10.51,8.81
900179,35471.3,2973.16,4.24,13307.78,35449.18,6295.11,32.4,3,427.08,9,17.86,79.59,46.21,13837.03,10432.55,5.42,3.38,5.79
900180,67131.06,5645.0,-0.35,11265.18,64533.47,7584.14,32.13,6,559.98,7,1.79,79.85,45.02,24296.91,6564.26,15.85,9.32,9.33
900181,75519.67,6244.55,-0.08,19165.95,22075.72,7188.36,22.13,6,606.34,5,5.33,90.26,39.91,20890.23,7026.47,13.54,1.67,7.04
900182,40395.28,3365.82,-1.23,9056.66,33803.52,7416.23,28.07,3,425.11,10,14.73,72.27,54.8,9467.38,27.75,1.81,0.67,0.0
900183,90713.13,7576.26,4.06,13083.17,19680.7,4787.65,26.26,2,739.22,2,0.0,100.0,24.98,8810.99,9011.92,1.59,2.69,1.79
900184,49753.78,4155.67,0.81,3360.55,54591.89,9629.45,41.76,4,397.0,7,6.31,72.51,65.1,10483.16,3735.06,7.01,2.02,4.12
900185,57503.79,4828.36,2.8,13908.66,54085.51,5070.1,32.16,7,850.0,0,0.0,100.0,51.53,25042.59,12038.72,19.12,10.35,10.6
900186,102621.44,8555.34,5.77,23383.36,21586.08,1215.51,15.66,5,839.8,0,0.0,100.0,19.71,24745.21,13206.19,9.65,4.12,5.32
900187,79897.36,6597.01,7.2,22186.65,24456.66,5093.62,27.1,6,693.33,2,4.24,96.12,39.83,19275.92,14312.97,14.95,4.82,9.66
900188,39234.82,3283.3,4.94,11881.13,36572.9,5869.15,43.14,5,631.23,6,10.24,86.79,49.96,8410.34,8460.13,7.97,5.94,8.23
900189,107805.45,8934.83,7.45,22654.09,10760.24,3650.76,12.06,6,599.5,3,9.3,89.57,41.33,15997.0,15451.39,8.45,5.49,6.98
900190,19003.86,1597.82,3.64,11322.63,61481.52,4792.67,46.39,5,790.05,0,1.04,100.0,51.57,10758.16,5885.8,10.23,5.73,7.47
900191,78979.12,6793.73,4.87,30302.91,38913.58,4231.2,26.79,5,647.0,6,7.74,94.35,22.83,27941.25,17535.5,15.72,6.98,8.8
900192,85813.32,7105.85,6.45,19684.08,21602.41,3303.05,16.84,5,562.75,2,8.74,83.12,31.42,24099.98,14603.75,15.48,8.49,8.95
900193,34544.59,2902.32,4.59,10053.71,46144.15,11067.7,35.39,7,539.96,4,8.81,88.75,46.24,14708.8,14328.91,8.62,3.18,7.18
900194,35015.27,2952.56,2.46,1731.31,51080.67,9303.24,37.95,3,833.64,2,2.02,100.0,43.44,7146.46,7747.23,3.18,0.89,1.36
900195,43792.02,3689.94,4.31,12743.1,36514.11,8013.99,37.91,4,684.4,0,7.21,84.09,50.98,9263.58,9896.14,10.46,3.4,6.31
900196,75483.68,6261.93,4.06,19371.24,39077.86,5621.71,29.48,6,654.46,6,7.42,89.02,49.41,25243.11,8197.56,9.91,6.73,9.92
900197,110857.92,9233.95,5.99,23400.2,9797.52,342.69,10.84,8,764.28,0,9.78,94.7,14.2,27026.88,18273.16,13.04,6.3,12.38
900198,68572.62,5799.14,2.33,8582.08,50435.83,12130.79,43.6,6,595.23,3,5.16,91.1,50.35,13746.05,10357.86,10.58,6.79,6.0
900199,32711.02,2737.79,0.58,3042.41,63305.59,10651.2,44.68,6,553.7,4,3.9,86.17,62.2,14541.23,4363.68,8.4,5.52,6.55
900200,53626.45,4471.08,3.85,21269.38,48587.47,5556.53,32.7,6,634.85,0,8.6,91.61,47.94,17767.74,4246.95,8.57,5.71,1.29
900201,15000.0,1258.17,2.59,500.0,48274.04,9537.41,44.66,5,732.93,2,2.24,91.18,66.83,6461.44,0.0,9.47,3.94,5.96
900202,99523.23,8313.52,6.33,21685.73,17265.49,5257.09,21.62,8,602.54,3,6.78,81.93,33.74,23270.11,15171.14,18.14,10.1,12.55
900203,77354.53,6362.06,2.03,10394.1,36368.15,7159.18,24.76,4,656.16,6,7.8,80.01,58.61,4624.64,0.0,1.8,0.46,3.05
900204,91888.22,7577.01,7.84,18179.88,15805.46,7083.84,20.28,5,759.95,2,6.42,92.89,42.18,26923.34,11319.92,7.74,3.73,7.61
900205,15000.0,1229.19,1.68,5742.22,66920.27,12818.88,49.84,4,723.46,1,0.0,95.56,65.48,14552.66,7771.63,13.0,6.83,5.27
900206,27072.82,2309.14,0.98,3113.15,65706.08,12817.63,40.17,5,629.87,2,4.3,89.32,63.29,17944.47,6936.71,9.13,4.96,5.64
900207,28345.87,2337.23,-0.09,1889.15,61464.77,12167.44,43.08,4,370.81,14,14.23,56.92,77.74,8898.51,0.0,4.67,3.31,6.56
900208,49002.56,4044.7,1.64,7593.48,51372.25,9317.9,34.07,5,443.16,9,9.43,78.83,49.72,14327.37,7456.5,8.56,5.62,8.97
900209,65028.21,5486.67,3.8,12274.14,48331.59,6782.95,31.44,5,630.46,4,9.79,87.88,41.56,20363.12,15631.56,18.94,10.72,7.63
900210,45944.97,3894.43,5.57,11883.59,42316.0,5146.05,31.78,5,718.23,5,2.77,83.59,50.14,17008.09,4731.72,12.94,7.01,6.4
900211,82476.84,6949.3,8.76,22865.5,17279.45,6092.39,22.51,7,697.68,3,3.18,86.98,52.06,25969.46,8763.6,16.1,6.87,9.71
900212,66013.16,5459.45,0.42,6641.7,64983.68,9384.21,29.36,7,761.43,0,0.89,93.63,44.28,29328.78,22538.0,19.57,11.67,13.1
900213,102087.42,8442.56,7.0,17336.57,2043.25,3180.65,24.88,6,824.69,1,3.72,99.61,30.13,22629.58,16044.48,11.3,10.72,9.5
900214,76953.02,6363.49,4.39,16484.27,17946.2,5114.82,29.24,5,612.49,3,6.54,85.17,45.65,11523.44,9364.31,6.8,5.73,3.59
900215,44786.76,3773.2,3.9,2756.02,45893.41,10453.78,34.56,6,638.01,4,7.11,92.28,61.87,7882.48,4040.04,8.58,1.09,4.21
900216,46902.47,3943.13,0.25,16234.76,45532.84,7002.12,32.61,7,751.01,0,0.0,100.0,12.67,25123.13,15668.43,15.49,10.96,12.31
900217,123871.46,10287.25,10.23,29295.71,9276.47,2224.12,18.86,6,850.0,0,0.0,100.0,22.88,25882.05,24598.46,14.77,8.39,10.28
900218,78836.04,6613.16,7.37,17742.05,10352.91,6155.35,27.21,6,850.0,0,4.42,99.09,26.57,27909.99,22754.3,23.1,10.02,12.96
900219,40970.55,3415.82,6.87,8283.19,44813.17,12071.45,50.86,5,661.11,4,8.99,83.83,58.5,9775.9,5573.13,11.59,5.97,6.61
900220,76310.49,6371.11,2.69,16934.63,39299.29,9580.66,34.87,6,516.83,6,10.66,76.05,57.62,12530.99,10612.01,7.39,3.07,7.36
900221,66573.81,5587.99,4.58,6803.88,58067.42,9051.65,36.73,8,770.99,0,0.0,100.0,27.67,22403.02,14460.62,21.15,9.81,11.1
900222,77535.09,6399.06,7.56,19349.56,12893.58,4506.5,24.79,1,576.81,4,10.38,80.3,50.15,3902.5,7194.71,0.5,0.23,0.28
900223,46424.93,3811.47,4.91,3329.45,57186.75,7856.94,47.21,6,639.48,2,8.29,85.44,52.61,18127.27,13477.62,18.75,9.56,13.84
900224,86638.89,7212.84,5.63,22477.58,27419.72,2614.43,29.69,7,666.58,6,5.28,81.21,45.17,23431.45,19181.93,15.63,10.1,12.64
900225,57019.54,4695.58,2.07,14833.54,30534.02,6703.78,32.52,4,615.63,9,12.5,82.74,42.43,6795.8,2660.17,7.17,2.13,3.31
900226,46469.42,3854.38,-1.11,10861.81,52747.29,5404.31,37.69,6,528.99,5,10.25,75.55,43.68,12454.5,1809.08,11.47,2.6,6.93
900227,90797.27,7330.29,4.51,17484.85,8762.14,4080.94,21.32,4,706.59,4,0.8,88.22,46.99,19507.42,8151.2,9.6,5.22,4.77
900228,89563.34,7465.47,5.55,15344.55,26799.34,2704.41,34.45,7,850.0,0,0.0,100.0,26.48,29916.46,18470.95,15.82,9.16,9.15
900229,26122.26,2164.17,5.43,500.0,53791.24,6723.5,46.74,6,758.92,3,0.0,100.0,45.39,14610.73,11538.67,14.97,7.49,7.02
900230,52822.2,4443.86,3.7,14827.09,26831.24,5277.63,30.63,6,705.57,3,5.89,91.01,33.72,14218.76,8829.71,16.3,5.44,7.29
900231,57457.77,4824.85,3.56,12843.81,54116.73,3894.09,31.65,6,553.46,4,11.43,85.95,50.0,13488.2,9361.95,1.45,2.75,0.0
900232,73809.61,6057.89,4.71,13726.88,14910.25,5952.32,39.3,8,480.68,7,18.87,67.7,52.67,20630.4,14580.44,9.9,6.11,4.3
900233,98562.85,8289.56,8.91,18934.2,18920.28,4457.08,38.42,7,542.02,8,7.5,75.69,37.09,17858.07,10009.61,8.99,5.99,8.42
900234,53228.9,4423.65,3.65,500.0,64269.69,10525.72,37.54,5,696.53,3,7.95,93.92,45.41,13031.09,9020.66,16.19,8.74,9.1
900235,81364.5,6773.76,5.58,21646.24,26894.2,3498.13,25.22,8,844.88,0,1.77,98.0,36.56,30372.78,13914.32,16.52,9.43,10.7
900236,59198.08,4937.18,6.1,20910.57,35562.39,7247.32,25.98,3,847.46,0,1.05,100.0,32.21,11143.73,5244.45,9.46,3.74,5.43
900237,88742.87,7374.13,3.95,25618.88,29065.76,4519.62,24.97,6,633.99,4,3.16,98.27,32.29,24923.2,11523.59,12.68,8.93,7.48
900238,56010.01,4720.55,2.69,13724.24,57579.79,5890.71,41.2,6,816.33,2,3.1,98.63,34.99,14386.47,4054.81,9.21,6.5,7.75
900239,71147.88,5973.74,2.14,18079.31,30049.38,7996.51,29.54,6,538.26,4,1.54,86.59,44.54,18874.03,15139.4,8.64,6.68,4.92
900240,114590.52,9503.51,10.43,27168.45,0.0,2639.59,21.47,4,738.44,2,2.82,98.37,37.78,20813.45,14267.81,3.45,6.0,5.05
900241,68833.81,5752.23,2.68,15503.65,46278.83,7073.2,31.86,4,556.44,8,9.36,84.65,39.14,6888.83,6416.18,7.37,3.54,3.85
900242,81430.41,6810.25,4.73,18434.92,7937.66,6604.21,17.44,2,603.43,6,8.68,91.1,45.3,11881.13,14665.13,9.69,3.42,5.9
900243,35027.16,2880.04,-1.79,6657.28,94522.6,16764.86,52.34,6,641.12,4,3.3,89.23,63.24,16741.56,8239.57,19.6,9.14,7.56
900244,29953.24,2503.5,0.9,500.0,37785.35,10273.13,36.62,4,740.08,0,2.58,88.99,49.86,14440.78,3794.69,8.55,2.82,2.04
900245,30120.4,2507.75,4.19,4874.48,61872.29,8647.12,43.27,7,462.18,8,15.74,76.4,55.08,18240.84,11821.65,15.36,9.78,11.44
900246,72396.24,5976.95,5.44,11420.12,49141.92,9909.1,34.57,6,609.91,9,0.0,85.63,60.48,32145.67,17950.65,17.8,7.84,7.85
900247,60817.89,5117.78,3.48,19812.16,23110.16,10967.3,32.63,6,772.62,1,5.65,97.6,35.98,19818.97,13201.23,14.97,6.14,6.46
900248,73545.61,5934.18,8.58,19844.77,28785.98,4143.58,27.58,4,651.46,8,13.2,79.77,43.45,17897.75,7562.94,12.46,3.29,9.76
900249,41819.15,3499.16,1.81,8031.98,47696.62,7664.17,48.26,5,627.44,4,2.89,94.06,45.37,6910.49,8301.38,7.63,5.49,1.65
900250,117160.78,9946.88,8.98,29182.07,0.0,0.0,10.87,7,844.39,0,0.77,100.0,36.4,13593.18,18347.13,6.1,3.84,7.79
900251,125908.3,10544.96,8.44,28057.43,12617.22,2035.02,12.92,4,598.28,7,12.15,82.68,45.23,18425.33,9369.5,7.73,4.32,6.72
900252,58666.25,4840.13,7.54,11722.04,43723.19,8263.7,35.66,4,608.94,7,6.69,84.42,49.96,13701.49,3842.85,4.06,3.76,4.63
900253,99496.92,8200.22,7.55,24109.01,31538.63,2801.25,16.67,6,686.71,2,4.96,91.9,36.72,28474.86,22952.22,19.0,10.89,13.46
900254,109108.48,9112.54,6.93,26427.54,16760.09,4812.77,14.27,7,500.63,8,17.47,72.07,37.93,27494.22,15090.68,15.03,5.93,10.73
900255,52276.57,4337.12,7.28,7277.63,32928.09,5889.71,36.99,4,809.32,3,0.0,100.0,39.58,20723.07,7352.08,13.42,5.53,7.77
900256,71153.68,5962.55,3.95,20664.54,29682.74,9110.86,38.17,7,666.31,7,12.22,75.34,51.29,27027.59,8141.42,19.29,8.49,10.07
900257,91188.26,7668.01,7.47,23901.02,18540.5,5901.91,17.0,5,624.64,4,0.0,92.49,39.09,21946.71,8797.24,11.92,6.1,8.98
900258,98459.25,8137.74,5.2,19724.63,20285.86,4253.64,20.61,6,664.82,4,4.7,89.27,35.69,19764.41,20991.59,13.67,10.92,6.7
900259,63130.9,5301.64,5.69,16985.44,22567.44,4456.22,35.82,6,764.08,0,0.0,92.98,44.0,35191.61,16629.85,23.47,11.21,13.12
900260,77487.37,6500.51,4.15,19747.34,42436.65,5539.74,32.37,5,517.94,4,8.22,82.63,57.86,14532.98,16716.65,13.23,9.22,10.42
900261,74386.32,6217.64,4.97,17955.15,28586.89,3268.43,29.89,7,618.3,5,10.65,90.31,30.6,18452.12,17153.4,13.49,8.65,9.96
900262,56044.88,4625.99,9.62,20321.83,44045.9,8885.03,21.39,3,684.38,0,7.34,90.36,41.25,16738.32,12544.22,8.71,5.1,5.92
900263,108666.17,8912.94,5.66,20275.39,26024.15,0.0,15.1,6,793.11,1,2.13,96.85,39.11,26571.43,13639.88,13.36,7.26,12.24
900264,51839.95,4277.38,4.78,16218.85,26899.84,7157.2,33.86,2,659.77,5,8.48,87.01,56.36,11322.53,7799.82,4.88,4.22,7.16
900265,54153.25,4525.64,3.0,7677.7,49257.54,5888.24,54.53,4,574.49,4,9.96,82.56,43.95,9607.0,3644.22,10.22,4.64,6.99
900266,41766.72,3479.71,-0.36,8224.45,28533.24,5809.2,31.25,6,565.07,8,18.5,79.78,52.35,13403.9,5554.15,9.49,3.6,7.54
900267,104682.32,8649.45,11.36,28568.81,6637.94,3023.08,19.9,7,758.19,4,5.65,94.87,19.27,23303.88,18368.07,15.59,9.84,10.25
900268,64535.7,5259.07,4.63,10325.11,44859.13,3200.04,26.18,5,812.25,4,1.37,100.0,52.12,20133.23,15106.73,14.56,7.82,8.35
900269,27425.52,2263.78,4.63,500.0,40834.26,6704.77,43.01,6,470.28,6,19.39,73.14,64.84,5667.19,4815.59,8.84,5.32,6.3
900270,78698.7,6509.31,3.55,20998.78,11870.71,6014.77,31.73,4,667.58,1,4.42,86.87,39.89,19995.06,18979.92,9.27,6.04,7.25
900271,53776.5,4477.33,6.76,7249.1,50898.34,5146.68,35.21,3,611.86,2,2.55,85.02,55.62,13308.56,5195.96,3.57,1.7,4.94
900272,77267.01,6365.44,2.34,13827.2,34762.43,6668.25,37.72,6,301.72,11,17.34,64.28,52.78,16316.4,930.16,3.05,1.63,2.49
900273,66553.25,5511.41,5.15,8658.93,54912.62,5789.88,29.79,7,674.04,7,5.39,88.24,63.46,21665.63,7850.47,11.5,5.95,7.65
900274,81317.82,6713.0,2.06,18734.47,27361.14,7388.19,31.05,6,773.78,3,0.0,99.79,52.73,14072.95,9064.86,9.92,5.64,3.59
900275,65657.41,5415.0,2.14,13981.79,37061.08,6124.66,31.55,5,710.38,5,6.95,91.95,39.73,20373.34,12554.69,11.51,4.8,6.76
900276,66538.11,5440.17,0.89,17149.89,23504.4,6938.17,35.11,6,637.25,3,4.63,84.89,33.15,19862.64,14018.28,11.39,7.53,9.54
900277,54456.28,4605.22,5.7,5220.15,49071.79,9559.92,31.48,6,532.42,1,11.97,80.81,52.38,10510.33,5773.52,7.91,5.12,8.53
900278,57057.87,4703.53,2.02,6687.1,50819.47,6472.13,46.23,9,643.81,2,7.37,91.39,56.32,25926.09,11918.98,10.8,7.99,3.95
900279,66221.05,5607.81,0.18,14564.68,19645.5,4760.62,27.38,5,683.02,3,5.76,91.16,40.38,16292.08,15351.23,5.32,4.22,9.22
900280,88586.79,7468.86,0.91,11892.47,21581.72,5517.62,31.99,6,524.73,5,11.06,80.0,47.04,18222.32,11273.14,11.31,4.95,10.81
900281,22993.84,1890.26,-0.63,2595.75,62324.19,11861.73,48.57,4,584.6,5,7.58,79.23,63.17,500.0,0.0,0.5,0.2,0.0
900282,50612.97,4246.66,3.4,13972.79,40612.95,8963.44,25.44,2,534.41,6,5.61,86.48,58.47,9844.7,2130.37,3.86,1.82,2.51
900283,69105.12,5686.97,4.2,20578.6,20619.46,4778.37,28.69,5,727.47,0,3.83,97.01,42.2,19961.84,16643.65,13.2,6.16,6.59
900284,76202.93,6291.15,3.79,22116.93,17039.71,4857.57,17.32,4,684.33,4,4.39,91.82,27.17,24009.7,11533.78,9.21,3.34,8.07
900285,118776.63,10009.61,8.11,32038.81,3714.34,6411.06,25.76,6,738.3,1,10.57,85.99,27.11,41351.72,20290.64,17.95,10.21,10.84
900286,77224.11,6371.28,8.21,25585.4,8738.6,3880.97,25.96,6,638.45,4,3.89,86.67,34.16,15776.91,9193.87,8.78,6.23,6.13
900287,84999.24,6935.01,4.59,18301.62,21373.08,4995.94,27.44,5,623.45,5,1.46,94.16,35.32,15092.52,10386.46,8.81,5.84,4.8
900288,75695.03,6221.04,1.29,13609.14,32098.56,4718.5,24.49,5,716.0,2,4.33,98.21,55.75,18208.76,14396.62,10.98,8.21,6.78
900289,81674.4,6838.49,5.84,22239.31,24918.47,3773.19,25.22,7,842.85,1,2.88,99.04,42.28,25705.18,10326.12,20.94,11.97,14.32
900290,51877.04,4365.04,0.86,9634.22,23690.31,7053.05,37.0,5,406.89,11,8.43,62.63,56.93,8041.74,4450.29,6.8,3.37,4.71
900291,81363.4,6763.48,4.69,10811.0,50609.61,6845.12,31.76,6,383.69,9,18.85,56.05,56.24,10770.0,9562.59,8.47,5.35,9.02
900292,15000.0,1247.91,-1.11,500.0,67704.05,12693.95,40.42,6,571.37,8,8.77,87.21,64.02,14619.55,8677.94,13.62,11.16,8.73
900293,56490.75,4709.11,4.2,17458.56,25861.26,3067.54,35.65,3,753.06,3,2.92,97.99,31.67,11234.28,7425.16,5.05,1.82,1.66
900294,102072.5,8444.71,8.92,27277.26,5247.33,406.74,15.05,6,706.17,4,13.12,100.0,25.13,27451.2,20600.32,21.83,8.12,11.84
900295,64781.6,5401.4,1.58,13623.45,39164.84,5711.49,36.49,4,707.5,1,4.19,86.68,48.37,13990.23,6384.28,5.26,4.04,4.82
900296,35460.69,2948.73,3.07,500.0,53085.29,8931.86,41.85,3,729.54,3,4.14,95.39,45.32,890.91,7023.94,1.87,1.09,5.41
900297,65657.97,5428.93,1.32,5680.22,42517.24,7129.2,31.46,5,490.22,6,5.21,81.21,38.88,7506.79,6344.07,7.3,9.34,7.75
900298,60630.33,4946.31,2.02,20063.52,44404.56,6281.36,31.2,6,661.65,6,9.7,86.46,48.41,19379.23,7671.22,8.87,7.51,6.88
900299,90512.11,7539.15,6.21,24834.06,31160.45,4762.45,28.85,8,622.94,2,8.86,91.17,38.61,33205.68,19467.07,12.48,9.03,12.46
900300,28689.13,2382.15,0.17,2347.14,64584.92,9050.33,48.18,4,596.72,4,9.79,80.66,43.29,6184.76,3853.96,10.1,7.5,6.86
900301,54144.32,4470.9,5.07,10278.12,31989.11,8721.9,30.86,4,574.65,6,14.06,79.59,53.66,10368.54,6535.68,9.4,4.42,7.02
900302,99135.31,8231.97,8.49,25382.5,13622.49,4362.45,16.16,8,802.94,0,2.33,100.0,19.99,31614.75,22415.63,11.45,6.67,2.81
900303,95802.2,7966.01,4.09,16831.64,43506.92,5601.43,23.23,7,718.68,1,9.38,100.0,24.47,21086.69,16605.97,17.15,8.42,8.85
900304,52717.13,4341.16,1.88,8303.9,70734.63,10702.37,35.93,6,512.85,4,13.63,83.64,60.92,13767.24,13756.32,15.19,9.94,8.9
900305,110528.42,9232.48,4.85,22232.3,14806.54,1736.73,24.06,6,789.62,2,2.62,100.0,29.25,25415.41,16692.09,16.77,8.91,11.98
900306,66520.46,5600.58,1.12,20790.02,37383.38,7173.48,28.93,6,664.06,3,6.42,91.03,53.46,30173.79,16685.77,18.44,10.53,10.98
900307,66769.16,5582.2,3.29,15724.73,31686.4,3743.88,37.82,5,796.39,1,0.19,100.0,37.9,18907.69,9220.5,5.51,6.3,8.18
900308,65087.08,5495.62,0.83,22443.98,40809.67,6513.89,27.43,4,592.85,3,8.89,82.0,52.67,16573.34,13600.53,3.96,3.49,6.45
900309,65695.09,5318.34,6.68,17505.33,32953.74,7847.64,40.48,5,664.6,2,5.95,85.69,49.19,13050.57,7885.86,10.37,6.82,4.2
900310,93732.5,7852.83,8.63,17056.0,8611.29,1732.51,26.63,6,542.09,4,9.67,78.01,46.65,12140.28,11728.3,8.5,5.76,8.44
900311,96857.54,8173.72,7.49,19588.06,14614.55,4825.36,26.33,8,693.5,0,6.25,97.55,40.18,21550.25,22660.38,17.87,9.06,10.74
900312,76631.18,6296.78,2.46,17355.79,42707.04,6047.31,22.18,6,505.79,10,11.22,69.69,61.91,16496.3,15566.49,9.54,8.33,3.64
900313,92727.73,7786.46,5.49,16651.24,40847.91,2246.99,26.51,5,496.72,7,7.11,74.22,68.38,19206.13,13626.79,10.81,6.08,7.6
900314,68617.45,5703.28,6.48,8042.4,41446.01,8919.22,40.17,7,457.72,8,8.54,76.19,60.61,26025.4,10648.57,14.47,7.16,6.1
900315,46713.72,3915.82,2.62,10819.53,51294.74,8211.84,31.46,8,573.21,5,7.52,88.32,48.39,13095.17,11494.38,12.02,10.25,11.88
900316,81360.27,6793.42,3.11,22464.76,21147.83,5071.36,37.56,5,816.81,0,0.0,100.0,21.27,20109.32,11357.3,10.11,4.98,6.6
900317,66211.28,5532.28,0.24,16332.84,19286.69,7198.44,30.13,2,823.05,2,0.0,100.0,62.77,6156.95,4265.61,5.47,2.01,1.67
900318,77225.91,6494.62,0.1,16987.1,25655.03,6923.39,36.2,5,776.39,2,4.33,99.44,37.22,17421.73,11766.73,5.16,4.34,8.38
900319,65449.65,5510.29,2.71,17287.18,41447.81,7253.52,34.64,6,656.21,2,16.59,91.75,42.83,19681.65,15906.98,16.9,5.61,10.62
900320,89293.55,7517.45,8.74,30675.69,26244.31,4029.14,17.67,6,629.97,7,11.92,87.0,40.52,36774.58,28092.07,20.38,9.24,14.05
900321,22196.64,1853.24,-1.35,9177.35,67473.56,14375.5,44.79,5,735.56,4,6.24,92.28,56.19,9889.24,8831.52,10.87,4.64,7.93
900322,56788.16,4690.31,6.83,18490.56,33264.81,7324.2,36.2,5,685.68,3,2.67,91.74,44.57,9661.58,991.73,9.14,1.07,4.61
900323,89977.77,7582.96,8.0,21075.08,22247.87,1793.38,23.3,5,649.18,1,3.78,94.92,37.57,11782.23,9386.98,4.25,3.2,2.18
900324,41008.99,3377.89,6.09,7913.08,50119.31,7897.92,26.75,4,690.01,4,3.5,91.83,47.93,25080.31,15818.81,15.8,8.06,11.54
900325,55266.54,4599.31,-0.32,10642.0,36735.35,9376.95,39.49,4,634.65,5,2.76,81.81,33.46,6457.65,8357.64,7.51,3.54,7.51
900326,79169.84,6594.47,5.52,10092.86,36178.21,5913.62,27.19,2,554.81,6,7.87,79.74,43.5,15811.38,1810.27,12.21,7.25,6.6
900327,51634.91,4308.39,3.21,13576.43,6871.93,5752.24,32.47,4,645.83,6,3.29,87.05,50.13,19721.55,16492.49,9.7,6.72,6.12
900328,61717.85,5127.84,1.53,18449.6,33367.46,6622.26,25.3,4,850.0,0,1.39,100.0,49.18,16480.92,4965.43,3.05,1.72,6.61
900329,57625.84,4792.25,0.38,8297.14,46320.35,7585.85,35.57,6,583.72,1,7.58,96.63,60.31,17831.44,10212.17,13.91,5.64,9.41
900330,59835.33,4980.63,-0.52,8424.01,35924.73,6292.34,34.17,7,721.82,5,0.73,95.37,36.96,20088.87,15186.95,14.42,9.21,9.98
900331,57233.56,4710.19,3.05,8844.64,45549.19,7708.93,33.19,8,668.08,3,5.42,87.76,42.97,17057.24,17427.85,15.35,10.01,10.54
900332,47278.34,3920.41,0.5,12362.37,39166.41,7038.3,32.13,5,750.97,1,4.98,100.0,38.1,14051.93,7668.69,4.57,3.67,4.45
900333,57079.04,4752.84,5.91,10256.2,50186.55,3247.75,40.11,6,742.83,0,6.29,93.09,34.35,12532.55,12864.44,20.05,7.37,10.47
900334,24825.79,2083.17,2.63,500.0,74167.92,12439.93,39.24,3,663.86,4,14.06,94.58,65.07,6875.65,1621.29,10.51,7.26,6.57
900335,60485.24,5034.84,3.57,14451.37,42897.96,6229.56,39.9,7,729.35,5,14.47,76.71,55.98,17069.11,6185.43,8.47,4.46,9.06
900336,70655.27,5832.54,3.83,11441.98,53217.28,10445.47,34.57,8,466.19,9,19.5,68.43,64.44,32913.78,16024.34,22.74,11.33,14.04
900337,82122.12,6865.76,4.79,16894.7,30477.12,3882.84,29.23,6,761.11,0,8.69,84.75,38.6,27531.11,16472.18,14.4,8.01,6.78
900338,81477.69,6745.51,4.5,15327.02,31015.47,4848.62,35.56,5,572.92,10,11.62,77.24,64.97,9618.59,10644.05,7.15,4.91,9.05
900339,89746.16,7396.77,4.29,12946.94,28709.88,5421.14,15.82,5,502.54,9,15.88,75.69,51.71,19406.96,9728.46,10.13,10.52,9.95
900340,61878.07,5155.68,7.78,19833.25,20416.58,5740.71,22.75,6,784.75,0,4.15,91.05,44.95,22783.38,16717.28,14.74,7.5,8.3
900341,66721.61,5658.53,0.92,15045.69,31046.82,9403.05,29.53,5,495.7,9,15.27,72.67,35.41,17099.8,11020.03,3.26,5.03,9.21
900342,103123.13,8570.33,2.68,33183.72,10533.78,1158.86,12.79,7,749.18,0,0.0,100.0,16.27,28134.38,17447.93,19.59,9.04,8.8
900343,52914.32,4419.69,3.85,13016.66,36308.02,6448.82,36.86,5,597.5,5,4.91,83.29,45.86,22612.81,6783.36,9.55,4.72,6.51
900344,45133.03,3768.79,8.09,12059.87,44259.95,7491.74,43.09,5,642.02,7,15.72,82.07,51.28,14262.7,4356.63,8.2,6.77,5.91
900345,94630.27,7841.58,6.02,19344.57,27361.11,3948.5,28.72,6,647.62,2,10.53,83.04,42.61,30521.02,8838.79,17.07,11.78,12.31
900346,58571.9,4833.9,2.47,14304.17,32058.34,5442.18,30.43,4,729.8,2,2.75,100.0,35.59,10012.43,16804.65,8.13,4.59,4.64
900347,28250.24,2355.42,-2.09,12913.89,65418.95,10368.82,53.55,5,613.28,5,5.19,96.44,72.33,7783.91,3071.28,5.39,4.54,2.2
900348,61499.69,5180.03,3.81,7315.95,49343.94,7248.42,25.7,5,672.99,0,1.55,91.4,41.48,20500.39,7766.37,8.43,4.74,1.45
900349,43613.45,3621.71,1.55,14467.09,57196.38,9089.51,36.77,3,628.0,6,9.97,81.15,56.19,19375.35,9735.56,14.6,6.61,9.7
900350,58671.08,4915.89,0.24,23527.1,15088.71,6536.8,24.95,4,677.65,4,7.66,85.99,35.97,20493.37,11044.02,8.9,3.8,7.77
900351,76076.8,6372.22,3.75,12814.54,55126.7,4530.24,33.98,7,754.2,1,4.46,90.08,29.59,33675.48,17508.43,25.09,12.91,15.27
