Applicant_ID,Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Num_Dependents,Existing_Loans,Home_Ownership,Purpose,Default
700364,54,66074.64,4524.13,688,6.4,2,3,Own,Other,0
700365,29,60493.9,7170.11,545,8.7,1,1,Rent,Home_Improvement,1
700366,38,59606.15,4092.9,675,0.0,3,3,Rent,Other,0
700367,29,54807.33,1000.0,567,9.6,1,1,Own,Home_Improvement,0
700368,27,68890.09,11491.36,755,6.3,1,0,Rent,Debt_Consolidation,0
700369,52,45808.19,8781.96,658,6.9,0,3,Mortgage,Auto,0
700370,60,81561.24,11647.6,741,10.3,1,0,Rent,Debt_Consolidation,0
700371,27,17604.87,33613.43,557,5.3,0,0,Rent,Other,1
700372,52,62873.09,24415.0,648,12.3,1,3,Own,Auto,0
700373,52,68836.29,29412.45,590,3.7,0,0,Mortgage,Medical,1
700374,54,27488.67,15547.9,633,7.2,3,3,Rent,Debt_Consolidation,0
700375,52,47668.82,17918.65,544,0.8,4,0,Rent,Medical,1
700376,46,89762.49,7512.83,733,10.2,3,1,Mortgage,Home_Improvement,0
700377,26,54831.56,1000.0,574,0.0,1,3,Mortgage,Debt_Consolidation,0
700378,56,36817.87,1000.0,690,3.3,4,0,Own,Debt_Consolidation,0
700379,29,14000.0,11756.68,698,11.1,2,1,Rent,Home_Improvement,0
700380,41,66162.51,19970.07,773,3.4,2,3,Rent,Auto,0
700381,63,60443.3,37194.89,704,0.0,1,3,Rent,Debt_Consolidation,1
700382,46,72636.13,14599.16,498,11.2,2,3,Mortgage,Auto,1
700383,34,107179.54,1000.0,578,15.3,2,0,Rent,Medical,0
700384,23,57902.13,11654.48,538,11.3,2,3,Rent,Debt_Consolidation,0
700385,32,61206.12,20290.23,533,4.3,4,1,Rent,Home_Improvement,0
700386,45,41526.55,4018.99,553,5.2,3,1,Mortgage,Other,1
700387,59,56518.67,10636.92,714,9.4,2,1,Mortgage,Auto,1
700388,57,57302.45,20272.96,708,12.4,3,0,Rent,Home_Improvement,1
700389,30,76119.49,16532.14,676,8.1,4,2,Mortgage,Debt_Consolidation,0
700390,52,71292.15,19667.33,551,6.3,1,2,Own,Debt_Consolidation,0
700391,50,39664.2,16055.37,601,11.3,0,2,Mortgage,Medical,0
700392,57,46587.89,15280.08,704,8.7,4,0,Mortgage,Medical,0
700393,43,91086.5,28848.37,673,14.5,4,1,Mortgage,Debt_Consolidation,1
700394,43,34965.26,24345.26,545,5.9,0,0,Rent,Debt_Consolidation,1
700395,39,75933.4,18040.78,661,13.9,1,1,Mortgage,Auto,0
700396,60,96977.17,20757.37,655,8.0,0,0,Rent,Debt_Consolidation,0
700397,44,73685.75,15088.93,789,13.4,4,2,Rent,Medical,0
700398,25,64075.26,15108.27,623,5.6,2,1,Own,Other,1
700399,43,90752.53,19665.57,410,3.9,0,0,Mortgage,Debt_Consolidation,0
700400,60,66484.99,17749.35,680,2.4,3,3,Mortgage,Medical,0
700401,58,57782.98,40644.66,750,8.6,4,2,Mortgage,Debt_Consolidation,1
700402,37,53126.53,18248.14,505,0.0,3,0,Mortgage,Auto,1
700403,60,85556.12,19939.92,731,9.8,0,1,Mortgage,Debt_Consolidation,0
700404,25,74683.74,36729.84,755,9.3,0,3,Own,Debt_Consolidation,0
700405,54,95068.01,6939.92,669,2.3,0,1,Mortgage,Auto,0
700406,48,49939.32,17082.79,601,0.0,0,0,Own,Debt_Consolidation,0
700407,21,50488.8,28334.35,656,14.7,1,0,Mortgage,Debt_Consolidation,1
700408,41,47536.48,18136.4,624,4.2,2,2,Mortgage,Medical,0
700409,38,64718.01,15661.67,677,3.3,1,3,Mortgage,Home_Improvement,0
700410,40,41378.59,7953.0,763,3.2,1,3,Mortgage,Debt_Consolidation,0
700411,32,80216.56,16274.07,671,11.4,1,2,Mortgage,Debt_Consolidation,0
700412,59,66128.72,9188.06,608,10.3,1,0,Mortgage,Auto,0
700413,58,34436.92,26296.91,718,11.0,3,1,Rent,Medical,1
700414,27,14000.0,21625.43,625,2.7,0,2,Rent,Debt_Consolidation,1
700415,55,14165.92,13301.77,511,11.4,2,3,Mortgage,Medical,1
700416,48,92509.55,27375.9,678,3.8,2,1,Own,Debt_Consolidation,0
700417,29,56515.44,6215.68,824,5.6,4,1,Mortgage,Other,0
700418,39,61520.29,7732.12,617,6.3,2,3,Rent,Other,0
700419,33,47778.81,23380.45,672,0.2,1,1,Mortgage,Medical,0
700420,44,67429.45,18843.32,525,7.9,0,3,Own,Debt_Consolidation,1
700421,26,14000.0,4992.94,642,7.6,1,2,Own,Other,0
700422,43,14000.0,8836.38,623,3.0,2,0,Own,Auto,1
700423,26,18684.53,13841.79,673,9.3,1,0,Own,Debt_Consolidation,1
700424,27,59552.27,9843.04,655,9.5,3,1,Rent,Auto,0
700425,59,74839.78,18116.95,637,6.3,3,3,Own,Debt_Consolidation,1
700426,44,69332.35,15026.67,726,14.2,0,3,Own,Other,0
700427,33,54903.22,20836.07,594,5.1,4,3,Mortgage,Other,1
700428,59,27187.02,15441.53,558,2.9,4,3,Mortgage,Auto,1
700429,36,77039.66,19530.27,752,0.2,2,0,Mortgage,Home_Improvement,0
700430,28,51155.6,11870.26,706,10.6,1,1,Mortgage,Auto,0
700431,61,57433.77,19811.48,569,5.0,2,0,Rent,Auto,0
700432,21,56140.3,19447.93,543,4.8,1,0,Rent,Auto,1
700433,63,46664.66,22888.54,549,12.7,2,3,Own,Debt_Consolidation,1
700434,24,40537.56,19429.63,850,1.3,4,1,Own,Debt_Consolidation,0
700435,57,43718.22,12254.32,718,5.5,0,0,Mortgage,Home_Improvement,0
700436,41,26896.63,15422.37,678,3.7,0,0,Mortgage,Debt_Consolidation,0
700437,26,63863.39,28658.74,718,0.0,3,1,Rent,Home_Improvement,0
700438,64,53731.22,13497.03,705,1.5,4,1,Rent,Debt_Consolidation,0
700439,40,82320.31,16693.29,850,6.1,2,0,Own,Home_Improvement,0
700440,22,14415.39,31418.08,709,6.5,2,0,Rent,Home_Improvement,1
700441,53,86029.01,22265.0,700,6.3,2,0,Rent,Auto,0
700442,65,56173.11,22709.23,630,3.0,3,1,Own,Home_Improvement,1
700443,27,53991.21,7507.85,738,0.0,0,2,Own,Debt_Consolidation,0
700444,45,38557.47,7355.35,689,1.5,3,3,Mortgage,Debt_Consolidation,1
700445,62,38279.78,18789.07,672,11.6,4,3,Mortgage,Home_Improvement,1
700446,26,22035.93,36619.18,410,0.0,4,0,Own,Medical,1
700447,56,79462.53,1000.0,636,0.0,4,1,Mortgage,Debt_Consolidation,0
700448,39,52757.03,1000.0,573,8.3,1,0,Mortgage,Other,0
700449,23,75112.91,21455.72,718,7.8,4,2,Rent,Debt_Consolidation,0
700450,30,77756.93,18486.96,472,3.4,0,0,Mortgage,Debt_Consolidation,0
700451,59,45905.36,6499.88,598,7.4,4,0,Mortgage,Debt_Consolidation,0
700452,53,52183.68,24717.66,552,0.0,0,3,Mortgage,Debt_Consolidation,1
700453,60,49617.31,17806.8,655,8.0,2,3,Own,Home_Improvement,0
700454,45,82550.2,11317.66,668,6.5,3,1,Own,Medical,0
700455,26,61062.79,15128.53,691,2.4,3,2,Rent,Medical,0
700456,33,61959.62,10690.27,600,2.9,0,3,Mortgage,Auto,0
700457,34,75217.23,18855.42,623,8.3,3,0,Rent,Debt_Consolidation,0
700458,32,56105.77,9109.67,540,10.6,2,3,Rent,Home_Improvement,1
700459,24,106983.47,4951.63,669,6.5,1,2,Rent,Debt_Consolidation,0
700460,60,35660.18,8931.34,593,17.5,3,0,Rent,Home_Improvement,0
700461,25,88037.28,19420.64,760,1.4,2,3,Mortgage,Medical,0
700462,55,91654.14,26734.5,845,6.2,3,0,Own,Debt_Consolidation,1
700463,53,30543.18,9728.4,512,5.7,2,1,Own,Auto,1
700464,40,78663.92,6017.88,646,5.7,1,2,Mortgage,Debt_Consolidation,0
700465,49,64703.7,18708.09,540,7.7,0,2,Mortgage,Auto,1
700466,39,78870.87,26617.13,545,3.0,2,3,Rent,Medical,1
700467,44,29140.08,12193.24,667,11.3,2,2,Rent,Other,0
700468,54,63830.69,30461.19,695,5.1,3,3,Own,Other,0
700469,41,34469.41,8369.64,626,7.9,1,2,Rent,Other,0
700470,64,50036.74,29684.61,728,5.8,2,1,Rent,Home_Improvement,0
700471,58,92075.09,22559.69,656,5.8,4,2,Rent,Auto,0
700472,24,54761.35,1000.0,602,12.0,0,0,Own,Other,0
700473,61,14000.0,21021.84,807,0.0,4,1,Mortgage,Auto,1
700474,28,24425.87,13759.9,704,7.1,3,3,Rent,Home_Improvement,0
700475,30,30639.01,14211.53,656,0.0,1,1,Own,Medical,0
700476,37,82377.41,8852.36,724,7.4,2,3,Rent,Debt_Consolidation,0
700477,57,41252.05,16083.13,732,2.3,3,3,Rent,Debt_Consolidation,1
700478,43,20628.66,9593.35,639,8.3,0,3,Mortgage,Other,0
700479,55,84799.88,17213.51,750,7.2,4,2,Mortgage,Debt_Consolidation,0
700480,24,64012.83,26154.92,509,12.7,3,2,Mortgage,Auto,1
700481,54,66215.29,29152.94,542,9.4,2,3,Rent,Other,1
700482,23,38825.07,26591.12,667,10.7,1,3,Mortgage,Debt_Consolidation,1
700483,32,92261.52,24364.96,535,12.6,1,2,Mortgage,Other,1
700484,30,55052.22,20128.58,793,4.0,1,0,Rent,Home_Improvement,0
700485,58,14000.0,13980.28,648,12.9,3,2,Rent,Medical,1
700486,38,30689.15,5137.87,741,9.6,3,1,Mortgage,Debt_Consolidation,0
700487,55,37779.36,25667.87,660,15.7,4,3,Rent,Debt_Consolidation,1
700488,54,54133.69,11681.01,610,1.2,2,3,Rent,Auto,0
700489,52,76349.35,17712.06,632,10.1,0,2,Rent,Auto,1
700490,48,40550.68,2740.87,732,6.1,3,0,Rent,Home_Improvement,0
700491,59,43579.02,20162.84,627,5.0,0,2,Rent,Debt_Consolidation,1
700492,22,110902.91,29232.91,474,3.5,0,1,Rent,Auto,1
700493,50,59983.31,15027.33,779,17.8,3,0,Rent,Auto,0
700494,23,45309.25,24620.4,620,4.2,3,1,Mortgage,Other,1
700495,49,58790.98,14479.27,627,6.7,3,3,Rent,Other,0
700496,41,27949.34,17510.99,634,0.0,2,2,Mortgage,Debt_Consolidation,1
700497,64,70840.45,11326.23,563,0.0,3,3,Rent,Auto,0
700498,60,81238.67,1000.0,413,8.6,1,0,Rent,Medical,1
700499,23,44022.4,19426.69,600,14.5,1,1,Mortgage,Other,1
700500,62,82033.61,20596.07,591,5.2,2,2,Rent,Auto,1
700501,29,51022.8,21498.94,666,0.0,4,1,Own,Home_Improvement,1
700502,37,64916.9,32336.61,664,1.8,3,1,Mortgage,Other,1
700503,45,40201.86,24784.34,611,11.5,4,3,Mortgage,Debt_Consolidation,1
700504,60,38780.48,20387.44,579,5.3,3,0,Rent,Debt_Consolidation,1
700505,36,22017.38,9594.35,801,15.0,0,3,Rent,Home_Improvement,0
700506,62,63272.09,44047.95,689,2.0,3,2,Mortgage,Home_Improvement,0
700507,34,51180.22,2944.86,648,13.2,0,0,Mortgage,Auto,0
700508,39,51915.59,12276.39,522,0.0,1,2,Rent,Debt_Consolidation,0
700509,62,30906.31,11208.84,596,4.4,0,1,Mortgage,Home_Improvement,1
700510,54,29967.2,26326.79,652,0.0,3,0,Mortgage,Auto,1
700511,51,42826.14,19223.47,550,12.1,4,0,Rent,Home_Improvement,1
700512,37,69268.77,21201.52,578,11.3,1,0,Rent,Debt_Consolidation,0
700513,21,65226.13,1000.0,556,9.6,3,2,Rent,Debt_Consolidation,0
700514,27,41621.64,10947.61,626,6.5,0,0,Rent,Auto,0
700515,35,65048.6,26018.43,677,5.1,1,1,Rent,Home_Improvement,0
700516,46,100184.0,11127.37,632,1.7,1,2,Rent,Debt_Consolidation,0
700517,60,60538.84,3984.09,623,5.9,2,1,Rent,Debt_Consolidation,0
700518,24,106523.71,18001.86,681,5.1,4,3,Mortgage,Medical,0
700519,23,68403.47,10344.34,723,11.3,1,3,Mortgage,Other,0
700520,50,89949.61,16028.37,387,2.4,2,0,Rent,Other,1
700521,31,45309.06,19475.76,555,0.0,4,2,Mortgage,Debt_Consolidation,1
700522,57,86169.11,6533.81,620,10.5,1,3,Mortgage,Auto,0
700523,47,29568.86,15625.17,676,7.8,3,0,Mortgage,Home_Improvement,0
700524,62,63833.5,29138.71,444,14.1,1,1,Mortgage,Debt_Consolidation,1
700525,41,49960.08,13578.99,608,9.4,2,0,Rent,Home_Improvement,0
700526,41,14000.0,14000.59,759,11.1,4,1,Mortgage,Home_Improvement,1
700527,56,25239.86,10636.77,643,0.0,2,2,Mortgage,Other,0
700528,26,85152.45,19366.72,659,11.6,0,1,Mortgage,Debt_Consolidation,0
700529,30,69751.74,21135.33,730,9.0,2,3,Mortgage,Debt_Consolidation,0
700530,61,89064.93,7654.85,706,17.0,4,0,Rent,Debt_Consolidation,0
700531,27,62671.03,17389.74,582,9.6,4,1,Mortgage,Home_Improvement,0
700532,60,14000.0,32331.53,664,7.1,4,3,Mortgage,Home_Improvement,1
700533,52,63970.2,1000.0,579,0.0,4,2,Mortgage,Debt_Consolidation,0
700534,64,44293.84,25848.96,692,9.7,2,0,Rent,Medical,0
700535,33,45866.1,24855.15,711,15.4,3,2,Rent,Debt_Consolidation,0
700536,47,47155.03,1367.41,736,5.8,0,3,Mortgage,Home_Improvement,0
700537,22,39550.65,1000.0,683,2.8,1,2,Own,Other,0
700538,51,34902.27,10644.95,414,10.0,2,1,Own,Home_Improvement,0
700539,23,87735.83,29533.71,639,3.7,3,2,Mortgage,Auto,0
700540,37,68641.38,9886.73,573,11.4,3,2,Own,Home_Improvement,0
700541,35,42234.07,16386.24,714,7.3,2,0,Own,Home_Improvement,0
700542,29,47780.67,17211.4,749,13.0,0,3,Rent,Auto,0
700543,45,81280.36,15249.78,676,11.6,2,2,Own,Debt_Consolidation,0
700544,34,67044.76,35369.39,604,8.4,0,0,Rent,Debt_Consolidation,1
700545,24,62578.5,18782.68,690,12.2,0,1,Own,Medical,0
700546,53,28458.35,4684.57,723,2.6,1,2,Mortgage,Auto,0
700547,29,47455.54,18917.98,753,10.2,1,3,Own,Auto,0
700548,35,30627.07,22337.24,743,6.6,0,2,Mortgage,Auto,1
700549,35,14000.0,5602.31,628,8.5,1,0,Mortgage,Other,0
700550,52,79316.57,17879.1,667,15.4,2,1,Mortgage,Home_Improvement,0
700551,53,49972.81,10184.34,653,3.6,2,1,Own,Home_Improvement,0
700552,43,47946.48,3306.5,758,8.8,1,0,Rent,Home_Improvement,0
700553,24,34784.34,7186.94,516,9.0,4,1,Rent,Debt_Consolidation,0
700554,41,75992.58,23867.15,510,10.4,1,2,Own,Medical,0
700555,52,108046.37,14377.99,748,5.8,0,2,Rent,Medical,0
700556,64,71855.05,1000.0,748,12.4,3,2,Mortgage,Auto,0
700557,64,80122.87,23059.8,711,14.8,3,0,Own,Debt_Consolidation,0
700558,28,27922.46,12978.89,638,3.4,4,3,Rent,Auto,0
700559,32,62032.01,1000.0,737,4.4,0,1,Own,Auto,0
700560,42,63052.34,5382.03,643,10.1,2,1,Own,Debt_Consolidation,0
700561,32,93569.33,1000.0,592,13.5,2,2,Rent,Debt_Consolidation,0
700562,28,58030.33,9850.78,708,6.5,4,2,Own,Other,0
700563,30,35151.2,42791.66,548,9.6,2,2,Mortgage,Home_Improvement,1
700564,63,56206.74,35831.45,680,0.0,2,3,Own,Auto,0
700565,52,47363.41,18602.64,627,0.5,3,0,Rent,Debt_Consolidation,1
700566,42,92494.2,7654.87,659,1.5,0,1,Rent,Auto,0
700567,46,73745.9,4477.69,811,16.5,2,3,Mortgage,Home_Improvement,0
700568,35,65971.97,8675.55,525,20.5,4,0,Rent,Home_Improvement,1
700569,45,62087.16,18339.44,679,2.8,2,1,Own,Debt_Consolidation,0
700570,28,78025.8,28281.38,757,7.1,3,2,Rent,Debt_Consolidation,0
700571,23,45987.88,16509.81,729,10.0,3,0,Rent,Home_Improvement,0
700572,47,35721.72,28233.4,686,11.1,4,1,Rent,Home_Improvement,1
700573,46,14000.0,14756.88,570,6.2,1,3,Rent,Auto,1
700574,38,86224.83,1000.0,772,7.6,3,3,Own,Home_Improvement,0
700575,41,69880.44,19151.66,613,0.0,0,2,Own,Auto,0
700576,26,73139.87,26013.67,827,6.4,2,1,Mortgage,Auto,0
700577,59,58731.93,21790.01,649,0.7,0,1,Rent,Auto,0
700578,22,97601.34,26850.07,741,3.0,4,0,Mortgage,Debt_Consolidation,0
700579,42,34142.52,7035.99,731,6.1,4,1,Rent,Auto,0
700580,38,86578.92,13470.7,605,0.0,1,1,Own,Debt_Consolidation,0
700581,56,37429.22,16369.59,644,1.6,1,1,Rent,Other,1
700582,47,46811.14,19566.55,753,7.2,3,2,Own,Debt_Consolidation,0
700583,29,28445.67,21744.76,613,10.1,0,2,Mortgage,Home_Improvement,1
700584,44,59802.68,25759.91,724,8.9,4,2,Mortgage,Home_Improvement,1
700585,47,50659.43,12164.39,628,11.1,0,3,Mortgage,Debt_Consolidation,1
700586,61,67959.18,5755.61,708,3.3,4,3,Own,Debt_Consolidation,0
700587,44,43531.48,11767.57,666,10.6,4,2,Rent,Debt_Consolidation,0
700588,62,24146.61,14173.64,673,6.2,2,0,Mortgage,Debt_Consolidation,1
700589,36,71178.63,11742.71,768,7.6,4,2,Rent,Debt_Consolidation,0
700590,63,88446.15,7011.41,573,5.5,3,2,Mortgage,Debt_Consolidation,0
700591,63,75205.83,24700.93,564,5.0,3,3,Rent,Home_Improvement,1
700592,56,56222.42,25645.13,484,5.2,0,3,Mortgage,Auto,1
700593,59,67214.31,25824.28,850,8.2,4,2,Rent,Debt_Consolidation,0
700594,42,16733.98,23753.34,612,10.3,0,2,Own,Other,1
700595,63,49463.22,21416.08,753,3.8,1,0,Mortgage,Home_Improvement,0
700596,44,85335.0,11721.52,621,10.8,3,2,Rent,Other,0
700597,47,68509.61,12192.45,606,1.8,0,3,Own,Auto,0
700598,38,36964.91,18957.25,579,7.7,0,3,Rent,Debt_Consolidation,1
700599,47,78007.52,1000.0,837,9.6,1,0,Rent,Other,0
700600,38,54272.01,18546.49,578,10.3,2,0,Mortgage,Other,0
700601,46,74987.24,1000.0,560,7.6,4,0,Own,Debt_Consolidation,0
700602,22,23652.33,34096.01,687,6.0,2,3,Rent,Medical,1
700603,23,44799.71,22311.36,704,7.6,2,0,Mortgage,Other,0
700604,56,65242.76,9966.0,684,0.0,0,3,Own,Debt_Consolidation,0
700605,59,64707.6,15886.9,559,8.8,0,1,Rent,Auto,0
700606,32,70726.22,11122.3,658,4.8,3,0,Mortgage,Auto,1
700607,21,57183.04,31272.73,726,0.0,4,2,Rent,Debt_Consolidation,0
700608,22,52684.86,27060.02,586,4.1,2,1,Mortgage,Medical,1
700609,56,68758.18,17114.71,794,5.4,1,0,Own,Debt_Consolidation,0
700610,41,78183.71,11275.48,604,8.8,2,2,Own,Debt_Consolidation,0
700611,33,21107.2,22034.03,693,3.6,4,0,Mortgage,Debt_Consolidation,1
700612,53,49739.17,18854.77,668,6.3,4,2,Rent,Debt_Consolidation,0
700613,44,52569.07,15855.3,622,0.0,1,0,Rent,Auto,0
700614,40,61242.82,11220.4,744,0.0,3,0,Rent,Debt_Consolidation,0
700615,25,81728.75,1131.45,524,5.1,2,1,Own,Debt_Consolidation,0
700616,37,25610.05,2917.88,644,9.0,3,1,Mortgage,Debt_Consolidation,0
700617,55,70234.17,9124.84,542,2.6,3,2,Mortgage,Home_Improvement,1
700618,50,15963.51,1000.0,690,6.5,1,3,Mortgage,Other,0
700619,42,39396.13,7004.67,486,2.2,0,0,Rent,Auto,1
700620,28,44958.99,33693.48,710,15.6,3,1,Rent,Other,1
700621,49,50986.15,16514.65,594,4.0,1,3,Own,Auto,0
700622,21,42803.58,23070.8,733,5.4,1,1,Own,Debt_Consolidation,0
700623,65,45157.81,10458.42,615,15.4,1,0,Own,Debt_Consolidation,0
700624,47,49296.53,29362.79,793,12.1,4,1,Mortgage,Auto,1
700625,53,50992.44,17504.47,630,6.2,1,0,Own,Debt_Consolidation,0
700626,44,14000.0,24110.85,620,10.1,3,0,Mortgage,Auto,1
700627,36,23933.89,27068.69,597,5.8,4,1,Rent,Auto,1
700628,59,47008.93,20586.76,612,12.3,3,2,Own,Debt_Consolidation,1
700629,21,70108.01,35220.62,519,0.5,2,0,Rent,Auto,1
700630,39,81486.85,7199.55,664,1.0,1,2,Mortgage,Home_Improvement,0
700631,53,125719.67,13055.54,492,5.0,4,1,Mortgage,Debt_Consolidation,0
700632,56,60062.1,21154.23,639,3.4,1,2,Rent,Auto,0
700633,32,38665.04,15375.42,602,0.0,3,2,Mortgage,Auto,1
700634,21,61748.03,20778.9,616,5.0,2,3,Own,Other,0
700635,65,73773.61,37601.07,572,7.0,4,1,Mortgage,Debt_Consolidation,1
700636,22,60809.83,13352.41,620,10.5,2,0,Own,Other,0
700637,57,32154.23,18966.68,636,16.2,3,2,Own,Home_Improvement,1
700638,47,55086.28,11189.15,663,4.6,0,1,Rent,Home_Improvement,0
700639,21,56507.0,8256.72,778,0.0,0,1,Rent,Home_Improvement,0
700640,31,23842.5,1000.0,618,7.3,2,1,Rent,Debt_Consolidation,0
700641,29,28644.4,20959.15,714,0.0,3,2,Mortgage,Medical,1
700642,24,86164.31,29996.84,727,2.6,0,0,Own,Debt_Consolidation,1
700643,47,14000.0,16632.85,721,1.9,3,3,Own,Auto,1
700644,26,61538.73,28144.0,630,1.0,4,3,Rent,Auto,1
700645,36,51288.4,3241.24,829,7.5,3,0,Rent,Debt_Consolidation,0
700646,37,90649.49,14454.58,519,11.9,1,1,Own,Auto,0
700647,22,72088.94,14785.35,597,11.0,1,2,Own,Debt_Consolidation,0
700648,36,36877.21,23469.12,677,7.2,3,2,Mortgage,Home_Improvement,1
700649,48,87595.12,16718.35,589,12.3,3,1,Mortgage,Auto,1
700650,46,44125.29,21531.54,662,13.2,3,0,Mortgage,Debt_Consolidation,0
700651,45,105042.8,30722.89,706,11.5,0,3,Rent,Debt_Consolidation,0
700652,60,97060.28,5364.23,644,1.3,1,1,Rent,Home_Improvement,0
700653,30,55631.8,15086.37,620,8.6,3,0,Own,Other,0
700654,37,76006.04,20064.12,692,0.0,0,1,Mortgage,Debt_Consolidation,0
700655,51,61944.61,9665.09,616,11.3,0,3,Own,Debt_Consolidation,0
700656,29,36028.36,19813.68,598,0.0,3,1,Mortgage,Home_Improvement,1
700657,34,82951.24,1000.0,493,9.0,3,0,Mortgage,Auto,0
700658,47,67747.13,6231.66,706,10.0,1,1,Rent,Home_Improvement,0
700659,53,77894.02,13595.13,801,11.3,1,1,Mortgage,Medical,0
700660,21,83152.99,1000.0,558,14.3,4,2,Rent,Debt_Consolidation,0
700661,38,91380.05,37304.99,592,2.3,3,3,Rent,Medical,1
700662,38,82389.85,34429.47,765,0.0,4,2,Mortgage,Other,0
700663,35,55590.13,28406.08,537,6.3,0,2,Own,Debt_Consolidation,1
700664,35,59821.12,24323.55,559,11.8,4,0,Rent,Debt_Consolidation,1
700665,58,67592.41,25037.34,692,3.6,0,0,Rent,Auto,0
700666,38,54899.17,13491.99,651,8.8,3,1,Rent,Home_Improvement,0
700667,48,52165.31,13849.3,705,10.6,3,1,Own,Debt_Consolidation,0
700668,23,102139.08,1000.0,520,12.8,0,1,Rent,Home_Improvement,0
700669,55,69480.0,25213.9,716,0.0,0,1,Own,Other,0
700670,45,102971.27,14252.38,587,8.4,3,1,Own,Home_Improvement,0
700671,37,39525.6,1000.0,750,11.4,2,1,Own,Debt_Consolidation,0
700672,49,56873.84,7862.51,721,4.5,3,0,Own,Home_Improvement,0
700673,55,47513.93,20981.62,601,18.8,0,1,Mortgage,Medical,0
700674,54,48585.5,1000.0,748,12.8,2,2,Rent,Home_Improvement,0
700675,59,50995.59,10899.03,629,6.8,1,1,Own,Auto,0
700676,64,54958.23,1000.0,558,14.1,1,2,Mortgage,Debt_Consolidation,0
700677,55,47544.86,11198.03,610,7.2,2,1,Rent,Debt_Consolidation,0
700678,36,100790.23,15186.03,526,9.4,3,0,Own,Other,1
700679,55,73986.37,1000.0,627,4.1,1,0,Own,Medical,0
700680,50,40204.61,8277.06,561,6.7,2,2,Mortgage,Auto,0
700681,35,44946.09,20174.46,753,0.3,4,0,Rent,Debt_Consolidation,1
700682,40,75639.31,12207.3,555,0.0,2,2,Mortgage,Medical,0
700683,21,70873.19,30308.23,760,6.9,1,2,Mortgage,Medical,0
700684,30,43432.81,24371.54,715,2.4,4,2,Mortgage,Home_Improvement,1
700685,27,79914.85,27151.65,501,3.7,3,0,Own,Other,1
700686,61,23893.61,3712.73,636,11.6,0,3,Mortgage,Debt_Consolidation,0
700687,62,46715.55,6609.68,625,17.2,4,0,Rent,Medical,0
700688,54,98993.16,19096.12,594,9.1,2,3,Mortgage,Debt_Consolidation,1
700689,33,14000.0,20903.31,631,9.1,0,2,Own,Auto,1
700690,63,53110.47,10616.28,830,3.9,3,1,Mortgage,Other,0
700691,31,81433.34,13650.04,634,13.6,2,3,Mortgage,Other,0
700692,57,54513.35,6282.71,541,0.0,2,1,Mortgage,Auto,0
700693,55,39398.32,11098.9,566,0.0,0,3,Rent,Other,1
700694,62,36811.4,19715.12,602,3.4,0,2,Own,Debt_Consolidation,0
700695,54,14000.0,29979.82,850,13.9,4,0,Mortgage,Debt_Consolidation,1
700696,26,26452.58,21383.39,603,7.4,2,1,Rent,Home_Improvement,1
700697,21,59531.7,24586.43,778,8.6,2,1,Rent,Home_Improvement,0
700698,21,44430.94,16601.89,518,6.7,2,2,Own,Debt_Consolidation,1
700699,64,57660.71,20971.79,605,8.1,1,2,Own,Auto,0
700700,29,54408.02,25499.81,612,2.5,1,0,Rent,Auto,0
700701,58,64732.0,7040.35,608,10.8,1,3,Own,Other,0
700702,39,18510.95,25508.58,672,0.0,3,3,Mortgage,Home_Improvement,1
700703,59,50642.64,21836.27,685,3.7,0,3,Mortgage,Other,0
700704,51,49914.69,25934.85,633,8.9,4,3,Rent,Home_Improvement,1
700705,23,50562.76,20317.76,527,0.0,1,3,Mortgage,Debt_Consolidation,1
700706,40,36855.32,9343.87,664,14.7,1,2,Rent,Auto,0
700707,51,14000.0,11665.63,644,15.5,2,0,Rent,Auto,1
700708,44,72953.06,16277.33,707,8.9,3,1,Rent,Debt_Consolidation,0
700709,27,77308.89,1000.0,566,3.2,0,3,Mortgage,Medical,0
700710,55,114278.64,7770.46,762,12.9,1,1,Mortgage,Debt_Consolidation,0
700711,52,75309.07,9859.29,676,11.5,1,2,Rent,Auto,0
700712,24,96990.73,10487.46,537,9.5,0,2,Mortgage,Auto,0
700713,29,72110.08,6064.22,720,11.9,3,1,Mortgage,Debt_Consolidation,0
700714,51,48937.47,5258.51,558,10.1,4,0,Own,Auto,0
700715,26,69746.87,13016.95,584,12.9,1,2,Own,Debt_Consolidation,1
700716,23,30238.81,9586.0,621,7.7,2,1,Mortgage,Home_Improvement,0
700717,37,63736.53,28586.85,673,2.4,4,1,Mortgage,Debt_Consolidation,0
700718,32,55377.36,15592.46,850,5.9,0,0,Mortgage,Auto,0
700719,37,32903.91,14949.46,627,0.2,0,2,Mortgage,Debt_Consolidation,1
700720,53,87010.18,23831.07,695,0.0,0,1,Own,Home_Improvement,0
700721,31,84552.6,14878.61,689,10.6,2,3,Own,Debt_Consolidation,0
700722,51,68960.92,15461.27,625,10.4,4,2,Mortgage,Debt_Consolidation,0
700723,47,77376.75,27145.18,511,6.6,3,3,Own,Medical,1
700724,39,97131.75,25162.49,651,13.0,3,1,Rent,Other,0
700725,26,54847.64,13704.81,465,4.5,3,2,Rent,Debt_Consolidation,0
700726,34,25880.35,2910.37,681,10.8,0,3,Rent,Other,0
